name,country,lat,lon,population,elev_m,pga_475_g,seismic,vs30,precip,wtd,dw_km,pgv,full_dTWS_cm,recent_dTWS_cm,full_trend_cm_yr,recent_trend_cm_yr,full_p,recent_p,reversal,dist_lake_km,gw_clean,P0_full,dP_full,wtdnew_full,dLSE_full,P0_recent,dP_recent,wtdnew_recent,dLSE_recent
Sendai,JP,38.26667,140.86667,1096704,53,0.358443995853743,True,389.0,1206.0,14.785992217898864,12.49914195880178,35.8443995853743,1.1,1.83,0.05,0.1848,0.41912,0.39212,False,2946.977722527545,True,0.020852894886534322,7.492273754615073e-05,14.675992217898864,5.0603088623958625e-05,0.020852894886534322,0.00012478954866796885,14.602992217898864,8.432024762774354e-05
Bogotá,CO,4.60971,-74.08175,7674366,2582,0.2128795999903159,True,354.3930969238281,1312.0,0.8545052262150534,18.026550080255937,21.28795999903159,-0.44,3.14,-0.0203,0.3176,0.70453,0.09845,True,1379.5593446617743,True,0.011446037560436282,-1.656691373406842e-05,0.8985052262150535,-9.474630235047077e-06,0.011446037560436282,0.00011891857492440233,0.5405052262150534,6.809089670865853e-05
Luoyang,CN,34.67345,112.43684,1390581,128,0.09239673,True,241.1519927978516,607.0,10.86442359044787,25.4490277070789,9.239673,-21.31,14.14,-0.9722,1.4284,0.0,0.0008,True,1965.313579099099,True,0.0019496602288644686,-0.00013331497066442844,12.99542359044787,-6.440640612403667e-05,0.0019496602288644686,9.380564181989755e-05,9.45042359044787,4.540997601013008e-05
Palembang,ID,-2.91673,104.7458,1668848,5,0.0647146814960711,True,226.7239532470703,2530.0,0.3967345693141624,10.250407505539895,6.47146814960711,-1.96,0.21,-0.0895,0.0212,0.04702,0.90409,True,4392.762147277735,True,0.15078868139571713,-0.0008338627091425133,0.5927345693141624,-0.005029884635278481,0.15078868139571713,8.956825168085492e-05,0.3757345693141624,0.0005442738925772739
Baoji,CN,34.36775,107.23705,1437802,567,0.2637275969052465,True,526.0692138671875,674.0,69.19966430151828,5.648410099470091,26.37275969052465,1.89,4.77,0.0864,0.4814,0.01615,0.00018,False,1912.2199089881572,True,0.005361293052894392,3.366616261219705e-05,69.01066430151829,1.730109431212143e-05,0.005361293052894392,8.537171218222887e-05,68.72266430151828,4.3892702544210543e-05
Al Başrah al Qadīmah,IQ,30.50316,47.81507,2015483,7,0.0807779799930052,True,232.0545959472656,151.0,0.106813153276903,3.935100805466994,8.07779799930052,-5.24,0.19,-0.2391,0.0194,0.0,0.88172,True,1798.8719259229367,True,0.1572685462359222,-0.0022988261461474035,0.630813153276903,-0.01519586700054043,0.1572685462359222,8.387317456556853e-05,0.08781315327690299,0.0005649638867598061
Kennedy,CO,4.6165,-74.14597,979914,2556,0.209905099994845,True,209.766357421875,1312.0,3.4943160143434966,25.18164934703556,20.990509999484495,-0.44,3.14,-0.0203,0.3176,0.70453,0.09845,True,1373.1329825491387,True,0.0065936056848633524,-9.590315618333844e-06,3.5383160143434966,-5.034997057423718e-06,0.0065936056848633524,6.88440196130154e-05,3.1803160143434965,3.6168734361782806e-05
Basrah,IQ,30.50852,47.7804,1326564,4,0.0802772099999999,True,226.5775604248047,151.0,1.129167620355588,6.029802912522257,8.02772099999999,-5.24,0.19,-0.2391,0.0194,0.0,0.88172,True,1799.8897857567104,True,0.10916928668888494,-0.001685421513360555,1.653167620355588,-0.005112402256987253,0.10916928668888494,6.15461483719909e-05,1.1101676203555881,0.00018942214535988544
Khulna,BD,22.80979,89.56439,1500689,8,0.1785707941310001,True,233.6809234619141,1848.0,4.364080262455218,28.99120641137531,17.85707941310001,-4.78,6.02,-0.2182,0.6085,0.24509,0.35116,True,2422.4535914783096,True,0.003025386558015194,-4.76327896504038e-05,4.842080262455218,-2.347177865493627e-05,0.003025386558015194,6.10716184024666e-05,3.762080262455218,3.0122896732372867e-05
Xinxiang,CN,35.19033,113.80151,1047088,82,0.0947264799999963,True,209.1026763916016,559.0,8.072022583352464,31.997927031209127,9.47264799999963,-40.16,22.55,-1.8324,2.2778,0.0,2e-05,True,1943.2992351941691,True,0.0007207940461426382,-9.016937064713784e-05,12.088022583352462,-4.264168199038035e-05,0.0007207940461426382,5.616585227403081e-05,5.817022583352464,2.6595601300659355e-05
Jinzhong,CN,37.68403,112.75471,1226617,821,0.1660062000160998,True,337.4549865722656,411.0,19.43999389639129,20.00991202641643,16.600620001609983,-38.57,6.36,-1.7597,0.6424,0.0,0.01801,True,1650.8258571880276,True,0.0025700084532017174,-0.0003090678917659498,23.29699389639129,-0.00015072799491757868,0.0025700084532017174,5.4865768713662465e-05,18.80399389639129,2.684345133625865e-05
Sholapur,IN,17.67152,75.91044,997281,473,0.1578071376906078,True,364.1421813964844,708.0,10.727092393377632,28.71134655604204,15.78071376906078,11.55,26.98,0.527,2.7252,0.00025,0.0,False,2724.7418225545453,True,0.0005749277161406561,2.25298598512659e-05,9.572092393377632,1.0637654892637488e-05,0.0005749277161406561,5.4010910099438255e-05,8.029092393377631,2.550879042789375e-05
Liupanshui,CN,26.59444,104.83333,1320825,1799,0.1616298438553274,True,562.401123046875,1072.0,0.9918364232852924,10.173406163953889,16.162984385532738,10.38,0.84,0.4738,0.0844,0.0,0.77161,False,2766.42880909141,True,0.0187493752155183,0.0006174039451910598,0.0,0.0004037861218471328,0.0187493752155183,5.153176336554835e-05,0.9078364232852925,3.353472548651981e-05
Petaling Jaya,MY,3.10726,101.60671,807879,45,0.0509691800000053,True,313.5376892089844,2331.0,18.142977035172063,27.05673898641926,5.09691800000053,5.16,8.51,0.2356,0.8591,3e-05,4e-05,False,4955.436278646937,True,0.0013851567847111652,2.39727027454323e-05,17.62697703517206,1.1482460546840406e-05,0.0013851567847111652,3.975772896918739e-05,17.291977035172064,1.9045841522132012e-05
Chengdu,CN,30.66667,104.06667,13568357,499,0.2469592000001928,True,210.071044921875,931.0,8.361943999389666,28.736710454830003,24.69592000001928,7.8,4.9,0.3559,0.495,0.0,0.00405,False,2314.3760038421224,True,0.002324618149889408,6.1024684351604266e-05,7.581943999389666,2.97290923203207e-05,0.002324618149889408,3.81515858650437e-05,7.871943999389666,1.8582359680087424e-05
Changzhi,CN,36.18389,113.10528,1214940,937,0.0989742381105521,True,218.19586181640625,601.0,9.35378042267496,34.22981005080626,9.89742381105521,-45.98,24.21,-2.0977,2.4451,0.0,1e-05,True,1819.6634362933225,True,0.00041790962074229567,-5.930834375294006e-05,13.951780422674961,-2.7905012084637054e-05,0.00041790962074229567,3.507102707532236e-05,6.932780422674961,1.6514959699263226e-05
Taizhou,CN,32.49069,119.90812,1607108,10,0.0583105917944863,True,229.90362548828125,985.0,6.042572671091818,21.407592189123765,5.83105917944863,0.59,1.57,0.027,0.1582,0.45705,0.31659,False,2421.131217871866,True,0.006028723460362595,1.1784658249136548e-05,5.983572671091818,6.126788943499467e-06,0.006028723460362595,3.1409796416761136e-05,5.885572671091818,1.633263730522333e-05
Gazipur,BD,23.99844,90.42234,2674697,12,0.1960511,True,227.94357299804688,2121.0,1.6174563210498718,22.780264572050623,19.60511,-11.85,0.6,-0.5407,0.0607,0.0109,0.93309,True,2341.1513586296373,True,0.014716108937484904,-0.0005613371104627694,2.8024563210498714,-0.0003384415244574307,0.014716108937484904,2.899819798554866e-05,1.5574563210498718,1.7574637225549472e-05
Multan,PK,30.19679,71.47824,2169915,126,0.1521000982379538,True,319.241943359375,157.0,22.41550316624705,13.936799976815438,15.210009823795382,-4.51,1.08,-0.2058,0.1093,1e-05,0.60513,True,1414.0541874557734,True,0.007591485846748322,-0.00011231301604681856,22.86650316624705,-5.9958939991711785e-05,0.007591485846748322,2.7142794667756043e-05,22.30750316624705,1.4508178836122876e-05
Liaocheng,CN,36.45064,116.00247,1229768,32,0.0541538398080472,True,202.4702911376953,588.0,1.0681315327688026,32.76515284883505,5.41538398080472,-30.33,16.74,-1.3836,1.6904,0.0,0.0001,True,1876.0523531391507,True,0.0006969838850868146,-6.691424772122337e-05,4.101131532768802,-3.163736165266717e-05,0.0006969838850868146,2.5218804814582953e-05,0.0,1.1933287489863942e-05
Valencia,VE,10.16153,-68.00044,1619470,547,0.1146405999959031,True,256.42413330078125,1174.0,1.3427939269093372,34.51950388715642,11.46405999959031,5.63,16.27,0.257,1.6437,0.0051,0.0,False,1835.0450000214905,True,0.0005400822544660074,1.0215294564303772e-05,0.7797939269093372,4.819735774139189e-06,0.0005400822544660074,2.46839178901176e-05,0.0,1.1647749476099284e-05
Kallakurichi,IN,11.73379,78.95925,1682687,124,0.07896554,True,308.8377990722656,970.0,7.858396276798658,32.00793720256394,7.896554,-4.75,17.4,-0.2168,1.7572,0.10896,0.00015,True,3386.486492702164,True,0.00040311158188510005,-6.323544267116104e-06,8.333396276798657,-2.9758896849668703e-06,0.00040311158188510005,2.4036758815862912e-05,6.1183962767986575,1.1314850632725831e-05
Heze,CN,35.23929,115.47358,1346717,53,0.1273150867469405,True,183.7837677001953,628.0,0.2594033722438666,28.87308810728661,12.73150867469405,-24.37,9.17,-1.1119,0.9261,0.0,0.02203,True,1985.1227645507847,True,0.0026021367727783605,-0.00020234087443415276,2.6964033722438665,-9.882796985834566e-05,0.0026021367727783605,2.2515712648938854e-05,0.0,1.1019073345292646e-05
Shivaji Nagar,IN,18.53017,73.85263,1000000,559,0.1458257,True,414.0531311035156,686.0,0.2899214160372594,22.23207608840188,14.58257,13.55,25.04,0.6182,2.5294,0.0,0.0,False,2644.430200830899,True,0.002312920031486052,2.2385554731239442e-05,0.0,1.0899479172491594e-05,0.002312920031486052,2.2385554731239442e-05,0.0,1.0899479172491594e-05
Caracas,VE,10.48801,-66.87919,3000000,887,0.1730225400287133,True,258.7844543457031,1025.0,0.0152590218967247,13.53134292509169,17.30225400287133,4.05,11.89,0.1849,1.2007,0.14228,0.00539,False,1954.676413995753,True,0.04193696841377472,2.042034761258471e-05,0.0,1.9933022850762705e-05,0.04193696841377472,2.042034761258471e-05,0.0,1.9933022850762705e-05
Baoshan,CN,25.11626,99.16366,935618,1680,0.199426,True,374.0596008300781,1085.0,1.2817578393225515,27.31000489710512,19.9426,0.85,4.03,0.0387,0.4075,0.69833,0.24517,False,2718.8748535705613,True,0.0013213182569047017,3.7403266186007787e-06,1.1967578393225515,1.789201930790102e-06,0.0013213182569047017,1.7827567733316946e-05,0.8787578393225515,8.528959211807907e-06
Indore,IN,22.71792,75.8333,1994397,550,0.0668241401186886,True,253.0897979736328,964.0,0.6408789196613043,32.10972620014968,6.68241401186886,18.9,23.13,0.8626,2.336,0.0,0.0001,False,2164.507043620439,True,0.0006930996580622024,1.4940004805608672e-05,0.0,7.068333020235351e-06,0.0006930996580622024,1.4940004805608672e-05,0.0,7.068333020235351e-06
Handan,CN,36.60999,114.48764,1358318,61,0.1106007000579147,True,222.9814910888672,561.0,3.8147554741741487,39.82701572687744,11.06007000579147,-53.93,27.38,-2.4606,2.7657,0.0,0.0,True,1811.870423628921,True,0.00015511450541682957,-2.5495141256027382e-05,9.20775547417415,-1.1943571526562557e-05,0.00015511450541682957,1.4804890256320746e-05,1.0767554741741492,6.938040606089407e-06
Depok,ID,-6.4,106.81861,2145400,92,0.2647448,True,264.6269226074219,2925.0,11.779964904249653,33.02210438613376,26.47448,5.22,2.47,0.2383,0.2499,0.0,0.12402,False,3963.6260819966615,True,0.0016635305155515037,2.91198965729001e-05,11.257964904249652,1.4017350575948329e-05,0.0016635305155515037,1.3716086337180666e-05,11.532964904249653,6.60156878480242e-06
Kolwezi,CD,-10.71484,25.46674,790248,1485,0.0596853308455603,True,369.0949096679688,1274.0,30.991073472190465,24.34280768624897,5.96853308455603,13.16,5.93,0.6004,0.5986,6e-05,0.26481,False,600.4268226698434,True,0.0006868235540204824,3.074569439553889e-05,29.675073472190466,1.4546652868027699e-05,0.0006868235540204824,1.3687836645149502e-05,30.398073472190465,6.475123323280985e-06
Taichung,TW,24.1469,120.6839,2850285,91,0.5903575,True,443.689697265625,2072.0,2.3651483939879654,21.470808951212064,59.03575,3.83,0.51,0.1749,0.0511,0.0,0.66437,False,3314.734405088308,True,0.007423328168232321,9.456638127085595e-05,1.9821483939879654,5.042715351750646e-05,0.007423328168232321,1.2523925837977859e-05,2.3141483939879652,6.673499500935848e-06
Pune,IN,18.51957,73.85535,3124458,554,0.1458257,True,407.9278259277344,686.0,0.1678492408636884,22.971530526555007,14.58257,13.55,25.04,0.6182,2.5294,0.0,0.0,False,2645.574773142102,True,0.0020534839194700965,1.1486070368725825e-05,0.0,5.56640785330173e-06,0.0020534839194700965,1.1486070368725825e-05,0.0,5.56640785330173e-06
Aurangabad,IN,19.87757,75.34226,1175116,588,0.0945352192163259,True,415.62115478515625,726.0,9.796292057679125,35.78221898546021,9.453521921632593,16.45,27.0,0.7507,2.7271,0.0,0.0,False,2482.6944602647422,True,9.16834520767329e-05,5.161885054246566e-06,8.151292057679125,2.4161029799907308e-06,9.16834520767329e-05,8.624330068220996e-06,7.096292057679125,4.036879501217311e-06
Shenyang,CN,41.79222,123.43278,7050000,53,0.0998792262887538,True,251.6791534423828,673.0,1.3275349050126124,38.95666934077452,9.98792262887538,-5.62,17.76,-0.2566,1.7943,8e-05,0.0,True,1676.1632168946057,True,0.00016403117091760456,-3.0407416667724285e-06,1.8895349050126122,-1.4249877195102179e-06,0.00016403117091760456,7.412707708519327e-06,0.0,3.474150596236708e-06
Kuala Lumpur,MY,3.1412,101.68653,1453975,56,0.0504047260380783,True,369.849609375,2309.0,1.7395284962234427,36.42053579388946,5.04047260380783,5.16,8.51,0.2356,0.8591,3e-05,4e-05,False,4955.824883637284,True,0.0002509336037781066,4.347888694866697e-06,1.2235284962234427,2.0408272632527202e-06,0.0002509336037781066,7.2108856328779135e-06,0.8885284962234429,3.384756557093388e-06
Blantyre,MW,-15.78499,35.00854,902588,1041,0.1351129930442335,True,327.522216796875,1111.0,4.104676890211351,28.12492530203392,13.51129930442335,2.75,1.7,0.1254,0.1713,0.26606,0.68942,False,155.7809383756039,True,0.0011691096561136003,1.0742602653307032e-05,3.8296768902113514,5.125271955088578e-06,0.0011691096561136003,6.6292948502082345e-06,3.9346768902113514,3.162706834147766e-06
Xuchang,CN,34.03189,113.86299,1265536,71,0.0894938719935299,True,210.1138610839844,710.0,4.058899824521291,44.30804607910388,8.94938719935299,-23.2,15.11,-1.0587,1.526,0.0,0.00087,True,2068.677382162232,True,6.937819780327166e-05,-5.157739599088412e-06,6.378899824521291,-2.4129895815176716e-06,6.937819780327166e-05,3.5799081459215147e-06,2.547899824521291,1.6749486382479362e-06
Anshan,CN,41.12361,122.99,1450000,55,0.1456538782815366,True,236.4249267578125,690.0,0.1983672846570812,35.47408126492566,14.56538782815366,-6.5,17.56,-0.2965,1.7737,2e-05,0.0,True,1717.3043796809222,True,0.0004493579955278099,-9.61761461885501e-06,0.8483672846570812,-4.529667847988361e-06,0.0004493579955278099,2.976771155298167e-06,0.0,1.4021446676851235e-06
Lubumbashi,CD,-11.66089,27.47938,2221925,1260,0.1269135000001872,True,223.46115112304688,1135.0,43.121995880064105,34.81068401711484,12.69135000001872,14.85,5.02,0.6777,0.5065,7e-05,0.41468,False,478.28403348511904,True,0.00016697171670204886,8.462909396882926e-06,41.636995880064106,3.966597096224239e-06,0.00016697171670204886,2.814181734603512e-06,42.6199958800641,1.318951519054673e-06
Addis Ababa,ET,9.02497,38.74689,3860000,2405,0.0987208442743054,True,459.8425598144531,1130.0,16.52552071412225,39.539854059055386,9.87208442743054,21.7,22.9,0.9902,2.3129,0.0,0.0,False,325.82803835330265,True,3.5216725296544107e-05,2.6388958969220146e-06,14.355520714122251,1.2339163233954231e-06,3.5216725296544107e-05,2.7904638408887518e-06,14.235520714122252,1.3047894404788485e-06
Comilla,BD,23.46186,91.18503,1030000,17,0.2488164092290879,True,228.96910095214844,2233.0,3.0518043793393304,45.97290692276194,24.88164092290879,-6.48,5.67,-0.2955,0.5728,0.15928,0.42911,True,2429.819315462959,True,0.00013857583335109112,-2.9578120367219278e-06,3.6998043793393305,-1.385501052077881e-06,0.00013857583335109112,2.6409482253958417e-06,2.48480437933933,1.2371366947261375e-06
Jerusalem,IL,31.76904,35.21633,971800,786,0.2469425443693514,True,456.1331481933594,383.0,29.907682917524998,28.666171782012192,24.69425443693514,-5.88,2.61,-0.2683,0.2634,0.0,0.01297,True,1499.2403576483591,True,0.00019382951787741225,-3.7576301163156365e-06,30.495682917525,-1.7618619292600335e-06,0.00019382951787741225,1.6916417420703538e-06,29.646682917525,7.932081634853816e-07
Pyongyang,KP,39.03385,125.75432,3222000,43,0.1516701309305629,True,615.4934692382812,1062.0,29.480430304417496,35.74982510574854,15.167013093056289,-3.44,14.04,-0.1571,1.418,0.01014,0.0,True,2040.3095848567318,True,3.1692283420142506e-05,-3.6095869631297243e-07,29.824430304417497,-1.6876498562870546e-07,3.1692283420142506e-05,1.5168489378177794e-06,28.076430304417496,7.092092396444871e-07
Kyoto,JP,35.02107,135.75385,1463723,50,0.3363467999654756,True,328.29998779296875,1690.0,1.022354467078685,48.01917459566171,33.63467999654756,6.74,6.57,0.3077,0.664,0.0,1e-05,False,2920.035397658461,True,4.023278565693553e-05,9.131648273817675e-07,0.3483544670786851,4.270163911079816e-07,4.023278565693553e-05,8.89879654161623e-07,0.365354467078685,4.161276351832832e-07
Malang,ID,-7.9797,112.6304,847182,452,0.2511457000002879,True,299.45806884765625,2857.0,0.5798428320745188,47.38555879812772,25.11457000002879,9.27,2.75,0.4229,0.2774,0.0,0.32501,False,3371.92456480046,True,9.457789772597152e-05,1.8437494217660882e-06,0.0,8.630153151209519e-07,9.457789772597152e-05,8.699918265909308e-07,0.30484283207451884,4.0721900311166404e-07
Medellín,CO,6.245,-75.57151,1999979,1528,0.1971214240095512,True,323.5350341796875,2467.0,0.0152590218967247,31.294794897603676,19.71214240095512,-1.26,5.91,-0.0576,0.5965,0.40574,0.01477,True,1145.1993863152973,True,0.001688399230008528,-7.057458356679418e-06,0.1412590218967247,-3.3976333153190597e-06,0.001688399230008528,8.566869730858729e-07,0.0,4.1245895811975464e-07
Gwangju,KR,35.15472,126.91556,1401235,47,0.1201671,True,404.3482055664063,1350.0,0.3356984817273769,41.7209189048076,12.01671,1.57,3.92,0.0715,0.3956,0.0636,0.00164,False,2462.139443016562,True,5.93785546995185e-05,3.1123135732707903e-07,0.17869848172737687,1.4558731826000426e-07,5.93785546995185e-05,6.674624721634217e-07,0.0,3.122255369247817e-07
Damascus,SY,33.5102,36.29128,1569394,701,0.1947431999999904,True,267.14776611328125,383.0,0.6561379415579722,40.74972040179098,19.47431999999904,-5.21,1.8,-0.2378,0.1822,0.0,0.15528,True,1307.7432737990057,True,0.00011060425483334106,-1.9021496153243713e-06,1.1771379415579721,-8.905740814732499e-07,0.00011060425483334106,6.648787873521654e-07,0.4761379415579722,3.112989953625578e-07
Amman,JO,31.95522,35.94503,1275857,757,0.1517072145721601,True,422.46490478515625,325.0,2.105745021744156,37.72202782183565,15.170721457216011,-5.88,2.61,-0.2683,0.2634,0.0,0.01297,True,1479.186037528039,True,7.266128652353663e-05,-1.408798254533706e-06,2.693745021744156,-6.591503348037098e-07,7.266128652353663e-05,6.34226887592882e-07,1.844745021744156,2.967482540701394e-07
Puning,CN,23.31072,116.16869,874954,12,0.0537996565096425,True,328.3429870605469,1590.0,0.6256198977645795,35.778460739919204,5.37996565096425,7.98,0.71,0.364,0.0714,0.0,0.78993,False,3278.787378594784,True,0.00025863194979166713,5.4431959914899054e-06,0.0,2.555319275975021e-06,0.00025863194979166713,6.120482431828727e-07,0.5546198977645795,2.8731499414694217e-07
Qingyang,CN,35.70976,107.64455,2125400,1427,0.0669624900083473,True,293.6593017578125,551.0,93.69039444571604,25.244481686979565,6.6962490008347295,-5.93,2.07,-0.2704,0.2095,0.0,0.12623,True,1767.5277918161978,True,7.713386080048027e-05,-1.5081002879176593e-06,94.28339444571604,-7.056671267845205e-07,7.713386080048027e-05,5.334866970218259e-07,93.48339444571604,2.4963248677206673e-07
Salem,IN,11.65376,78.15538,917414,283,0.08556316,True,280.0541687011719,875.0,0.1525902189670205,40.93274648833618,8.556316,-1.79,22.11,-0.0817,2.2328,0.53792,0.0,True,3392.8397363770337,True,9.810469988748985e-05,-5.82976456604432e-07,0.33159021896702046,-2.7288860499075085e-07,9.810469988748985e-05,4.997142860270237e-07,0.0,2.3391620571078242e-07
Kunming,CN,25.03889,102.71833,3855346,1895,0.2247326999966429,True,233.0612030029297,928.0,0.3204394598306521,45.263394465658926,22.47326999966429,5.07,1.23,0.2315,0.1242,0.00762,0.71124,False,2944.17998545115,True,8.099939513921492e-05,8.68871601920486e-07,0.0,4.065969422192839e-07,8.099939513921492e-05,3.324187517173661e-07,0.1974394598306521,1.5555785934026622e-07
Tiruppur,IN,11.11541,77.35456,963173,305,0.0790061099999997,True,364.5045471191406,589.0,6.439307240405924,49.11430994792621,7.90061099999997,-1.81,12.93,-0.0828,1.306,0.4358,0.00057,True,3451.3265079415646,True,7.4594840108496915e-06,-4.48249920726983e-08,6.620307240405924,-2.0948842622409147e-08,7.4594840108496915e-06,3.2819457466522124e-07,5.146307240405924,1.533813809330431e-07
Fushun,CN,41.88669,123.94363,1400646,85,0.0714560299394532,True,305.089599609375,718.0,0.4730296787976158,48.02573761554028,7.14560299394532,-4.76,19.51,-0.2171,1.9705,0.00157,0.0,True,1692.1466603025158,True,1.6597277522305454e-05,-2.610018203181472e-07,0.9490296787976158,-1.2199800988529907e-07,1.6597277522305454e-05,2.6350394759514496e-07,0.0,1.23168130996415e-07
Meishan,CN,30.04392,103.83696,1107742,423,0.3372052999999958,True,266.9643859863281,1298.0,9.704737926298948,54.449201404115385,33.720529999999584,10.05,7.14,0.4584,0.7209,0.0,0.00045,False,2384.112314192626,True,9.68313919586411e-06,3.2954106950855835e-07,8.699737926298948,1.5401672623371887e-07,9.68313919586411e-06,2.329847415137032e-07,8.990737926298948,1.0888936104180846e-07
Tangshan,CN,39.64381,118.18319,3372102,7,0.3162972999999999,True,319.5663452148437,621.0,0.2288853284504739,48.69996845772576,31.629729999999988,-6.73,9.39,-0.307,0.9489,0.0,0.0,True,1642.548016162232,True,2.0787691234791498e-05,-4.6067999195962696e-07,0.9018853284504739,-2.1534758134697518e-07,2.0787691234791498e-05,1.5904333389553664e-07,0.0,7.434615282783663e-08
Weifang,CN,36.71,119.10194,2044028,30,0.0536312100003509,True,227.6941070556641,691.0,0.2441443503471987,50.28162268134629,5.36312100003509,-15.19,14.33,-0.6932,1.4478,0.0,0.0,True,1966.2979475186273,True,1.651501549718634e-05,-8.145853198206297e-07,1.7631443503471986,-3.8075273321377945e-07,1.651501549718634e-05,1.3481222346287719e-07,0.0,6.301433687350144e-08
Soweto,ZA,-26.26781,27.85849,1695047,1632,0.108932,True,395.2037963867188,701.0,47.48607614251927,45.4579183309256,10.8932,1.46,8.47,0.0664,0.8554,0.16684,3e-05,False,1512.057522428132,True,4.0812799005565885e-06,1.989059811891199e-08,47.34007614251927,9.29526853057916e-09,4.0812799005565885e-06,1.1675117394731583e-07,46.63907614251927,5.4560171467571417e-08
Lucknow,IN,26.83928,80.92313,2472011,126,0.092923407530698,True,235.35450744628903,993.0,1.0986495765621953,60.69847212010058,9.2923407530698,-14.17,10.84,-0.6466,1.095,0.0,0.02825,True,1732.3271250187204,True,2.5083988654345876e-06,-1.1561218214529467e-07,2.515649576562195,-5.402628279818633e-08,2.5083988654345876e-06,9.220000992287974e-08,0.014649576562195454,4.308571015937401e-08
Xining,CN,36.62554,101.75739,1677177,2275,0.1094059,True,415.0482177734375,397.0,27.60357061112387,49.35382130959234,10.94059,5.43,6.47,0.248,0.6531,0.0,5e-05,False,1666.1811817095513,True,2.7493342803258933e-06,5.016522281539056e-08,27.06057061112387,2.3442651066879483e-08,2.7493342803258933e-06,5.987722986318241e-08,26.956570611123873,2.7981160024420637e-08
Daejeon,KR,36.34913,127.38493,1441203,58,0.1340866,True,315.70611572265625,1302.0,15.53368429083696,56.11089282215968,13.40866,-4.8,5.84,-0.2189,0.59,6e-05,0.00518,True,2369.375522048705,True,3.026727325143254e-06,-4.799447180669487e-08,16.01368429083696,-2.2428330598983637e-08,3.026727325143254e-06,5.9437260911067654e-08,14.949684290836961,2.7775694879522694e-08
Dodoma,TZ,-6.17221,35.73947,765179,1125,0.189315614930807,True,299.6851806640625,583.0,44.876783398184216,58.66457806656322,18.9315614930807,27.12,28.26,1.2375,2.8545,0.0,0.0,False,413.3160498759888,True,5.667095039637116e-07,5.3561434550857685e-08,42.16478339818421,2.5028764772533352e-08,5.667095039637116e-07,5.5920580683667794e-08,42.050783398184215,2.6131172569526795e-08
Gwalior,IN,26.22983,78.17337,1054420,220,0.0816219629180576,True,430.6668395996094,915.0,44.38849469748993,51.2505965193506,8.16219629180576,-5.35,11.79,-0.2439,1.1912,0.05562,0.01085,True,1772.6897475498376,True,1.190361765577402e-06,-2.101907661907462e-08,44.92349469748993,-9.822122726266258e-09,1.190361765577402e-06,4.7663915369612626e-08,43.20949469748993,2.2273153058027795e-08
Johannesburg,ZA,-26.20227,28.04363,9418183,1767,0.1584781514039589,True,355.59576416015625,720.0,70.71030746929125,52.32961775105311,15.847815140395891,1.46,8.47,0.0664,0.8554,0.16684,3e-05,False,1496.692429233419,True,6.438070122101373e-07,3.1376801131052775e-09,70.56430746929125,1.4662103510476587e-09,6.438070122101373e-07,1.841713679859062e-08,69.86330746929126,8.606167369029638e-09
Zarqa,JO,32.07275,36.08796,792665,625,0.1103541999999981,True,292.1699523925781,221.0,50.58365758754866,50.65887089580094,11.03541999999981,-5.88,2.61,-0.2683,0.2634,0.0,0.01297,True,1466.5666893527612,True,1.749095335924001e-06,-3.3914811240177726e-08,51.17165758754866,-1.5848398100815064e-08,1.749095335924001e-06,1.5268139350028348e-08,50.322657587548655,7.1348076821631246e-09
Sanhe,CN,39.98049,117.06887,965075,24,0.1181934999923526,True,218.5737762451172,541.0,12.481879911497684,68.0306212679399,11.81934999923526,-9.3,10.07,-0.4242,1.0174,0.0,0.0,True,1562.1733375951048,True,3.7244578235370537e-07,-1.1357496402301673e-08,13.411879911497683,-5.307232115586702e-09,3.7244578235370537e-07,1.2701018987969054e-08,11.474879911497684,5.935046572258518e-09
Rājkot,IN,22.29161,70.79322,1390640,140,0.1954547999956735,True,312.34197998046875,607.0,4.287785152971708,69.71446055523188,19.54547999956735,1.42,12.13,0.0648,1.2249,0.55944,0.00131,False,2282.6951880482907,True,2.140293235596366e-07,1.0144554284776195e-09,4.145785152971707,4.740424962290657e-10,2.140293235596366e-07,8.82224161042721e-09,3.0747851529717076,4.122524845801001e-09
Bandung,ID,-6.92222,107.60694,2444160,714,0.2817743936394322,True,294.5260925292969,2273.0,0.9002822919051141,67.33540343947566,28.17743936394322,4.53,1.91,0.2068,0.1929,0.0,0.09798,False,3859.7771087116084,True,1.2160496912106169e-06,1.848302212143016e-08,0.44728229190511415,8.637042477055434e-09,1.2160496912106169e-06,7.759080267887678e-09,0.7092822919051142,3.6257869033551327e-09
Zhaotong,CN,27.31667,103.71667,787845,1974,0.3048376300465372,True,305.1794738769531,882.0,0.0152590218967247,51.307922653639714,30.48376300465372,9.07,3.68,0.4137,0.3715,0.0,0.19493,False,2687.571719538245,True,1.5225658574540946e-05,7.738392314048773e-09,0.0,3.617016124113359e-09,1.5225658574540946e-05,7.738392314048773e-09,0.0,3.617016124113359e-09
Ashgabat,TM,37.95,58.38333,1030063,219,0.2575801691258474,True,283.0121154785156,245.0,12.298771648737327,70.01556202069145,25.75801691258474,8.89,11.94,0.4055,1.2063,0.0,0.0,False,719.826329231212,True,1.678461876942227e-07,5.043146928291651e-09,11.409771648737328,2.3565984406948015e-09,1.678461876942227e-07,6.808044568742884e-09,11.104771648737326,3.1813127132629404e-09
