name,country,lat,lon,population,population_million,P0,dP,dP_lo,dP_hi,p_two_zero_aware,zero_exact_dP,fdr_bh_zero_aware,fdr_by_zero_aware,material_bh_zero_aware,material_by_zero_aware,static_counterfactual_tier,observed_tier_bh,observed_tier_by,direction_side,ab_followup_bh,ab_followup_by,detectable_update_bh,detectable_update_by,screening_tier,policy_action,susceptibility_proxy_count
Mianyang,CN,31.46784,104.68168,1550000,1.55,2.731168392827404e-07,4.477183212607225e-09,1.048098565654492e-09,4.477183212607225e-09,0.0075,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Ahmedabad,IN,23.02579,72.58727,6357693,6.357693,6.94700437295348e-08,2.659089633979322e-09,6.02484860461415e-10,4.968097169876147e-09,0.0055,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Hubballi,IN,15.34776,75.13378,943788,0.943788,3.837254522836757e-08,1.7955698116368267e-09,1.0197903201284428e-09,1.7955698116368267e-09,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Xingtai,CN,37.06217,114.49272,798770,0.79877,1.142212387886344e-08,8.13152979229807e-10,2.9207090157748325e-10,1.4154820797774927e-09,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Nairobi,KE,-1.28333,36.81667,4397073,4.397073,4.544787030866318e-08,1.6194035317150484e-10,1.6194035317150484e-10,1.6194035317150484e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Coimbatore,IN,11.00555,76.96612,2136916,2.136916,2.4398304841092003e-09,1.4726694366623784e-10,4.9425487201716965e-11,1.8655024607090488e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Zaozhuang,CN,34.86472,117.55417,899753,0.899753,3.573080349681337e-09,6.208339533298919e-11,4.138151729356894e-12,1.283391950671215e-10,0.0669999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Madurai,IN,9.919,78.11953,1465625,1.465625,9.385351897581616e-10,2.7362822284118792e-11,5.401651876001717e-12,5.3147017288642835e-11,0.018,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Baoding,CN,38.87288,115.46246,2739887,2.739887,1.0100572790042162e-09,2.4875028401400063e-11,8.673928572200365e-12,4.321537689269801e-11,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Pekanbaru,ID,0.51667,101.44167,1085000,1.085,1.724240074095032e-09,2.248057758831729e-11,6.600422360437899e-12,3.629812847984543e-11,0.0009999999999998,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Shangqiu,CN,34.4143,115.65613,1859723,1.859723,6.83190217490947e-10,1.0846740032236544e-11,4.076048185910191e-12,1.0846740032236544e-11,0.016,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Kigali,RW,-1.94995,30.05885,1132686,1.132686,7.319348696132549e-11,8.584281793849532e-12,3.262071047371868e-12,1.4875974755294908e-11,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,0
Taiz,YE,13.57952,44.02091,940600,0.9406,4.67000085026699e-10,4.753116036940412e-12,1.0058057625953393e-12,8.95860757882085e-12,0.0135,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,0
Changchun,CN,43.88,125.32278,4714996,4.714996,2.4307989623123874e-09,3.708277976184314e-12,3.708277976184314e-12,3.708277976184314e-12,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Teni,IN,10.01115,77.47772,1034724,1.034724,1.5713325216523356e-11,1.8471710406842525e-13,6.501805241307181e-14,1.8471710406842525e-13,0.018,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Ulan Bator,MN,47.90771,106.88324,844818,0.844818,4.995217178720972e-12,1.2792988126430438e-13,4.9406072772576495e-14,1.572545226667369e-13,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Hyderabad,IN,17.38405,78.45636,6993262,6.993262,1.0264636424274304e-12,1.028918604337368e-13,3.761268764456147e-14,1.028918604337368e-13,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Ibb,YE,13.96667,44.18333,771514,0.771514,3.1482346231131906e-12,3.2042659010053763e-14,6.944385737651232e-15,6.089330108224892e-14,0.0124999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,0
Navi Mumbai,IN,19.03681,73.01582,2600000,2.6,0.3809485933664936,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,0.0004999999999999,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Sakai,JP,34.58216,135.46653,826161,0.826161,0.5145080846281008,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0009999999999998,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,4
Pudong,CN,31.23995,121.50094,5681512,5.681512,0.3249474211770942,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0004999999999999,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Kawasaki,JP,35.52056,139.71722,1538262,1.538262,0.6042994598328536,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,4
Taguig,PH,14.5243,121.0792,1308085,1.308085,0.2355606880829783,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0464999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Shubrā al Khaymah,EG,30.12511,31.25053,1240289,1.240289,0.3066321982836076,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0404999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,4
Yangpu,CN,31.26193,121.51904,1210800,1.2108,0.2960850909603779,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0009999999999998,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Zamboanga,PH,6.91028,122.07389,1018849,1.018849,0.4424022693033588,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,4
Rui’an,CN,27.77605,120.65859,927383,0.927383,0.3469115079394907,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0275,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Osaka,JP,34.69379,135.50107,2753862,2.753862,0.172397564419732,3.05311331771918e-16,3.05311331771918e-16,3.05311331771918e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Cairo,EG,30.06263,31.24967,9606916,9.606916,0.1560809083036773,2.498001805406602e-16,2.498001805406602e-16,2.498001805406602e-16,0.0349999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Huludao,CN,40.75243,120.83552,944495,0.944495,0.1098320019487978,1.8041124150158799e-16,1.8041124150158799e-16,1.8041124150158799e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Wanzhou,CN,30.76451,108.39586,1545900,1.5459,0.0757466344569816,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0044999999999999,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Aden,YE,12.77957,45.03852,1079670,1.07967,0.0819829554570582,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Bhopal,IN,23.25469,77.40289,1798218,1.798218,0.0683674161947415,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Kakamega,KE,0.28422,34.75229,1867579,1.867579,5.229399026762879e-16,7.087400801883261e-17,2.667913240162617e-17,1.2473330492245596e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,0
Lilongwe,MW,-13.96692,33.78725,1115815,1.115815,1.0943603801378829e-15,5.190635555856613e-17,1.1318842818538046e-17,9.536612556699404e-17,0.0104999999999999,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,increase-side,False,False,True,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Saitama,JP,35.90807,139.65657,1324854,1.324854,0.0233895105436295,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,3
Shijiazhuang,CN,38.04139,114.47861,3938513,3.938513,4.955505700614727e-16,3.5278765281167854e-17,1.291435915151446e-17,6.082965559604477e-17,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Kampung Baru Subang,MY,3.15,101.53333,833571,0.833571,0.0137350515846297,2.4286128663675305e-17,2.4286128663675305e-17,2.4286128663675305e-17,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Shiyan,CN,32.6475,110.77806,3460000,3.46,0.0083469353879359,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.004,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Cúcuta,CO,7.90745,-72.5049,777106,0.777106,0.0009125291671957,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Cheongju-si,KR,36.63722,127.48972,852147,0.852147,4.649488768202305e-06,7.623296525288703e-21,7.623296525288703e-21,7.623296525288703e-21,0.0029999999999998,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,increase-side,False,False,True,True,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,1
Quetta,PK,30.18414,67.00141,1565546,1.565546,3.3659313823889644e-27,-4.1859273867864965e-29,-8.46358463028733e-29,-3.669633093374232e-30,0.0605,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Ürümqi,CN,43.80096,87.60046,3029372,3.029372,1.1145676948944192e-20,-1.3439003471778378e-21,-2.151649087138632e-21,-5.759310867985472e-22,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Qom,IR,34.6401,50.8764,900000,0.9,4.3909513827929786e-18,-1.1101468390129985e-19,-1.9943380202824729e-19,-3.2091442500580633e-20,0.001,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Shiraz,IR,29.61031,52.53113,1249942,1.249942,5.2290787139338675e-16,-2.263038642283979e-17,-3.846708834544004e-17,-7.895122050772375e-18,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Jodhpur,IN,26.26841,73.00594,1056191,1.056191,3.8000499463390326e-16,-3.204903241899323e-17,-5.319472350538727e-17,-1.2194991767971264e-17,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Bishkek,KG,42.87,74.59,900000,0.9,4.126370568394903e-14,-8.4090793201569055e-16,-1.4486370010423885e-15,-2.6938618686137437e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Konya,TR,37.87135,32.48464,1433861,1.433861,1.4210275223892351e-14,-1.666471201814658e-15,-2.6872412985793534e-15,-6.98627446874893e-16,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Gorakhpur,IN,29.44768,75.67206,1324570,1.32457,1.7912201700453594e-13,-4.405112279938319e-14,-6.74860297602858e-14,-1.9751829331127902e-14,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Sulaymaniyah,IQ,35.56496,45.4329,878146,0.878146,3.0047582591419828e-12,-1.243862992681345e-13,-2.1762402249592465e-13,-3.4621116535669494e-14,0.002,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Shymkent,KZ,42.30988,69.60042,1200000,1.2,8.491563493643454e-11,-2.218793898742697e-12,-3.77174814807983e-12,-7.297660480222229e-13,0.0005,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Tehran,IR,35.69439,51.42151,7153309,7.153309,8.740793514792776e-11,-8.918518202711793e-12,-1.4358194472828006e-11,-3.649244488309716e-12,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Marrakesh,MA,31.63416,-7.99994,995871,0.995871,1.8513776601248576e-10,-9.574982613199164e-12,-1.5851267027810963e-11,-4.003189355131074e-12,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Hermosillo,MX,29.08874,-110.96677,812229,0.812229,1.0704711143308707e-09,-1.3432238777995403e-11,-2.3301327946760155e-11,-4.030273583533583e-12,0.0005,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Karaj,IR,35.83266,50.99155,1448075,1.448075,1.556156393289929e-10,-1.5877973888164904e-11,-2.5609298869176305e-11,-6.469481155770007e-12,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Ordos,CN,39.6086,109.78157,1940653,1.940653,3.7277357178635927e-10,-3.3855016304000286e-11,-5.36327345875348e-11,-1.4056937527079584e-11,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Quito,EC,-0.22985,-78.52495,2781641,2.781641,1.1122646050752852e-08,-9.063210276745264e-11,-1.8113116501485388e-10,-7.699795781960066e-12,0.0635,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Kirkuk,IQ,35.46806,44.39222,1031000,1.031,3.3278756315100592e-09,-1.42369293986186e-10,-2.5529865622817533e-10,-4.0805937149165777e-11,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Aleppo,SY,36.20124,37.16117,2098210,2.09821,9.12886553909108e-09,-3.5505559854338794e-10,-6.163774325166101e-10,-1.1900178343148768e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Córdoba,AR,-31.40648,-64.18853,2106734,2.106734,1.4100887189073153e-08,-1.090670243149346e-09,-1.774284087383009e-09,-4.5640295083424515e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Bannu,PK,32.98527,70.60403,1357890,1.35789,3.6631721514280415e-08,-1.385564428971799e-09,-2.32415339828662e-09,-5.359865970471603e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Jaipur,IN,26.91962,75.78781,3046163,3.046163,1.4245384858270133e-08,-2.020510392213274e-09,-3.212790213387525e-09,-8.36645331352179e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,0
Hohhot,CN,40.81056,111.65222,2350000,2.35,6.290806186603758e-08,-2.173099577262619e-09,-3.587872826139794e-09,-8.5197593102053e-10,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Eskişehir,TR,39.77667,30.52056,921630,0.92163,2.8483904913031635e-08,-2.6101603665541622e-09,-4.1759406656902e-09,-1.0735410134495811e-09,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Almaty,KZ,43.25249,76.9115,1977011,1.977011,6.55831151062378e-08,-3.1209875317509502e-09,-5.2087187281280015e-09,-1.201082590442087e-09,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Homs,SY,34.72405,36.72559,775404,0.775404,2.971263683660909e-07,-3.827970111359048e-09,-7.483651880952341e-09,-5.81271080193037e-10,0.0315,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
León de los Aldama,MX,21.12183,-101.68253,1579803,1.579803,8.11754619308019e-08,-8.334039205856399e-09,-1.3708384369227336e-08,-3.310893265787154e-09,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Santiago,CL,-33.45694,-70.64827,4837295,4.837295,4.670852977813373e-07,-8.392798256101334e-09,-1.5448759357344206e-08,-1.939793797648604e-09,0.0065,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Kabul,AF,34.52813,69.17233,4434550,4.43455,7.119544339759629e-07,-2.780218440792265e-08,-4.5537881891663734e-08,-1.028001900619313e-08,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Erbil,IQ,36.19117,44.00943,1612700,1.6127,8.064000658008629e-07,-3.4498440596081335e-08,-6.191109863237112e-08,-1.018387188205456e-08,0.0025,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Tashkent,UZ,41.26465,69.21627,1978028,1.978028,2.6939658649995846e-06,-1.6091052581911517e-07,-2.66971159432134e-07,-6.315944253534603e-08,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Santiago de Querétaro,MX,20.58806,-100.38806,1594212,1.594212,2.7979482576912805e-06,-2.7608675705370773e-07,-4.498423934873231e-07,-1.1020909837811637e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Ankara,TR,39.91987,32.85427,3517182,3.517182,7.448007050467005e-06,-5.260375942224583e-07,-8.558670136731087e-07,-2.076114534365986e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Çankaya,TR,39.9179,32.86268,792189,0.792189,1.0546700209910275e-05,-7.44889846432645e-07,-1.2259773281186705e-06,-2.970004881385722e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Peshawar,PK,34.008,71.57849,4758762,4.758762,1.3142100944880227e-05,-9.310823135779052e-07,-1.5141309844905847e-06,-3.556942186080514e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Ciudad Nezahualcoyotl,MX,19.40061,-99.01483,1077208,1.077208,1.3251017793287787e-05,-1.0381060441043847e-06,-1.7119991033606754e-06,-4.082429525561493e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Ecatepec de Morelos,MX,19.60492,-99.06064,1645352,1.645352,1.6441702495208754e-05,-1.288065626981514e-06,-2.104704539939585e-06,-4.990809217931159e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,0
Lusaka,ZM,-15.40669,28.28713,2212301,2.212301,2.7791972952167508e-05,-1.2905227307220935e-06,-2.2945342255049898e-06,-3.150152492160321e-07,0.0045,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Gustavo Adolfo Madero,MX,19.49392,-99.11075,1185772,1.185772,2.095295117152477e-05,-1.6414762387937892e-06,-2.708910760907068e-06,-6.398349213374255e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Rawalpindi,PK,33.59733,73.0479,3357612,3.357612,3.195855593760266e-05,-2.02388264592984e-06,-3.374196933001512e-06,-7.959856320249399e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Gaziantep,TR,37.05944,37.3825,2222415,2.222415,3.0050663042978227e-05,-2.0395743919534905e-06,-3.30829799412355e-06,-7.805590673588195e-07,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
