city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,pga_475_g,vs30,precip,dw_km,is_material_hotspot,ghsl_uc_id,ghsl_uc_name,ghsl_country_name,ghsl_area_km2,ghsl_pop_2025,ghsl_match_method,distance_to_ghsl_centroid_km,ghsl_matched
166,Valencia,VE,10.16153,-68.00044,1619470,0.1146405999959031,1.3427939269093372,1.6437,False,2.46839178901176e-05,1.1271279868977578e-05,2.46839178901176e-05,0.0,True,True,0.1146405999959031,256.42413330078125,1174.0,34.51950388715642,False,3109.0,Valencia,Venezuela,330.0,1601248.835,within_polygon,0.0,True
167,Kallakurichi,IN,11.73379,78.95925,1682687,0.07896554,7.858396276798658,1.7572,True,2.4281377783598855e-05,7.709834764843025e-06,4.388277053135459e-05,0.0,True,True,0.07896554,308.8377990722656,970.0,32.00793720256394,False,10024.0,Kallakurichi,India,15.0,84980.78138,within_polygon,0.0,True
168,Heze,CN,35.23929,115.47358,1346717,0.1273150867469405,0.2594033722438666,0.9261,True,2.251571264893885e-05,1.4880687693274455e-05,2.251571264893885e-05,0.0235,True,True,0.1273150867469405,183.7837677001953,628.0,28.87308810728661,False,9579.0,Heze,China,144.0,450571.5074,within_polygon,0.0,True
169,Shivaji Nagar,IN,18.53017,73.85263,1000000,0.1458257,0.2899214160372594,2.5294,False,2.238555473123944e-05,2.238555473123944e-05,2.238555473123944e-05,0.0,True,True,0.1458257,414.0531311035156,686.0,22.23207608840188,False,8258.0,Pune,India,580.0,6674000.048,within_polygon,0.0,True
170,Caracas,VE,10.48801,-66.87919,3000000,0.1730225400287133,0.0152590218967247,1.2007,False,2.042034761258471e-05,2.042034761258471e-05,2.042034761258471e-05,0.004,True,True,0.1730225400287133,258.7844543457031,1025.0,13.53134292509169,False,3837.0,Caracas,Venezuela,311.0,2667322.485,within_polygon,0.0,True
171,Baoshan,CN,25.11626,99.16366,935618,0.199426,1.2817578393225515,0.4075,False,1.8027984983073723e-05,-5.613866501711013e-06,4.415809875403149e-05,0.2455,False,False,0.199426,374.0596008300781,1085.0,27.31000489710512,False,5681.0,Baoshan,China,84.0,307082.7945,within_polygon,0.0,True
172,Handan,CN,36.60999,114.48764,1358318,0.1106007000579147,3.8147554741741487,2.7657,True,1.4961671246194909e-05,5.279814060405384e-06,2.1006966030205707e-05,0.0,True,True,0.1106007000579147,222.9814910888672,561.0,39.82701572687744,False,9107.0,Handan,China,251.0,2099936.867,within_polygon,0.0,True
173,Indore,IN,22.71792,75.8333,1994397,0.0668241401186886,0.6408789196613043,2.336,False,1.4940004805608672e-05,1.4940004805608672e-05,1.4940004805608672e-05,0.0,True,True,0.0668241401186886,253.0897979736328,964.0,32.10972620014968,False,8565.0,Indore,India,281.0,3598874.472,within_polygon,0.0,True
174,Depok,ID,-6.4,106.81861,2145400,0.2647448,11.779964904249653,0.2499,False,1.387779415677878e-05,-6.751747451740191e-07,3.0709690838986406e-05,0.1265,False,False,0.2647448,264.6269226074219,2925.0,33.02210438613376,False,5472.0,Jakarta,Indonesia,4614.0,40545125.86,within_polygon,0.0,True
175,Kolwezi,CD,-10.71484,25.46674,790248,0.0596853308455603,30.991073472190465,0.5986,False,1.3818388655759344e-05,-4.482444750276959e-06,3.4034170878670785e-05,0.258,False,False,0.0596853308455603,369.0949096679688,1274.0,24.34280768624897,False,5434.0,Kolwezi,Democratic Republic of the Congo,82.0,450630.548,within_polygon,0.0,True
176,Taichung,TW,24.1469,120.6839,2850285,0.5903575,2.3651483939879654,0.0511,False,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,0.6395,False,False,0.5903575,443.689697265625,2072.0,21.470808951212064,False,906.0,Taichung,Taiwan,313.0,2318377.157,within_polygon,0.0,True
177,Pune,IN,18.51957,73.85535,3124458,0.1458257,0.1678492408636884,2.5294,False,1.1486070368725823e-05,1.1486070368725823e-05,1.1486070368725823e-05,0.0,True,True,0.1458257,407.9278259277344,686.0,22.971530526555007,False,8258.0,Pune,India,580.0,6674000.048,within_polygon,0.0,True
178,Aurangabad,IN,19.87757,75.34226,1175116,0.0945352192163259,9.796292057679125,2.7271,False,8.714882584437593e-06,3.096644419045499e-06,1.5308654333125667e-05,0.0,True,True,0.0945352192163259,415.62115478515625,726.0,35.78221898546021,False,8672.0,Chhatrapati Sambhajinagar,India,126.0,1542902.341,within_polygon,0.0,True
179,Shenyang,CN,41.79222,123.43278,7050000,0.0998792262887538,1.3275349050126124,1.7943,True,7.412707708519327e-06,3.896806972735612e-06,7.412707708519327e-06,0.0,True,True,0.0998792262887538,251.6791534423828,673.0,38.95666934077452,False,9779.0,Shenyang,China,748.0,6175249.766,within_polygon,0.0,True
180,Kuala Lumpur,MY,3.1412,101.68653,1453975,0.0504047260380783,1.7395284962234427,0.8591,False,7.280506355712159e-06,2.469142439068733e-06,1.3017520717775924e-05,0.0,True,True,0.0504047260380783,369.849609375,2309.0,36.42053579388946,False,1648.0,Kuala Lumpur,Malaysia,1340.0,8413205.796,within_polygon,0.0,True
181,Blantyre,MW,-15.78499,35.00854,902588,0.1351129930442335,4.104676890211351,0.1713,False,6.680133844755168e-06,-1.5906286748168853e-05,3.1573808699378185e-05,0.69,False,False,0.1351129930442335,327.522216796875,1111.0,28.12492530203392,False,873.0,Blantyre,Malawi,191.0,941888.0305,within_polygon,0.0,True
182,Xuchang,CN,34.03189,113.86299,1265536,0.0894938719935299,4.058899824521291,1.526,True,3.616357162117631e-06,1.0736648918023115e-06,6.577038676394808e-06,0.0004999999999999,True,True,0.0894938719935299,210.1138610839844,710.0,44.30804607910388,False,9429.0,Xuchang,China,352.0,1821623.73,within_polygon,0.0,True
183,Anshan,CN,41.12361,122.99,1450000,0.1456538782815366,0.1983672846570812,1.7737,True,2.976771155298167e-06,2.976771155298167e-06,2.976771155298167e-06,0.0,True,True,0.1456538782815366,236.4249267578125,690.0,35.47408126492566,False,9881.0,Anshan,China,191.0,1495742.503,within_polygon,0.0,True
184,Lubumbashi,CD,-11.66089,27.47938,2221925,0.1269135000001872,43.121995880064105,0.5065,False,2.839621737117903e-06,-2.055881142380865e-06,8.265659299909714e-06,0.4225000000000001,False,False,0.1269135000001872,223.46115112304688,1135.0,34.81068401711484,False,6321.0,Lubumbashi,Democratic Republic of the Congo,354.0,2907723.958,within_polygon,0.0,True
185,Addis Ababa,ET,9.02497,38.74689,3860000,0.0987208442743054,16.52552071412225,2.3129,False,2.8194569339276605e-06,1.0492545368157678e-06,4.871783681492349e-06,0.0,True,True,0.0987208442743054,459.8425598144531,1130.0,39.539854059055386,False,5862.0,Addis Ababa,Ethiopia,465.0,7280462.518,within_polygon,0.0,True
186,Comilla,BD,23.46186,91.18503,1030000,0.2488164092290879,3.0518043793393304,0.5728,True,2.6682216159197027e-06,-2.120612320383724e-06,8.002515629297542e-06,0.439,False,False,0.2488164092290879,228.96910095214844,2233.0,45.97290692276194,False,6090.0,Dhaka,Bangladesh,6611.0,37307159.73,within_polygon,0.0,True
187,Jerusalem,IL,31.76904,35.21633,971800,0.2469425443693514,29.907682917525,0.2634,True,1.707265361990725e-06,3.38023119115846e-07,3.1575186939809707e-06,0.0135,True,True,0.2469425443693514,456.1331481933594,383.0,28.666171782012192,False,2289.0,Jerusalem,Israel,79.0,1022929.273,within_polygon,0.0,True
188,Pyongyang,KP,39.03385,125.75432,3222000,0.1516701309305629,29.480430304417496,1.418,True,1.532334130254123e-06,5.846690779227911e-07,2.617020214579421e-06,0.0,True,True,0.1516701309305629,615.4934692382812,1062.0,35.74982510574854,False,3739.0,P'yŏngyang,North Korea,228.0,2868313.037,within_polygon,0.0,True
189,Kyoto,JP,35.02107,135.75385,1463723,0.3363467999654756,1.022354467078685,0.664,False,8.994660704178545e-07,3.099619194728326e-07,1.3932253853739571e-06,0.0,True,True,0.3363467999654756,328.29998779296875,1690.0,48.01917459566171,False,4399.0,Osaka,Japan,2212.0,12653994.42,within_polygon,0.0,True
190,Malang,ID,-7.9797,112.6304,847182,0.2511457000002879,0.5798428320745188,0.2774,False,8.776195985724528e-07,-4.286829669709554e-07,1.843749421766088e-06,0.3165,False,False,0.2511457000002879,299.45806884765625,2857.0,47.38555879812772,False,7468.0,Malang,Indonesia,326.0,1888199.564,within_polygon,0.0,True
191,Medellín,CO,6.245,-75.57151,1999979,0.1971214240095512,0.0152590218967247,0.5965,True,8.566869730858729e-07,8.566869730858729e-07,8.566869730858729e-07,0.0095,True,True,0.1971214240095512,323.5350341796875,2467.0,31.294794897603676,False,2676.0,Medellín,Colombia,233.0,3215457.351,within_polygon,0.0,True
192,Damascus,SY,33.5102,36.29128,1569394,0.1947431999999904,0.6561379415579722,0.1822,True,6.73029755562284e-07,-6.858677208543415e-08,1.5263009740733853e-06,0.1525,False,False,0.1947431999999904,267.14776611328125,383.0,40.74972040179098,False,1619.0,Damascus,Syria,270.0,3771637.934,within_polygon,0.0,True
193,Gwangju,KR,35.15472,126.91556,1401235,0.1201671,0.3356984817273769,0.3956,False,6.674624721634217e-07,2.2547002244670323e-07,6.674624721634217e-07,0.0009999999999998,True,True,0.1201671,404.3482055664063,1350.0,41.7209189048076,False,2667.0,Gwangju,South Korea,190.0,1428491.527,within_polygon,0.0,True
194,Amman,JO,31.95522,35.94503,1275857,0.1517072145721601,2.105745021744156,0.2634,True,6.400844697075083e-07,1.4208049177877262e-07,1.2055758735370843e-06,0.0129999999999999,True,True,0.1517072145721601,422.46490478515625,325.0,37.72202782183565,False,992.0,Amman,Jordan,520.0,6425245.979,within_polygon,0.0,True
195,Puning,CN,23.31072,116.16869,874954,0.0537996565096425,0.6256198977645795,0.0714,False,6.155005010132267e-07,-2.5165490213427013e-06,3.80580650850266e-06,0.7789999999999999,False,False,0.0537996565096425,328.3429870605469,1590.0,35.778460739919204,False,11407.0,Shantou,China,1961.0,10579302.53,within_polygon,0.0,True
196,Qingyang,CN,35.70976,107.64455,2125400,0.0669624900083473,93.69039444571604,0.2095,True,5.39952270602856e-07,-3.568037880193735e-08,1.1492777003394965e-06,0.1305,False,False,0.0669624900083473,293.6593017578125,551.0,25.244481686979565,False,6409.0,Qingyang,China,29.0,201935.6099,within_polygon,0.0,True
197,Salem,IN,11.65376,78.15538,917414,0.08556316,0.1525902189670205,2.2328,True,4.997142860270237e-07,4.997142860270237e-07,4.997142860270237e-07,0.0,True,True,0.08556316,280.0541687011719,875.0,40.93274648833618,False,9800.0,Salem,India,155.0,1299777.365,within_polygon,0.0,True
198,Kunming,CN,25.03889,102.71833,3855346,0.2247326999966429,0.3204394598306521,0.1242,False,3.356685715909279e-07,-9.62276305586635e-07,8.68871601920486e-07,0.7264999999999999,False,False,0.2247326999966429,233.0612030029297,928.0,45.263394465658926,False,8013.0,Kunming,China,362.0,3218009.543,within_polygon,0.0,True
199,Tiruppur,IN,11.11541,77.35456,963173,0.0790061099999997,6.439307240405924,1.306,True,3.315665642735338e-07,9.981095702207494e-08,5.967254161289375e-07,0.0,True,True,0.0790061099999997,364.5045471191406,589.0,49.11430994792621,False,9620.0,Tiruppur,India,187.0,1156669.218,within_polygon,0.0,True
200,Fushun,CN,41.88669,123.94363,1400646,0.0714560299394532,0.4730296787976158,1.9705,True,2.6350394759514496e-07,2.6350394759514496e-07,2.6350394759514496e-07,0.0,True,True,0.0714560299394532,305.089599609375,718.0,48.02573761554028,False,9879.0,Fushun,China,128.0,852127.9579,within_polygon,0.0,True
201,Meishan,CN,30.04392,103.83696,1107742,0.3372052999999958,9.704737926298948,0.7209,False,2.3526340848704938e-07,7.163183756303862e-08,4.320314027484881e-07,0.0004999999999999,True,True,0.3372052999999958,266.9643859863281,1298.0,54.449201404115385,False,6844.0,Meishan,China,111.0,661433.3033,within_polygon,0.0,True
202,Tangshan,CN,39.64381,118.18319,3372102,0.3162972999999999,0.2288853284504739,0.9489,True,1.5904333389553664e-07,1.5904333389553664e-07,1.5904333389553664e-07,0.0,True,True,0.3162972999999999,319.5663452148437,621.0,48.69996845772576,False,9229.0,Tangshan,China,455.0,2651178.671,within_polygon,0.0,True
203,Weifang,CN,36.71,119.10194,2044028,0.0536312100003509,0.2441443503471987,1.4478,True,1.348122234628772e-07,1.348122234628772e-07,1.348122234628772e-07,0.0,True,True,0.0536312100003509,227.6941070556641,691.0,50.28162268134629,False,10073.0,Weifang,China,235.0,961427.8535,within_polygon,0.0,True
204,Soweto,ZA,-26.26781,27.85849,1695047,0.108932,47.48607614251927,0.8554,False,1.1792560651695025e-07,4.019079591783912e-08,2.0570514855870437e-07,0.0,True,True,0.108932,395.2037963867188,701.0,45.4579183309256,False,3512.0,Johannesburg,South Africa,1756.0,8592842.571,within_polygon,0.0,True
205,Lucknow,IN,26.83928,80.92313,2472011,0.092923407530698,1.0986495765621953,1.095,True,9.315278130211076e-08,1.4893206708783154e-08,9.346896860413581e-08,0.0289999999999999,True,True,0.092923407530698,235.35450744628903,993.0,60.69847212010058,False,9346.0,Lucknow,India,513.0,5214964.391,within_polygon,0.0,True
206,Xining,CN,36.62554,101.75739,1677177,0.1094059,27.60357061112387,0.6531,False,6.044792135420331e-08,2.0045646660558372e-08,1.0632543071983912e-07,0.0004999999999999,True,True,0.1094059,415.0482177734375,397.0,49.35382130959234,False,3780.0,Xining,China,146.0,1423664.939,within_polygon,0.0,True
207,Daejeon,KR,36.34913,127.38493,1441203,0.1340866,15.53368429083696,0.59,True,6.005393629582567e-08,1.4050030416033321e-08,1.0555903554456245e-07,0.0044999999999999,True,True,0.1340866,315.70611572265625,1302.0,56.11089282215968,False,2241.0,Daejeon,South Korea,204.0,1504228.783,within_polygon,0.0,True
208,Dodoma,TZ,-6.17221,35.73947,765179,0.189315614930807,44.876783398184216,2.8545,False,5.6511767885969806e-08,2.1313259787174363e-08,9.743680761301445e-08,0.0,True,True,0.189315614930807,299.6851806640625,583.0,58.66457806656322,False,3079.0,Dodoma,Tanzania,80.0,267332.8444,within_polygon,0.0,True
209,Gwalior,IN,26.22983,78.17337,1054420,0.0816219629180576,44.38849469748993,1.1912,True,4.8166977239862135e-08,1.0535698401449972e-08,9.030520670976156e-08,0.0084999999999999,True,True,0.0816219629180576,430.6668395996094,915.0,51.2505965193506,False,8806.0,Gwalior,India,122.0,1529322.651,within_polygon,0.0,True
210,Johannesburg,ZA,-26.20227,28.04363,9418183,0.1584781514039589,70.71030746929125,0.8554,False,1.8602399924541268e-08,6.2453812007353724e-09,3.2311783951533915e-08,0.0,True,True,0.1584781514039589,355.59576416015625,720.0,52.32961775105311,False,3512.0,Johannesburg,South Africa,1756.0,8592842.571,within_polygon,0.0,True
211,Zarqa,JO,32.07275,36.08796,792665,0.1103541999999981,50.58365758754866,0.2634,True,1.5409152664978725e-08,3.309658655774288e-09,2.856355898794109e-08,0.0109999999999998,True,True,0.1103541999999981,292.1699523925781,221.0,50.65887089580094,False,992.0,Amman,Jordan,520.0,6425245.979,within_polygon,0.0,True
212,Sanhe,CN,39.98049,117.06887,965075,0.1181934999923526,12.481879911497684,1.0174,True,1.2834426076257588e-08,4.801340883648031e-09,2.25221151904398e-08,0.0,True,True,0.1181934999923526,218.5737762451172,541.0,68.0306212679399,False,8947.0,Sanhe,China,91.0,340380.849,within_polygon,0.0,True
213,Rājkot,IN,22.29161,70.79322,1390640,0.1954547999956735,4.287785152971708,1.2249,False,8.910568479958237e-09,2.5502881980087134e-09,1.6517173464236514e-08,0.0029999999999998,True,True,0.1954547999956735,312.34197998046875,607.0,69.71446055523188,False,3823.0,Rajkot,India,130.0,1553761.769,within_polygon,0.0,True
214,Bandung,ID,-6.92222,107.60694,2444160,0.2817743936394322,0.9002822919051141,0.1929,False,7.836513003651931e-09,1.4749793502180374e-10,1.6997754705064748e-08,0.0889999999999999,True,False,0.2817743936394322,294.5260925292969,2273.0,67.33540343947566,False,5748.0,Bandung,Indonesia,988.0,8691180.858,within_polygon,0.0,True
215,Zhaotong,CN,27.31667,103.71667,787845,0.3048376300465372,0.0152590218967247,0.3715,False,7.738392314048773e-09,-2.9846304062414846e-08,7.738392314048773e-09,0.1855,False,False,0.3048376300465372,305.1794738769531,882.0,51.307922653639714,False,7852.0,Zhaotong,China,60.0,295990.254,within_polygon,0.0,True
216,Ashgabat,TM,37.95,58.38333,1030063,0.2575801691258474,12.298771648737327,1.2063,False,6.8795958355776e-09,2.673858275565346e-09,1.1681407278896481e-08,0.0,True,True,0.2575801691258474,283.0121154785156,245.0,70.01556202069145,False,1121.0,Ashgabat,Turkmenistan,123.0,1078866.812,within_polygon,0.0,True
217,Mianyang,CN,31.46784,104.68168,1550000,0.2671537664423017,0.4882887006943406,0.4989,False,4.477183212607225e-09,1.0480985656544922e-09,4.477183212607225e-09,0.0075,True,True,0.2671537664423017,382.3655395507813,951.0,68.66857540647992,False,6664.0,Mianyang,China,107.0,538166.4861,within_polygon,0.0,True
218,Dhanbad,IN,23.79759,86.42992,1196214,0.1588235880529,16.006713969634575,0.6117,True,2.6695712131150403e-09,-7.490940017832946e-10,6.875465776671108e-09,0.2524999999999999,False,False,0.1588235880529,401.5318908691406,1171.0,69.05409564434167,False,10998.0,Dhanbad,India,298.0,2078657.505,within_polygon,0.0,True
219,Ahmedabad,IN,23.02579,72.58727,6357693,0.0785870407568552,16.14404516670487,1.128,False,2.659089633979322e-09,6.02484860461415e-10,4.968097169876147e-09,0.0055,True,True,0.0785870407568552,272.7284545898437,759.0,73.45552146818392,False,6143.0,Ahmedabad,India,365.0,7898649.803,within_polygon,0.0,True
220,Hubballi,IN,15.34776,75.13378,943788,0.0547479081197656,1.37331197070273,2.2387,False,1.7955698116368267e-09,1.0197903201284428e-09,1.7955698116368267e-09,0.0,True,True,0.0547479081197656,464.9909057617188,939.0,73.64393719685143,False,8900.0,Hubli,India,35.0,115698.3462,within_polygon,0.0,True
221,Xingtai,CN,37.06217,114.49272,798770,0.1481206,5.004959182116465,2.0652,True,8.13152979229807e-10,2.920709015774834e-10,1.4154820797774927e-09,0.0,True,True,0.1481206,230.07064819335935,551.0,86.12211140604973,False,9023.0,Xingtai,China,136.0,775750.1638,within_polygon,0.0,True
222,Suzhou,CN,33.63611,116.97889,1647642,0.0637811998549458,8.6366063935302,0.1665,True,1.9809157802246186e-10,-2.5770553090049097e-10,6.734651486183712e-10,0.5465,False,False,0.0637811998549458,210.9528961181641,710.0,79.85345813219351,False,10237.0,Suzhou,China,96.0,956856.3187,within_polygon,0.0,True
223,Nairobi,KE,-1.28333,36.81667,4397073,0.0624027300000072,0.106813153276903,1.1129,False,1.6194035317150484e-10,1.6194035317150484e-10,1.6194035317150484e-10,0.0,True,True,0.0624027300000072,394.0188293457031,1008.0,74.96640039668605,False,1717.0,Nairobi,Kenya,598.0,6646256.557,within_polygon,0.0,True
224,Coimbatore,IN,11.00555,76.96612,2136916,0.0912118499914439,2.2125581750210017,1.76,False,1.4726694366623784e-10,4.9425487201716965e-11,1.865502460709049e-10,0.0,True,True,0.0912118499914439,322.4190979003906,966.0,91.243074911898,False,9510.0,Coimbatore,India,407.0,2360321.836,within_polygon,0.0,True
225,Nanyang,CN,33.00524,112.54659,1811812,0.066139472892516,0.3509575036240449,0.1323,True,1.4083278971349363e-10,-1.5509417483272608e-10,3.7495720530250695e-10,0.5225,False,False,0.066139472892516,212.85964965820312,879.0,82.15549548699089,False,9387.0,Nanyang,China,161.0,768609.6837,within_polygon,0.0,True
226,Suqian,CN,33.94917,118.29583,1437685,0.0827449899982909,5.844205386434737,0.2545,True,1.2165583482653268e-10,-7.789419009070889e-12,2.760051491423e-10,0.1334999999999999,False,False,0.0827449899982909,279.94952392578125,754.0,82.64939249859692,False,10457.0,Suqian,China,197.0,957665.3266,within_polygon,0.0,True
227,Zaozhuang,CN,34.86472,117.55417,899753,0.0514844965701924,7.904173342488775,0.5173,True,6.208339533298919e-11,4.138151729356894e-12,1.283391950671215e-10,0.0669999999999999,True,True,0.0514844965701924,253.9835968017578,717.0,89.10527496928707,False,10125.0,市中区,China,108.0,444791.1128,within_polygon,0.0,True
228,Bijie,CN,27.30193,105.28627,1137383,0.1369299999813432,0.0152590218967247,0.0892,False,5.496625048199433e-11,-1.065696451260294e-09,5.496625048199433e-11,0.7509999999999999,False,False,0.1369299999813432,416.3954162597656,1039.0,71.60428136551405,False,8645.0,Bijie,China,36.0,533543.0123,within_polygon,0.0,True
229,Madurai,IN,9.919,78.11953,1465625,0.0518413650634364,12.314030670634054,0.863,True,2.7362822284118792e-11,5.401651876001717e-12,5.314701728864284e-11,0.018,True,True,0.0518413650634364,229.16986083984372,879.0,96.29667618826151,False,9880.0,Madurai,India,219.0,2184066.155,within_polygon,0.0,True
230,Baoding,CN,38.87288,115.46246,2739887,0.1072925044906819,10.040436408026268,0.7306,True,2.4875028401400063e-11,8.673928572200365e-12,4.321537689269801e-11,0.0,True,True,0.1072925044906819,201.0353240966797,507.0,97.73415394827522,False,8853.0,Baoding,China,205.0,883757.7811,within_polygon,0.0,True
231,Pekanbaru,ID,0.51667,101.44167,1085000,0.1002372737678649,0.6256198977645795,0.389,False,2.2480577588317292e-11,6.600422360437899e-12,3.629812847984543e-11,0.0009999999999998,True,True,0.1002372737678649,203.2120513916016,2707.0,102.23814659471654,False,3586.0,Pekanbaru,Indonesia,234.0,1226040.608,within_polygon,0.0,True
232,Shangqiu,CN,34.4143,115.65613,1859723,0.0612330999999998,0.4730296787976158,0.9261,True,1.0846740032236544e-11,4.076048185910191e-12,1.0846740032236544e-11,0.016,True,True,0.0612330999999998,205.05328369140625,718.0,100.64752208277586,False,9761.0,Shangqiu,China,186.0,779506.7347,within_polygon,0.0,True
233,Kigali,RW,-1.94995,30.05885,1132686,0.0795449316772242,146.8070496681163,3.3303,False,8.584281793849532e-12,3.262071047371868e-12,1.4875974755294908e-11,0.0,True,True,0.0795449316772242,438.3205871582031,1047.0,81.99603921595634,False,597.0,Kigali,Rwanda,286.0,1621760.398,within_polygon,0.0,True
234,Nampula,MZ,-15.11646,39.2666,770379,0.0543753599773965,31.14366369115743,0.1819,False,7.784971441841527e-12,-9.42126002955584e-12,2.662370208466065e-11,0.5075000000000001,False,False,0.0543753599773965,335.9989929199219,1087.0,88.78034614095527,False,3306.0,Nampula,Mozambique,119.0,1028776.293,within_polygon,0.0,True
235,Taiz,YE,13.57952,44.02091,940600,0.0585731727777385,90.21133745326928,0.3041,False,4.753116036940412e-12,1.0058057625953393e-12,8.95860757882085e-12,0.0135,True,True,0.0585731727777385,518.7100830078125,426.0,78.44383653665069,False,4118.0,Ta'izz,Yemen,72.0,1284738.687,within_polygon,0.0,True
236,Changchun,CN,43.88,125.32278,4714996,0.0634228002268415,0.0457770656901175,1.0533,True,3.708277976184314e-12,3.708277976184314e-12,3.708277976184314e-12,0.0,True,True,0.0634228002268415,344.11676025390625,591.0,89.42604805737493,False,9637.0,Changchun,China,411.0,3519692.241,within_polygon,0.0,True
237,Teni,IN,10.01115,77.47772,1034724,0.0889033836992875,0.3509575036240449,0.7001,True,1.8471710406842525e-13,6.501805241307181e-14,1.8471710406842525e-13,0.018,True,True,0.0889033836992875,238.12823486328125,1077.0,119.18791036897882,False,9720.0,Theni,India,47.0,211330.4041,within_polygon,0.0,True
238,Ulan Bator,MN,47.90771,106.88324,844818,0.0670028685074193,0.9308003356985068,0.7594,False,1.2792988126430438e-13,4.9406072772576495e-14,1.572545226667369e-13,0.0,True,True,0.0670028685074193,389.903564453125,282.0,117.51593605491983,False,337.0,Ulaanbaatar,Mongolia,235.0,1634096.557,within_polygon,0.0,True
239,Hyderabad,IN,17.38405,78.45636,6993262,0.0742353288629107,2.868696116578974,2.9418,False,1.028918604337368e-13,3.761268764456147e-14,1.028918604337368e-13,0.0,True,True,0.0742353288629107,457.4314575195313,788.0,124.9129820000264,False,9524.0,Hyderabad,India,889.0,9455229.882,within_polygon,0.0,True
240,Ibb,YE,13.96667,44.18333,771514,0.0532805400032114,90.9132524605173,0.3041,False,3.2042659010053763e-14,6.944385737651232e-15,6.089330108224891e-14,0.0124999999999999,True,True,0.0532805400032114,606.5333251953125,462.0,101.15049582871416,False,4387.0,Ibb,Yemen,59.0,843581.1332,within_polygon,0.0,True
241,Navi Mumbai,IN,19.03681,73.01582,2600000,0.1217893695201236,5.684341886080804e-14,1.4173,False,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,0.0004999999999999,True,True,0.1217893695201236,331.6882019042969,2988.0,2.9449367549001586,False,7599.0,Mumbai,India,738.0,20453270.03,within_polygon,0.0,True
242,Sakai,JP,34.58216,135.46653,826161,0.3961307725316076,5.684341886080804e-14,0.3534,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0009999999999998,True,True,0.3961307725316076,159.6999969482422,1340.0,4.702428708779064,False,4399.0,Osaka,Japan,2212.0,12653994.42,within_polygon,0.0,True
243,Pudong,CN,31.23995,121.50094,5681512,0.0548643,5.684341886080804e-14,0.6576,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0004999999999999,True,True,0.0548643,234.18467712402344,1039.0,0.9628049965868484,False,11345.0,Shanghai,China,3128.0,30678616.23,within_polygon,0.0,True
244,Kawasaki,JP,35.52056,139.71722,1538262,0.6526173009763581,5.684341886080804e-14,1.5877,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,True,True,0.6526173009763581,150.6999969482422,1512.0,4.7299740992182135,False,5929.0,Tokyo,Japan,5165.0,33155906.87,within_polygon,0.0,True
245,Taguig,PH,14.5243,121.0792,1308085,0.3682486999999998,5.684341886080804e-14,0.3367,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0464999999999999,True,True,0.3682486999999998,215.34266662597656,2273.0,10.262590930682526,False,2323.0,Manila,Philippines,2555.0,25921189.32,within_polygon,0.0,True
246,Shubrā al Khaymah,EG,30.12511,31.25053,1240289,0.2214394999999993,5.684341886080804e-14,0.1375,True,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0404999999999999,True,True,0.2214394999999993,240.82977294921875,26.0,0.7160351281105645,False,4605.0,Cairo,Egypt,1680.0,25230324.96,within_polygon,0.0,True
247,Yangpu,CN,31.26193,121.51904,1210800,0.0545040442712518,5.684341886080804e-14,0.6576,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0009999999999998,True,True,0.0545040442712518,238.46218872070312,1039.0,1.4397563704997285,False,11345.0,Shanghai,China,3128.0,30678616.23,within_polygon,0.0,True
248,Zamboanga,PH,6.91028,122.07389,1018849,0.2637117133536004,5.684341886080804e-14,0.2715,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0,True,True,0.2637117133536004,251.51161193847656,1583.0,1.848680897817665,False,4587.0,Zamboanga City,Philippines,103.0,591536.4965,within_polygon,0.0,True
249,Rui’an,CN,27.77605,120.65859,927383,0.0790537299212845,5.684341886080804e-14,0.2598,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0275,True,True,0.0790537299212845,225.30406188964844,1481.0,2.6020261697394584,False,11630.0,Wenzhou,China,514.0,3838181.83,within_polygon,0.0,True
250,Semarang,ID,-6.99306,110.42083,1653524,0.1518648833245408,5.684341886080804e-14,0.2262,False,3.6082248300317592e-16,-0.0004933538792646,3.6082248300317592e-16,0.2875000000000001,False,False,0.1518648833245408,372.357421875,2204.0,3.687673874702902,False,6785.0,Semarang,Indonesia,603.0,3274359.572,within_polygon,0.0,True
