name,country,pgv_per_pga_k,specific_yield,trend_multiplier,dP,is_material,sign_reversed_from_baseline
Mumbai,IN,150,0.2,1.2,0.0067056024066955,False,False
Delhi,IN,150,0.2,1.2,-0.0075056658426821,False,False
Lahore,PK,150,0.2,1.2,-0.0095375860232384,False,False
Ludhiana,IN,150,0.2,1.2,-0.0108087708554348,True,False
Yokohama,JP,150,0.2,1.5,0.0097817534155943,False,False
Bhayandar,IN,150,0.2,1.5,0.0088469485292034,False,False
Mumbai,IN,150,0.2,1.5,0.0083887309486676,False,False
Delhi,IN,150,0.2,1.5,-0.0093485524637309,False,False
Lahore,PK,150,0.2,1.5,-0.0118272979254566,True,False
Ludhiana,IN,150,0.2,1.5,-0.0132951248433921,True,False
Yokohama,JP,150,0.25,0.5,0.0026127732827717,False,False
Bhayandar,IN,150,0.25,0.5,0.0023596144305796,False,False
Mumbai,IN,150,0.25,0.5,0.0022303393491423,False,False
Delhi,IN,150,0.25,0.5,-0.0025257618749737,False,False
Lahore,PK,150,0.25,0.5,-0.0032473356038612,False,False
Ludhiana,IN,150,0.25,0.5,-0.0037614762962059,False,False
Yokohama,JP,150,0.25,0.8,0.0041789824117624,False,False
Bhayandar,IN,150,0.25,0.8,0.0037752697579483,False,False
Mumbai,IN,150,0.25,0.8,0.0035708952110493,False,False
Delhi,IN,150,0.25,0.8,-0.0040297531888419,False,False
Lahore,PK,150,0.25,0.8,-0.0051628340963637,False,False
Ludhiana,IN,150,0.25,0.8,-0.0059410098024471,False,False
Yokohama,JP,150,0.25,1.0,0.0052224969088573,False,False
Bhayandar,IN,150,0.25,1.0,0.0047189787460286,False,False
Mumbai,IN,150,0.25,1.0,0.0044655680870154,False,False
Delhi,IN,150,0.25,1.0,-0.0050276404206389,False,False
Lahore,PK,150,0.25,1.0,-0.0064262393427162,False,False
Ludhiana,IN,150,0.25,1.0,-0.0073625465468779,False,False
Yokohama,JP,150,0.25,1.2,0.0062655010050641,False,False
Bhayandar,IN,150,0.25,1.2,0.0056626309073105,False,False
Mumbai,IN,150,0.25,1.2,0.005361009864917,False,False
Delhi,IN,150,0.25,1.2,-0.0060217110932155,False,False
Lahore,PK,150,0.25,1.2,-0.0076788352630071,False,False
Ludhiana,IN,150,0.25,1.2,-0.0087593087704374,False,False
Yokohama,JP,150,0.25,1.5,0.0078290305783241,False,False
Bhayandar,IN,150,0.25,1.5,0.0070779878984164,False,False
Mumbai,IN,150,0.25,1.5,0.0067056024066955,False,False
Delhi,IN,150,0.25,1.5,-0.0075056658426821,False,False
Lahore,PK,150,0.25,1.5,-0.0095375860232384,False,False
Ludhiana,IN,150,0.25,1.5,-0.0108087708554348,True,False
