name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,population_input,elev_m,pga_475_g,seismic,vs30,precip,wtd_input,dw_km,pgv,recent_trend_cm_yr,recent_se_cm_yr,recent_gws_cm_yr,full_trend_cm_yr,full_gws_cm_yr,recent_sm_cm_yr,full_sm_cm_yr,P0,is_material_hotspot,direction,recent_cumulative_dTWS_cm,recent_cumulative_water_table_rise_m_sy010,annualized_dP_per_year,csr_grid_ix,csr_grid_iy,csr_grid_lon,csr_grid_lat,csr_grid_cell_id,distance_to_coast_km,coastal_lt25km,coastal_lt50km,coastal_lt100km,metro_cluster_50km,grace_scale_cluster_300km,city_by_fdr_sig
Mianyang,CN,31.46784,104.68168,1550000,0.2671537664423017,0.4882887006943406,0.4989,False,4.477183212607225e-09,1.0480985656544922e-09,4.477183212607225e-09,0.0075,True,True,1550000,471,0.2671537664423017,True,382.3655395507813,951.0,0.4882887006943406,68.66857540647992,26.71537664423017,0.4989,0.182,-0.0452,0.4124,0.4614,0.5441,-0.049,2.731168392827404e-07,False,sub-material increase,4.989,0.49889999999999995,4.477183212607225e-10,418,485,104.625,31.375,iy485_ix418,1123.7655469235544,False,False,False,173,5,True
Dhanbad,IN,23.79759,86.42992,1196214,0.1588235880529,16.006713969634575,0.6117,True,2.6695712131150403e-09,-7.490940017832946e-10,6.875465776671108e-09,0.2524999999999999,False,False,1196214,247,0.1588235880529,True,401.5318908691406,1171.0,16.006713969634575,69.05409564434167,15.88235880529,0.6117,0.5571,-0.1191,-0.4382,-0.5866,0.7308,0.1484,1.297263327667773e-07,False,sub-material increase,6.117,0.6117,2.6695712131150403e-10,345,455,86.375,23.875,iy455_ix345,214.72790536227376,False,False,False,174,2,False
Ahmedabad,IN,23.02579,72.58727,6357693,0.0785870407568552,16.14404516670487,1.128,False,2.659089633979322e-09,6.02484860461415e-10,4.968097169876147e-09,0.0055,True,True,6357693,56,0.0785870407568552,True,272.7284545898437,759.0,16.14404516670487,73.45552146818392,7.85870407568552,1.128,0.4117,0.0384,0.0562,0.1817,1.0896,-0.1255,6.94700437295348e-08,False,sub-material increase,11.28,1.128,2.659089633979322e-10,290,452,72.625,23.125,iy452_ix290,75.82895104636196,False,False,True,175,2,True
Hubballi,IN,15.34776,75.13378,943788,0.0547479081197656,1.37331197070273,2.2387,False,1.7955698116368267e-09,1.0197903201284428e-09,1.7955698116368267e-09,0.0,True,True,943788,620,0.0547479081197656,True,464.9909057617188,939.0,1.37331197070273,73.64393719685143,5.474790811976559,2.2387,0.4462,0.98,0.3372,-0.0502,1.2587,0.3874,3.837254522836757e-08,False,sub-material increase,22.387,2.2387,1.7955698116368266e-10,300,421,75.125,15.375,iy421_ix300,109.77450207173487,False,False,False,176,2,True
Xingtai,CN,37.06217,114.49272,798770,0.1481206,5.004959182116465,2.0652,True,8.13152979229807e-10,2.920709015774834e-10,1.4154820797774927e-09,0.0,True,True,798770,71,0.1481206,True,230.07064819335935,551.0,5.004959182116465,86.12211140604973,14.81206,2.0652,0.3701,0.7031,-2.005,-2.3825,1.3621,0.3775,1.1422123878863439e-08,False,sub-material increase,20.652,2.0652,8.13152979229807e-11,457,508,114.375,37.125,iy508_ix457,318.74071657592424,False,False,False,177,5,True
Suzhou,CN,33.63611,116.97889,1647642,0.0637811998549458,8.6366063935302,0.1665,True,1.9809157802246186e-10,-2.5770553090049097e-10,6.734651486183712e-10,0.5465,False,False,1647642,34,0.0637811998549458,True,210.9528961181641,710.0,8.6366063935302,79.85345813219351,6.378119985494581,0.1665,0.2762,-0.3377,-0.5656,-0.6892,0.5042,0.1236,3.562895113755546e-08,False,sub-material increase,1.665,0.1665,1.9809157802246185e-11,467,494,116.875,33.625,iy494_ix467,236.49562303537382,False,False,False,178,5,False
Nairobi,KE,-1.28333,36.81667,4397073,0.0624027300000072,0.106813153276903,1.1129,False,1.6194035317150484e-10,1.6194035317150484e-10,1.6194035317150484e-10,0.0,True,True,4397073,1684,0.0624027300000072,True,394.0188293457031,1008.0,0.106813153276903,74.96640039668605,6.24027300000072,1.1129,0.2553,0.67,0.735,0.4391,0.4429,0.2959,4.544787030866318e-08,False,sub-material increase,11.129,1.1129,1.6194035317150483e-11,147,354,36.875,-1.375,iy354_ix147,407.8272955904459,False,False,False,179,45,True
Coimbatore,IN,11.00555,76.96612,2136916,0.0912118499914439,2.2125581750210017,1.76,False,1.4726694366623784e-10,4.9425487201716965e-11,1.865502460709049e-10,0.0,True,True,2136916,425,0.0912118499914439,True,322.4190979003906,966.0,2.2125581750210017,91.243074911898,9.12118499914439,1.76,0.3868,-0.5332,0.072,-1.2381,2.2932,1.3101,2.4398304841092003e-09,False,sub-material increase,17.6,1.76,1.4726694366623784e-11,307,404,76.875,11.125,iy404_ix307,113.74386777274137,False,False,False,158,14,True
Nanyang,CN,33.00524,112.54659,1811812,0.066139472892516,0.3509575036240449,0.1323,True,1.4083278971349363e-10,-1.5509417483272608e-10,3.7495720530250695e-10,0.5225,False,False,1811812,126,0.066139472892516,True,212.85964965820312,879.0,0.3509575036240449,82.15549548699089,6.6139472892516,0.1323,0.2049,-0.6995,-0.0381,-0.1157,0.8318,0.0776,3.189647612198668e-08,False,sub-material increase,1.323,0.13229999999999997,1.4083278971349363e-11,450,492,112.625,33.125,iy492_ix450,642.3514153919201,False,False,False,180,5,False
Suqian,CN,33.94917,118.29583,1437685,0.0827449899982909,5.844205386434737,0.2545,True,1.2165583482653268e-10,-7.789419009070889e-12,2.760051491423e-10,0.1334999999999999,False,False,1437685,23,0.0827449899982909,True,279.94952392578125,754.0,5.844205386434737,82.64939249859692,8.27449899982909,0.2545,0.168,-0.0163,-0.2478,-0.3585,0.2708,0.1107,1.4294183051919223e-08,False,sub-material increase,2.545,0.2545,1.2165583482653268e-11,473,495,118.375,33.875,iy495_ix473,118.68814023414707,False,False,False,181,5,False
Zaozhuang,CN,34.86472,117.55417,899753,0.0514844965701924,7.904173342488775,0.5173,True,6.208339533298919e-11,4.138151729356894e-12,1.283391950671215e-10,0.0669999999999999,True,True,899753,79,0.0514844965701924,True,253.9835968017578,717.0,7.904173342488775,89.10527496928707,5.14844965701924,0.5173,0.286,-0.575,-0.5554,-0.7125,1.0923,0.1571,3.5730803496813373e-09,False,sub-material increase,5.173,0.5173,6.208339533298919e-12,470,499,117.625,34.875,iy499_ix470,149.13653569614857,False,False,False,182,5,False
Bijie,CN,27.30193,105.28627,1137383,0.1369299999813432,0.0152590218967247,0.0892,False,5.496625048199433e-11,-1.065696451260294e-09,5.496625048199433e-11,0.7509999999999999,False,False,1137383,1471,0.1369299999813432,True,416.3954162597656,1039.0,0.0152590218967247,71.60428136551405,13.69299999813432,0.0892,0.2713,0.3542,0.6063,0.1637,-0.265,0.4426,1.0814710223536957e-07,False,sub-material increase,0.892,0.0892,5.496625048199433e-12,421,469,105.375,27.375,iy469_ix421,677.3198653142549,False,False,False,183,5,False
Madurai,IN,9.919,78.11953,1465625,0.0518413650634364,12.314030670634054,0.863,True,2.7362822284118792e-11,5.401651876001717e-12,5.314701728864284e-11,0.018,True,True,1465625,139,0.0518413650634364,True,229.16986083984372,879.0,12.314030670634054,96.29667618826151,5.18413650634364,0.863,0.3572,-0.0768,-0.2324,-0.0437,0.9398,-0.1887,9.385351897581616e-10,False,sub-material increase,8.629999999999999,0.8629999999999999,2.736282228411879e-12,312,399,78.125,9.875,iy399_ix312,96.29667618826151,False,False,True,184,14,False
Baoding,CN,38.87288,115.46246,2739887,0.1072925044906819,10.040436408026268,0.7306,True,2.4875028401400063e-11,8.673928572200365e-12,4.321537689269801e-11,0.0,True,True,2739887,15,0.1072925044906819,True,201.0353240966797,507.0,10.040436408026268,97.73415394827522,10.72925044906819,0.7306,0.1554,-1.1708,-0.7242,-1.2519,1.9014,0.5277,1.0100572790042162e-09,False,sub-material increase,7.306,0.7305999999999999,2.4875028401400064e-12,461,515,115.375,38.875,iy515_ix461,182.62820665629627,False,False,False,185,5,True
Pekanbaru,ID,0.51667,101.44167,1085000,0.1002372737678649,0.6256198977645795,0.389,False,2.2480577588317292e-11,6.600422360437899e-12,3.629812847984543e-11,0.0009999999999998,True,True,1085000,19,0.1002372737678649,True,203.2120513916016,2707.0,0.6256198977645795,102.23814659471654,10.02372737678649,0.389,0.1169,-0.0037,0.0908,0.2015,0.3927,-0.1107,1.7242400740950322e-09,False,sub-material increase,3.89,0.389,2.2480577588317294e-12,405,362,101.375,0.625,iy362_ix405,102.23814659471654,False,False,False,186,37,True
Shangqiu,CN,34.4143,115.65613,1859723,0.0612330999999998,0.4730296787976158,0.9261,True,1.0846740032236544e-11,4.076048185910191e-12,1.0846740032236544e-11,0.016,True,True,1859723,52,0.0612330999999998,True,205.05328369140625,718.0,0.4730296787976158,100.64752208277586,6.12330999999998,0.9261,0.398,-0.0293,-1.1119,-1.2143,0.9554,0.1024,6.831902174909475e-10,False,sub-material increase,9.261000000000001,0.9261,1.0846740032236545e-12,462,497,115.625,34.375,iy497_ix462,325.35535764989703,False,False,False,187,5,False
Kigali,RW,-1.94995,30.05885,1132686,0.0795449316772242,146.8070496681163,3.3303,False,8.584281793849532e-12,3.262071047371868e-12,1.4875974755294908e-11,0.0,True,True,1132686,1542,0.0795449316772242,True,438.3205871582031,1047.0,146.8070496681163,81.99603921595634,7.95449316772242,3.3303,0.3962,3.1017,2.0163,1.9342,0.2286,0.0821,7.31934869613255e-11,False,sub-material increase,33.303,3.3303,8.584281793849532e-13,120,352,30.125,-1.875,iy352_ix120,1057.1543287686197,False,False,False,188,46,True
Nampula,MZ,-15.11646,39.2666,770379,0.0543753599773965,31.14366369115743,0.1819,False,7.784971441841527e-12,-9.42126002955584e-12,2.662370208466065e-11,0.5075000000000001,False,False,770379,431,0.0543753599773965,True,335.9989929199219,1087.0,31.14366369115743,88.78034614095527,5.4375359977396505,0.1819,0.2846,0.9422,0.0976,0.3181,-0.7603,-0.2205,1.2813391870822597e-09,False,sub-material increase,1.819,0.18189999999999998,7.784971441841527e-13,157,299,39.375,-15.125,iy299_ix157,129.34928686350852,False,False,False,189,47,False
Taiz,YE,13.57952,44.02091,940600,0.0585731727777385,90.21133745326928,0.3041,False,4.753116036940412e-12,1.0058057625953393e-12,8.95860757882085e-12,0.0135,True,True,940600,1316,0.0585731727777385,True,518.7100830078125,426.0,90.21133745326928,78.44383653665069,5.85731727777385,0.3041,0.1216,-0.0058,0.1886,0.2152,0.3099,-0.0266,4.670000850266993e-10,False,sub-material increase,3.041,0.3041,4.753116036940412e-13,176,414,44.125,13.625,iy414_ix176,78.44383653665069,False,False,True,190,48,False
Changchun,CN,43.88,125.32278,4714996,0.0634228002268415,0.0457770656901175,1.0533,True,3.708277976184314e-12,3.708277976184314e-12,3.708277976184314e-12,0.0,True,True,4714996,206,0.0634228002268415,True,344.11676025390625,591.0,0.0457770656901175,89.42604805737493,6.34228002268415,1.0533,0.1159,-0.182,-0.0229,-0.6245,1.2353,0.6016,2.4307989623123874e-09,False,sub-material increase,10.533,1.0533,3.708277976184314e-13,501,535,125.375,43.875,iy535_ix501,427.8075460468407,False,False,False,191,5,True
Teni,IN,10.01115,77.47772,1034724,0.0889033836992875,0.3509575036240449,0.7001,True,1.8471710406842525e-13,6.501805241307181e-14,1.8471710406842525e-13,0.018,True,True,1034724,300,0.0889033836992875,True,238.12823486328125,1077.0,0.3509575036240449,119.18791036897882,8.89033836992875,0.7001,0.3067,-1.4451,-0.1088,-1.3703,2.1452,1.2615,1.5713325216523356e-11,False,sub-material increase,7.0009999999999994,0.7000999999999998,1.8471710406842526e-14,309,400,77.375,10.125,iy400_ix309,119.18791036897882,False,False,False,192,14,False
Ulan Bator,MN,47.90771,106.88324,844818,0.0670028685074193,0.9308003356985068,0.7594,False,1.2792988126430438e-13,4.9406072772576495e-14,1.572545226667369e-13,0.0,True,True,844818,1284,0.0670028685074193,True,389.903564453125,282.0,0.9308003356985068,117.51593605491983,6.7002868507419295,0.7594,0.1043,0.1389,0.172,-0.198,0.6205,0.37,4.995217178720972e-12,False,sub-material increase,7.593999999999999,0.7593999999999999,1.2792988126430438e-14,427,551,106.875,47.875,iy551_ix427,1308.8798368068612,False,False,False,193,49,True
Hyderabad,IN,17.38405,78.45636,6993262,0.0742353288629107,2.868696116578974,2.9418,False,1.028918604337368e-13,3.761268764456147e-14,1.028918604337368e-13,0.0,True,True,6993262,515,0.0742353288629107,True,457.4314575195313,788.0,2.868696116578974,124.9129820000264,7.4235328862910706,2.9418,0.5135,1.5261,0.5328,0.5096,1.4157,0.0232,1.0264636424274304e-12,False,sub-material increase,29.418000000000003,2.9418,1.028918604337368e-14,313,429,78.375,17.375,iy429_ix313,269.82358475361514,False,False,False,194,2,True
Ibb,YE,13.96667,44.18333,771514,0.0532805400032114,90.9132524605173,0.3041,False,3.2042659010053763e-14,6.944385737651232e-15,6.089330108224891e-14,0.0124999999999999,True,True,771514,1931,0.0532805400032114,True,606.5333251953125,462.0,90.9132524605173,101.15049582871416,5.328054000321139,0.3041,0.1216,-0.0058,0.1886,0.2152,0.3099,-0.0266,3.1482346231131906e-12,False,sub-material increase,3.041,0.3041,3.2042659010053763e-15,176,415,44.125,13.875,iy415_ix176,101.15049582871417,False,False,False,190,48,False
Navi Mumbai,IN,19.03681,73.01582,2600000,0.1217893695201236,5.684341886080804e-14,1.4173,False,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,0.0004999999999999,True,True,2600000,14,0.1217893695201236,True,331.6882019042969,2988.0,5.684341886080803e-14,2.9449367549001586,12.17893695201236,1.4173,0.35,0.6714,0.3283,0.1536,0.7459,0.1747,0.38094859336649367,False,sub-material increase,14.173,1.4172999999999998,4.9960036108132046e-17,292,436,73.125,19.125,iy436_ix292,2.9449367549001586,True,True,True,2,2,True
Sakai,JP,34.58216,135.46653,826161,0.3961307725316076,5.684341886080804e-14,0.3534,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0009999999999998,True,True,826161,2,0.3961307725316076,True,159.6999969482422,1340.0,5.684341886080803e-14,4.702428708779064,39.61307725316076,0.3534,0.1087,0.5973,0.1955,0.0765,-0.2439,0.119,0.5145080846281008,False,sub-material increase,3.534,0.35339999999999994,4.4408920985006264e-17,541,498,135.375,34.625,iy498_ix541,4.702428708779064,True,True,True,148,1,True
Pudong,CN,31.23995,121.50094,5681512,0.0548643,5.684341886080804e-14,0.6576,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0004999999999999,True,True,5681512,9,0.0548643,True,234.18467712402344,1039.0,5.684341886080803e-14,0.9628049965868484,5.48643,0.6576,0.2028,1.0186,0.3939,-0.1161,-0.361,0.51,0.32494742117709424,False,sub-material increase,6.576,0.6576,4.4408920985006264e-17,486,484,121.625,31.125,iy484_ix486,14.674166305950324,True,True,True,20,5,True
Kawasaki,JP,35.52056,139.71722,1538262,0.6526173009763581,5.684341886080804e-14,1.5877,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,True,True,1538262,1,0.6526173009763581,True,150.6999969482422,1512.0,5.684341886080803e-14,4.7299740992182135,65.2617300976358,1.5877,0.1807,1.4811,0.5728,0.6262,0.1066,-0.0534,0.6042994598328536,False,sub-material increase,15.876999999999999,1.5877,4.4408920985006264e-17,558,502,139.625,35.625,iy502_ix558,4.7299740992182135,True,True,True,1,1,True
Taguig,PH,14.5243,121.0792,1308085,0.3682486999999998,5.684341886080804e-14,0.3367,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0464999999999999,True,True,1308085,5,0.3682486999999998,True,215.34266662597656,2273.0,5.684341886080803e-14,10.262590930682526,36.82486999999998,0.3367,0.1657,-0.0749,0.3033,-0.0017,0.4116,0.305,0.2355606880829783,False,sub-material increase,3.367,0.33669999999999994,3.885780586188048e-17,484,418,121.125,14.625,iy418_ix484,10.262590930682526,True,True,True,30,11,False
Shubrā al Khaymah,EG,30.12511,31.25053,1240289,0.2214394999999993,5.684341886080804e-14,0.1375,True,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0404999999999999,True,True,1240289,26,0.2214394999999993,True,240.82977294921875,26.0,5.684341886080803e-14,0.7160351281105645,22.14394999999993,0.1375,0.066,0.1046,-0.1159,-0.2127,0.0329,0.0968,0.30663219828360766,False,sub-material increase,1.375,0.13749999999999998,3.885780586188048e-17,125,480,31.375,30.125,iy480_ix125,117.80216392670157,False,False,False,81,20,False
Yangpu,CN,31.26193,121.51904,1210800,0.0545040442712518,5.684341886080804e-14,0.6576,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0009999999999998,True,True,1210800,9,0.0545040442712518,True,238.46218872070312,1039.0,5.684341886080803e-14,1.4397563704997285,5.45040442712518,0.6576,0.2028,1.0186,0.3939,-0.1161,-0.361,0.51,0.2960850909603779,False,sub-material increase,6.576,0.6576,3.885780586188048e-17,486,485,121.625,31.375,iy485_ix486,11.86946615086639,True,True,True,20,5,True
Zamboanga,PH,6.91028,122.07389,1018849,0.2637117133536004,5.684341886080804e-14,0.2715,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0,True,True,1018849,9,0.2637117133536004,True,251.51161193847656,1583.0,5.684341886080803e-14,1.848680897817665,26.37117133536004,0.2715,0.0677,-0.5749,0.1498,0.0829,0.8464,0.0669,0.4424022693033588,False,sub-material increase,2.7150000000000003,0.2715,3.885780586188048e-17,488,387,122.125,6.875,iy387_ix488,1.848680897817665,True,True,True,195,12,True
Rui’an,CN,27.77605,120.65859,927383,0.0790537299212845,5.684341886080804e-14,0.2598,False,3.8857805861880484e-16,3.8857805861880484e-16,3.8857805861880484e-16,0.0275,True,True,927383,4,0.0790537299212845,True,225.30406188964844,1481.0,5.684341886080803e-14,2.6020261697394584,7.9053729921284495,0.2598,0.124,0.4569,0.3071,0.27,-0.1971,0.0371,0.34691150793949077,False,sub-material increase,2.598,0.2598,3.885780586188048e-17,482,471,120.625,27.875,iy471_ix482,2.6020261697394584,True,True,True,103,8,False
Semarang,ID,-6.99306,110.42083,1653524,0.1518648833245408,5.684341886080804e-14,0.2262,False,3.6082248300317592e-16,-0.0004933538792646,3.6082248300317592e-16,0.2875000000000001,False,False,1653524,18,0.1518648833245408,True,372.357421875,2204.0,5.684341886080803e-14,3.687673874702902,15.18648833245408,0.2262,0.2058,-0.2368,0.2623,0.2377,0.463,0.0246,0.22966748066705722,False,sub-material increase,2.262,0.2262,3.6082248300317595e-17,441,332,110.375,-6.875,iy332_ix441,3.687673874702902,True,True,True,196,19,False
Padang,ID,-0.94924,100.35427,909040,0.4070697,5.684341886080804e-14,0.1255,False,3.3306690738754696e-16,-0.0001770874606929,3.3306690738754696e-16,0.1999999999999999,False,False,909040,6,0.4070697,True,252.6883544921875,3392.0,5.684341886080803e-14,3.10603770717609,40.70697,0.1255,0.0945,-0.0447,0.0159,-0.0556,0.1702,0.0715,0.6512807931448363,False,sub-material increase,1.255,0.12549999999999997,3.3306690738754695e-17,401,356,100.375,-0.875,iy356_ix401,3.10603770717609,True,True,True,197,37,False
Osaka,JP,34.69379,135.50107,2753862,0.3697804212391887,5.684341886080804e-14,0.3534,False,3.05311331771918e-16,3.05311331771918e-16,3.05311331771918e-16,0.0,True,True,2753862,4,0.3697804212391887,True,260.20001220703125,1381.0,5.684341886080803e-14,8.060177663586122,36.97804212391887,0.3534,0.1087,0.4623,0.1955,0.1468,-0.1089,0.0487,0.172397564419732,False,sub-material increase,3.534,0.35339999999999994,3.05311331771918e-17,542,498,135.625,34.625,iy498_ix542,8.060177663586122,True,True,True,148,1,True
Ra’s Bayrūt,LB,33.9,35.48333,1251739,0.4060524820209177,5.684341886080804e-14,0.1491,True,2.7755575615628914e-16,-0.0001004742140573,2.7755575615628914e-16,0.1884999999999999,False,False,1251739,35,0.4060524820209177,True,483.7886962890625,813.0,5.684341886080803e-14,1.1125840621137226,40.60524820209177,0.1491,0.1127,0.5555,-0.3446,0.2434,-0.4064,-0.588,0.16698412218334738,False,sub-material increase,1.491,0.1491,2.7755575615628914e-17,141,495,35.375,33.875,iy495_ix141,1.1125840621137226,True,True,True,88,28,False
Cairo,EG,30.06263,31.24967,9606916,0.2230294118225173,5.684341886080804e-14,0.1375,True,2.498001805406602e-16,2.498001805406602e-16,2.498001805406602e-16,0.0349999999999999,True,True,9606916,23,0.2230294118225173,True,218.0430908203125,26.0,5.684341886080803e-14,5.9000890831617525,22.30294118225173,0.1375,0.066,0.1046,-0.1159,-0.2127,0.0329,0.0968,0.15608090830367738,False,sub-material increase,1.375,0.13749999999999998,2.4980018054066023e-17,124,480,31.125,30.125,iy480_ix124,115.2200572729352,False,False,False,81,20,False
Huludao,CN,40.75243,120.83552,944495,0.0637216438575618,5.684341886080804e-14,1.2492,True,1.8041124150158796e-16,1.8041124150158796e-16,1.8041124150158796e-16,0.0,True,True,944495,17,0.0637216438575618,True,206.0533447265625,564.0,5.684341886080803e-14,7.778257301568918,6.37216438575618,1.2492,0.1568,-0.8614,-0.256,-0.641,2.1106,0.385,0.10983200194879789,False,sub-material increase,12.492,1.2491999999999999,1.8041124150158797e-17,483,523,120.875,40.875,iy523_ix483,7.778257301568918,True,True,True,198,5,True
Yichang,CN,30.71444,111.28472,1350150,0.0836621915854064,5.684341886080804e-14,0.1956,False,1.3877787807814454e-16,-0.0005955826419802,1.3877787807814454e-16,0.4995,False,False,1350150,63,0.0836621915854064,True,546.5783081054688,1100.0,5.684341886080803e-14,1.7291175805312542,8.36621915854064,0.1956,0.301,0.7293,0.3707,0.4068,-0.5337,-0.0361,0.0878438109842943,False,sub-material increase,1.956,0.1956,1.3877787807814454e-17,445,482,111.375,30.625,iy482_ix445,806.1116976381144,False,False,False,199,5,False
Wanzhou,CN,30.76451,108.39586,1545900,0.0686881409288709,5.684341886080804e-14,0.8416,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0044999999999999,True,True,1545900,205,0.0686881409288709,True,555.062255859375,1287.0,5.684341886080803e-14,2.542458612805788,6.86881409288709,0.8416,0.2755,0.5155,0.5813,0.3894,0.3261,0.1919,0.07574663445698164,False,sub-material increase,8.416,0.8415999999999999,1.2490009027033011e-17,433,483,108.375,30.875,iy483_ix433,980.0522639653781,False,False,False,200,5,True
Aden,YE,12.77957,45.03852,1079670,0.1397681999999957,5.684341886080804e-14,0.2321,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0,True,True,1079670,7,0.1397681999999957,True,423.1080017089844,55.0,5.684341886080803e-14,2.570549106771659,13.97681999999957,0.2321,0.0543,0.2662,0.0018,0.3294,-0.0341,-0.3276,0.08198295545705829,False,sub-material increase,2.321,0.2321,1.2490009027033011e-17,180,411,45.125,12.875,iy411_ix180,2.570549106771659,True,True,True,201,48,True
Bhopal,IN,23.25469,77.40289,1798218,0.0656964099919073,5.684341886080804e-14,1.675,False,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0015,True,True,1798218,523,0.0656964099919073,True,396.8281555175781,1160.0,5.684341886080803e-14,5.806972527642484,6.569640999190731,1.675,0.5387,0.7297,0.5946,0.2639,0.9453,0.3307,0.06836741619474151,False,sub-material increase,16.75,1.675,1.1102230246251563e-17,309,453,77.375,23.375,iy453_ix309,469.21167706231944,False,False,False,202,2,True
Kakamega,KE,0.28422,34.75229,1867579,0.0544357799794899,20.080872816052533,3.8168,False,7.087400801883261e-17,2.667913240162617e-17,1.2473330492245596e-16,0.0,True,True,1867579,1563,0.0544357799794899,True,375.9353332519531,1896.0,20.080872816052533,163.28163872308917,5.44357799794899,3.8168,0.4632,2.3966,2.4168,2.0504,1.4202,0.3664,5.229399026762879e-16,False,sub-material increase,38.168,3.8168,7.08740080188326e-18,139,361,34.875,0.375,iy361_ix139,691.4512089981397,False,False,False,203,45,True
Lilongwe,MW,-13.96692,33.78725,1115815,0.1319032000000003,4.1962310215915295,1.3916,True,5.1906355558566127e-17,1.1318842818538046e-17,9.536612556699404e-17,0.0104999999999999,True,True,1115815,1056,0.1319032000000003,True,288.5593566894531,883.0,4.1962310215915295,163.50372875700162,13.19032000000003,1.3916,0.5456,0.5994,-0.0982,-0.0077,0.7922,-0.0905,1.0943603801378827e-15,False,sub-material increase,13.916,1.3916,5.1906355558566125e-18,135,304,33.875,-13.875,iy304_ix135,543.2238313550105,False,False,False,204,40,False
Saitama,JP,35.90807,139.65657,1324854,0.5603807087562043,5.684341886080804e-14,1.5877,False,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,0.0,True,True,1324854,16,0.5603807087562043,True,200.3999938964844,1376.0,5.684341886080803e-14,21.692457016899937,56.03807087562043,1.5877,0.1807,1.4811,0.5728,0.6262,0.1066,-0.0534,0.02338951054362959,False,sub-material increase,15.876999999999999,1.5877,4.163336342344337e-18,558,503,139.625,35.875,iy503_ix558,29.956101681835165,False,True,True,1,1,True
Shijiazhuang,CN,38.04139,114.47861,3938513,0.118746899999866,7.202258335240742,2.0652,True,3.5278765281167854e-17,1.291435915151446e-17,6.082965559604477e-17,0.0,True,True,3938513,77,0.118746899999866,True,221.09710693359372,511.0,7.202258335240742,168.2098827174035,11.8746899999866,2.0652,0.3701,0.585,-2.005,-2.4636,1.4802,0.4586,4.955505700614727e-16,False,sub-material increase,20.652,2.0652,3.5278765281167855e-18,457,512,114.375,38.125,iy512_ix457,274.99289287664976,False,False,False,205,5,True
Kampung Baru Subang,MY,3.15,101.53333,833571,0.0515035017817863,5.684341886080804e-14,0.8591,False,2.4286128663675302e-17,2.4286128663675302e-17,2.4286128663675302e-17,0.0,True,True,833571,27,0.0515035017817863,True,263.61822509765625,2331.0,5.684341886080803e-14,20.40473050758888,5.150350178178631,0.8591,0.2011,0.5027,0.2356,0.0217,0.3564,0.2139,0.01373505158462972,False,sub-material increase,8.591,0.8590999999999999,2.42861286636753e-18,406,372,101.625,3.125,iy372_ix406,20.40473050758888,True,True,True,123,37,True
Jieyang,CN,23.5418,116.36581,1899394,0.0664599161984411,5.684341886080804e-14,0.0714,False,1.7347234759768068e-17,-9.94749100220133e-05,1.7347234759768068e-17,0.7849999999999999,False,False,1899394,7,0.0664599161984411,True,244.671630859375,1557.0,5.684341886080803e-14,21.10861264207552,6.645991619844111,0.0714,0.2671,0.1527,0.364,0.3409,-0.0813,0.0231,0.009864262612354041,False,sub-material increase,0.7140000000000001,0.0714,1.7347234759768067e-18,465,454,116.375,23.625,iy454_ix465,21.10861264207552,True,True,True,154,8,False
Changzhou,CN,31.77359,119.95401,3290918,0.055045040004099,5.684341886080804e-14,0.0957,False,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,0.7115,False,False,3290918,9,0.055045040004099,True,230.5048370361328,1047.0,5.684341886080803e-14,20.263042692707568,5.5045040004099,0.0957,0.2554,0.5992,0.1735,-0.2869,-0.5035,0.4604,0.009381465847721338,False,sub-material increase,0.957,0.0957,1.5612511283791264e-18,479,487,119.875,31.875,iy487_ix479,20.263042692707568,True,True,True,206,5,False
Shiyan,CN,32.6475,110.77806,3460000,0.0575011800151797,5.684341886080804e-14,0.5956,False,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.004,True,True,3460000,247,0.0575011800151797,True,298.7441101074219,954.0,5.684341886080803e-14,18.2416409761922,5.750118001517969,0.5956,0.2011,-0.132,0.1976,0.0857,0.7276,0.1119,0.008346935387935921,False,sub-material increase,5.956,0.5956,1.3877787807814458e-18,443,490,110.875,32.625,iy490_ix443,811.5756389201514,False,False,False,207,5,True
