name,country,lat,lon,population,pga_475_g,vs30,wtd,dw_km,P0,recent_trend_cm_yr,dP,dP_lo,dP_hi,fdr_sig,soft_soil_proxy_vs30_le_360,shallow_wtd_proxy_le_10m,near_water_proxy_le_5km,high_shaking_proxy_pga_ge_0p2g,susceptibility_proxy_count,screening_tier,policy_action,direction,population_million,population_weighted_abs_dP
Bannu,PK,32.98527,70.60403,1357890,0.2527685959281018,283.909912109375,15.640497444113862,77.0479338800971,3.6631721514280415e-08,-1.1579,-1.385564428971799e-09,-2.32415339828662e-09,-5.359865970471603e-10,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.35789,1.8814440824565164e-09
Jaipur,IN,26.91962,75.78781,3046163,0.0645149268963529,382.1997375488281,11.810482948043044,78.01301884391924,1.4245384858270133e-08,-4.5934,-2.020510392213274e-09,-3.212790213387525e-09,-8.36645331352179e-10,True,False,False,False,False,0,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.046163,6.154803997875563e-09
Hohhot,CN,40.81056,111.65222,2350000,0.1767671363819321,238.4240264892578,3.204394598306294,77.35917199553887,6.290806186603758e-08,-1.0557,-2.173099577262619e-09,-3.587872826139794e-09,-8.519759310205301e-10,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.35,5.106784006567155e-09
Eskişehir,TR,39.77667,30.52056,921630,0.2589663756735736,255.2709350585937,0.8545052262150534,81.96021192692872,2.8483904913031635e-08,-2.8862,-2.6101603665541622e-09,-4.1759406656902e-09,-1.0735410134495811e-09,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.92163,2.4056020986273123e-09
Almaty,KZ,43.25249,76.9115,1977011,0.3968644310264769,454.9982604980469,5.684341886080804e-14,73.56998639267314,6.55831151062378e-08,-1.4642,-3.1209875317509502e-09,-5.2087187281280015e-09,-1.201082590442087e-09,True,False,True,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.977011,6.170226681134478e-09
Homs,SY,34.72405,36.72559,775404,0.2051711999995663,286.3260498046875,3.616388189517068,68.52741857313096,2.971263683660909e-07,-0.3894,-3.827970111359048e-09,-7.483651880952341e-09,-5.81271080193037e-10,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.775404,2.968223336228251e-09
León de los Aldama,MX,21.12183,-101.68253,1579803,0.0725108399999994,298.2978515625,4.27252613107504,73.25153582460912,8.11754619308019e-08,-3.2531,-8.334039205856399e-09,-1.3708384369227336e-08,-3.310893265787154e-09,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.579803,1.3166140139529557e-08
Santiago,CL,-33.45694,-70.64827,4837295,0.4173637999999916,307.89996337890625,2.395666437781358,67.17842696066505,4.670852977813373e-07,-0.5445,-8.392798256101334e-09,-1.5448759357344206e-08,-1.9397937976486042e-09,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,4.837295,4.0598441040247706e-08
Kabul,AF,34.52813,69.17233,4434550,0.3410787,372.2310180664063,2.441443503471476,62.74509247334692,7.119544339759629e-07,-1.1962,-2.7802184407922652e-08,-4.553788189166373e-08,-1.028001900619313e-08,True,False,True,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,4.43455,1.2329017686615338e-07
Erbil,IQ,36.19117,44.00943,1612700,0.1994300000000405,343.24786376953125,1.4190890363927906,62.98119082862433,8.064000658008629e-07,-1.313,-3.4498440596081335e-08,-6.191109863237112e-08,-1.018387188205456e-08,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.6127,5.563563514930037e-08
Tashkent,UZ,41.26465,69.21627,1978028,0.170258,301.8589782714844,15.182726787212973,55.30665842023168,2.6939658649995846e-06,-1.8495,-1.6091052581911517e-07,-2.66971159432134e-07,-6.315944253534603e-08,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.978028,3.182855255649327e-07
Santiago de Querétaro,MX,20.58806,-100.38806,1594212,0.1017961999998979,283.23876953125,0.3356984817273769,57.65609446211876,2.7979482576912805e-06,-3.1198,-2.7608675705370773e-07,-4.498423934873231e-07,-1.1020909837811637e-07,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.594212,4.401408211361055e-07
Ankara,TR,39.91987,32.85427,3517182,0.1666255618933042,432.7453308105469,9.079118028534424,47.80716762693401,7.448007050467005e-06,-2.1996,-5.260375942224583e-07,-8.558670136731087e-07,-2.076114534365986e-07,True,False,True,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.517182,1.8501699577225344e-06
Çankaya,TR,39.9179,32.86268,792189,0.1666255618933042,451.9446411132813,0.5340657663844013,47.093533997494,1.0546700209910275e-05,-2.1996,-7.44889846432645e-07,-1.2259773281186705e-06,-2.970004881385722e-07,True,False,True,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.792189,5.900935425556307e-07
Peshawar,PK,34.008,71.57849,4758762,0.2901222617456738,287.96417236328125,8.209353780422703,50.23090092866646,1.3142100944880227e-05,-2.2067,-9.310823135779052e-07,-1.5141309844905847e-06,-3.556942186080514e-07,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,4.758762,4.430799132726619e-06
Ciudad Nezahualcoyotl,MX,19.40061,-99.01483,1077208,0.2175630999998143,198.61001586914065,5.684341886080804e-14,54.83326678530531,1.3251017793287787e-05,-2.4499,-1.0381060441043847e-06,-1.7119991033606754e-06,-4.082429525561493e-07,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.077208,1.118256135557596e-06
Ecatepec de Morelos,MX,19.60492,-99.06064,1645352,0.1769872000143959,500.3542175292969,16.510261692225583,42.08730703197381,1.6441702495208754e-05,-2.4499,-1.288065626981514e-06,-2.104704539939585e-06,-4.990809217931159e-07,True,False,False,False,False,0,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.645352,2.119321355485288e-06
Lusaka,ZM,-15.40669,28.28713,2212301,0.0653223858044363,315.5809936523437,16.60181582360576,42.70270298602353,2.7791972952167508e-05,-1.4279,-1.2905227307220935e-06,-2.2945342255049898e-06,-3.150152492160321e-07,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.212301,2.8550247276992183e-06
Gustavo Adolfo Madero,MX,19.49392,-99.11075,1185772,0.208636099855132,467.4730529785156,14.023041123064049,42.26764365722688,2.095295117152477e-05,-2.4499,-1.6414762387937892e-06,-2.708910760907068e-06,-6.398349213374255e-07,True,False,False,False,True,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.185772,1.946416562626989e-06
Rawalpindi,PK,33.59733,73.0479,3357612,0.3984775999894386,265.31805419921875,6.500343327992709,48.5603920148053,3.195855593760266e-05,-1.9647,-2.02388264592984e-06,-3.374196933001512e-06,-7.959856320249399e-07,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.357612,6.795412658565782e-06
Gaziantep,TR,37.05944,37.3825,2222415,0.192733631962112,428.8000793457031,0.1220721751736277,43.13763314856911,3.0050663042978227e-05,-2.1107,-2.0395743919534905e-06,-3.30829799412355e-06,-7.805590673588195e-07,True,False,True,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.222415,4.532780722293316e-06
Culiacán,MX,24.80209,-107.39421,808416,0.1008736010758394,375.4324951171875,19.94354161898224,34.02929276481546,0.000111008518238,-0.5729,-2.0974711869263264e-06,-3.849334304154958e-06,-6.063913344336484e-07,True,False,False,False,False,0,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.808416,1.6956292670502332e-06
Iztapalapa,MX,19.35529,-99.06224,1835486,0.2343617999998143,186.9036407470703,5.684341886080804e-14,49.31674439288145,4.739393972824898e-05,-2.4499,-3.7128006164988185e-06,-5.999057356772325e-06,-1.4438530159135775e-06,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.835486,6.81479355237495e-06
Santa Cruz de la Sierra,BO,-17.78629,-63.18117,1831434,0.2547707,268.4552001953125,1.5106431677729688,42.13985582001263,0.0001404673396714,-0.9932,-4.5691481460386255e-06,-7.594745089395625e-06,-1.682403409471638e-06,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.831434,8.368093265692104e-06
Mexico City,MX,19.42847,-99.12766,12294193,0.2219640727916876,212.8583984375,5.684341886080804e-14,43.43998910849127,0.0001212613123174,-2.4499,-9.498860505506256e-06,-1.5587775004513678e-05,-3.7989064044121168e-06,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,12.294193,0.00011678082433477148
Sargodha,PK,32.08586,72.67418,975886,0.184708032842362,224.9229888916016,16.69336995498594,34.150165997595764,0.0003467951619116,-1.1823,-1.3383785385165867e-05,-2.3378780716511515e-05,-4.683958086746289e-06,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.975886,1.3061048784387978e-05
Faisalabad,PK,31.41554,73.08969,3800193,0.2352902999999999,224.0375213623047,16.174563210498263,36.52755469068954,0.0002317519911347,-2.1694,-1.6148091151211018e-05,-2.59428699413732e-05,-6.188443709814304e-06,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.800193,6.136586295619406e-05
Lüliang,CN,37.5192,111.14436,3346500,0.08261043,405.2712707519531,0.1831082627604132,31.717494205758204,0.000257230974228,-1.9793,-1.640366162603918e-05,-2.6952506599491925e-05,-6.610182891997799e-06,True,False,True,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.3465,5.489485363154011e-05
Naucalpan de Juárez,MX,19.47851,-99.23963,834434,0.2131674108778622,398.6851806640625,19.699397268635096,32.02633587517517,0.0002202033695439,-2.4499,-1.7247795541052162e-05,-2.8743298789274497e-05,-6.756428245433805e-06,True,False,False,False,True,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.834434,1.439214702450232e-05
Meerut,IN,28.98002,77.70636,1223184,0.1854663015917488,245.0377349853516,7.84313725490199,35.588906420345765,0.0003893833920947,-2.3689,-2.9525356371625216e-05,-5.579846699585178e-05,-5.803159131214348e-06,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.223184,3.611494350807002e-05
Chandigarh,IN,30.73629,76.7884,970602,0.2426430999999998,319.9261779785156,5.61532005798432,37.932361302421846,0.0001785899187733,-5.6908,-3.082547473202998e-05,-4.6989156038011776e-05,-1.262234826974209e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.970602,2.9919267425857757e-05
Bucharest,RO,44.43225,26.10626,1877155,0.3229623135362622,267.0908203125,0.2899214160372594,35.102746784109364,0.0004701459536148,-2.1168,-3.198525018772758e-05,-5.194403491787572e-05,-1.3047401301552488e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.877155,6.004127231614376e-05
Datong,CN,40.09361,113.29139,1850000,0.2004275999999999,263.5890808105469,4.1809719996948616,28.052323729160864,0.0013707668878951,-0.7504,-3.378351124176497e-05,-5.7123486451394006e-05,-1.2431503136114845e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.85,6.24994957972652e-05
Gujranwala,PK,32.15567,74.18705,2511118,0.1442940429027946,230.1870574951172,17.807278553444746,34.60648428963618,0.0002962394826117,-3.8148,-3.533074269846222e-05,-5.579101306513858e-05,-1.4867690872729045e-05,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.511118,8.871966394347706e-05
Amritsar,IN,31.62234,74.87534,1159227,0.2266374003158889,236.2508087158203,14.450293736171544,36.24051650161184,0.0002723848986916,-6.1073,-5.011482914793282e-05,-7.79040712043593e-05,-2.180987116470521e-05,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.159227,5.8094463048670726e-05
Cochabamba,BO,-17.38195,-66.15995,841276,0.2752713000102564,283.78692626953125,0.0152590218967247,26.976166774381,0.0024375299502243,-1.3577,-0.0001074989858086,-0.0001804165887303,-4.060396653719591e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.841276,9.043631678511577e-05
Milan,IT,45.46427,9.18951,1371498,0.0906286899990103,236.84722900390625,10.055695429922991,26.356962115957,0.0020290022551299,-1.7761,-0.0001163008848194,-0.0001946314980619,-4.3637031731898985e-05,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.371498,0.00015950643092803746
Karbala,IQ,32.61603,44.02488,1218732,0.1316135122730927,266.0051574707031,3.93682764934772,18.32849958572826,0.0074522122323339,-0.5238,-0.0001279146362438,-0.0002407945510793,-3.165225261132366e-05,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.218732,0.00015589366045867884
Gurugram,IN,28.4601,77.02635,886519,0.245183804485506,272.1584167480469,5.706874189364498,27.08891191930653,0.0018697660882393,-2.3689,-0.0001415826789553,-0.000271382421135,-2.749716969021741e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.886519,0.0001255157349647736
Abū Ghurayb,IQ,33.30563,44.18477,900000,0.0786549269613512,229.891357421875,20.73701075761045,17.7403234107251,0.0055141522004658,-0.8459,-0.0001523367858627,-0.0002689665148605,-4.045294125252053e-05,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.9,0.00013710310727643
Jalandhar,IN,31.32556,75.57917,868929,0.2688223032851797,234.9681854248047,8.682383459220318,32.012843260117485,0.0008477983053429,-6.1073,-0.0001559091938008,-0.0002427801923025,-6.756998820772736e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.868929,0.00013547401986013533
Bursa,TR,40.19559,29.06013,3101833,0.4104262999848779,534.7181396484375,2.1362630655375483,18.907002207839582,0.0035514111433837,-1.8334,-0.0002096325866145,-0.0003562723065775,-7.945096041619885e-05,True,False,True,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.101833,0.0006502452750362143
İzmir,TR,38.41273,27.13838,2938292,0.7108020999973488,527.6024169921875,90.42496375982302,2.3178310335841,0.007263523014183,-1.1472,-0.0002703422480119,-0.0004684167380123,-9.227558934960866e-05,True,False,False,True,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.938292,0.0007943444645953817
Trujillo,PE,-8.11599,-79.02998,919899,0.6669608730816291,292.241455078125,18.76859693293665,7.293542108476252,0.0573726295128801,-0.166,-0.0002982185846655,-0.0005774184386381,-3.3486568258275434e-05,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.919899,0.0002743309778152088
Algiers,DZ,36.73225,3.08746,2364230,0.360220200010265,441.31878662109375,52.33844510566877,2.5318003149771924,0.0274659699264211,-0.3448,-0.0003050398441828,-0.0005143570435713,-0.0001120205104485,True,False,False,True,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.36423,0.0007211843508123012
Malatya,TR,38.35018,38.31667,750491,0.2950226995043289,395.4807434082031,0.8850232700084462,19.097429352391543,0.0052124798876807,-1.8667,-0.0003126091903371,-0.0005327654926493,-0.0001068075362519,True,False,True,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.750491,0.00023461038386528052
Sofia,BG,42.69751,23.32415,1152556,0.2816335999999533,298.1591796875,12.61921110856798,21.31815767610219,0.004160351125015,-2.487,-0.0003294000406889,-0.0005440296769141,-0.0001328204251581,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.152556,0.0003796519932962358
Kayseri,TR,38.73222,35.48528,1452458,0.1602327415417343,237.0069732666016,0.671396963454697,25.2353942423577,0.0031482191456256,-3.4303,-0.0003388840098605,-0.0005384482264562,-0.0001406184876456,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.452458,0.0004922147911939622
Lima,PE,-12.04318,-77.02824,7737002,0.5729318000000077,326.41680908203125,8.041504539559014,8.338886876920188,0.0513040289325409,-0.2668,-0.0004307030093199,-0.0008481933934658,-7.231655320688636e-05,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,7.737002,0.003332350044514085
Tbilisi,GE,41.69143,44.83412,1049498,0.2589542,537.6358032226562,43.32036316472119,1.715992670810635,0.025422337319182,-0.59,-0.000482262754851,-0.0009315776647431,-6.32724690076167e-05,True,False,False,True,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.049498,0.0005061337966906148
Adana,TR,36.98615,35.32531,1816750,0.244605180957939,237.5637664794922,12.268253604943936,21.956628132559462,0.0056747011359794,-3.1756,-0.0005665372238081,-0.0009055858770178,-0.0002289927560383,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.81675,0.0010292565013533656
Budapest,HU,47.49835,19.04045,1741041,0.0753313029959833,425.91802978515625,39.71923399710079,1.0130254947993622,0.0327839337810982,-0.5819,-0.0006089050159503,-0.0010581943835471,-0.0001769050994264,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.741041,0.0010601285978751262
Yinchuan,CN,38.46806,106.27306,1487579,0.1974322000193669,228.0862274169922,13.992523079270654,16.630109896740148,0.0121897697164931,-1.7919,-0.0006979767837894,-0.0011318619419471,-0.0002857498733156,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.487579,0.001038295606052652
Najafgarh,IN,28.60922,76.97982,1365000,0.2602816118756782,234.36016845703125,3.7079423208972457,25.294214139545574,0.003834939790283,-6.5892,-0.0007532157173897,-0.0011857467973317,-0.0003209768532652,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.365,0.0010281394542369403
Baotou,CN,40.6516,109.84389,2150000,0.1640915259445369,258.5539245605469,6.62241550316628,15.137723399665887,0.016489428415869,-1.46,-0.0007702065404044,-0.0012794852015627,-0.000306123870599,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.15,0.00165594406186946
Sialkot,PK,32.49268,74.53134,911817,0.2226351088871861,252.8179931640625,6.042572671091818,21.967043960570752,0.0065735248430045,-3.8148,-0.0007796467880671,-0.0012732168507318,-0.0003230324885508,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.911817,0.000710895195354979
Erzurum,TR,39.90861,41.27694,767848,0.3338670945674483,477.9228515625,0.5798428320745188,8.1118468446616,0.0360108843718067,-0.781,-0.0008920058235072,-0.0017476022308302,-9.38045852690119e-05,True,False,True,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.767848,0.0006849248875683565
Vienna,AT,48.20849,16.37208,1691468,0.0797164551533543,373.5909118652344,11.062790875104952,4.038805725414847,0.059810513091459,-0.538,-0.0009995313420966,-0.0018493210557953,-0.0002742804008959,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.691468,0.0016906752801534519
Fes,MA,34.03313,-5.00028,1191905,0.217885838432581,349.4361572265625,22.09506370641645,9.304042507932788,0.0230504613517648,-1.5972,-0.0011678201209472,-0.0018875402084058,-0.0004854730630471,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.191905,0.0013919306412575724
Oran,DZ,35.69906,-0.63588,803329,0.35129380212298,469.12841796875,32.42542153047992,2.3825713674305344,0.0399269411081834,-0.9452,-0.0011892114031741,-0.0019511476856671,-0.0004825635113866,True,False,False,True,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.803329,0.0009553280073004465
Sadr City,IQ,33.3889,44.4583,1211849,0.08109344,229.61187744140625,14.05355916685744,8.401801457459626,0.0459556637075838,-0.8459,-0.0012193354934096,-0.0022528382921374,-0.0003308124415848,True,True,False,False,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.211849,0.0014776504983529304
Rome,IT,41.89193,12.51133,2318895,0.1219487,282.4848022460937,22.308690012970203,3.0196185810197647,0.105247335258477,-0.4269,-0.0013312110117336,-0.0025592423348869,-0.0002556384910843,True,True,False,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.318895,0.0030869385590539867
Rabat,MA,34.01325,-6.83255,1655753,0.0716719748318391,361.2696228027344,40.05493247882811,3.0863421126778765,0.0286211470369681,-1.5122,-0.0013672601883325,-0.0022683023972634,-0.0005635135417278,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.655753,0.0022638451586121018
Ghāziābād,IN,28.66535,77.43915,1199191,0.2054343120910291,221.97930908203125,5.188067444876822,17.451651417204314,0.0201880796637859,-2.3689,-0.0015027174288339,-0.0026870973454081,-0.0002799456369703,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.199191,0.0018020452162007532
Zapopan,MX,20.72111,-103.38742,1476491,0.1116775796298197,363.3905944824219,25.78774700541697,6.832237292742613,0.0293971474352457,-1.65,-0.0015278527572131,-0.0026180225730679,-0.0005501823259167,True,False,False,False,False,0,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.476491,0.0022558608453503272
Callao,PE,-12.05162,-77.13452,1300000,0.5972655999999986,283.4322509765625,5.684341886080804e-14,2.6418648431257825,0.2324282421087445,-0.2668,-0.0015812622489771,-0.0031700957272176,-0.0002894820556845,True,True,True,True,True,4,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.3,0.0020556409236702302
Belgrade,RS,44.80401,20.46513,1273651,0.1254296751815343,421.4849853515625,41.76394293125816,2.018777414849737,0.0327170503423768,-1.5542,-0.0015988441037686,-0.0026410700836102,-0.0006020328219734,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.273651,0.002036369391608981
Valencia,ES,39.47391,-0.37966,824340,0.0695070899995153,227.9642944335937,9.674219882505554,4.272835929379792,0.1263657683060338,-0.483,-0.0017649770510182,-0.0030276464699829,-0.0005990059938588,True,True,True,True,False,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.82434,0.001454941182236343
Naples,IT,40.85216,14.26811,909048,0.1617050012910862,375.1390075683594,0.5951018539711868,1.492898685712159,0.1902317465980152,-0.3455,-0.0017659817446177,-0.0034909986258976,-0.0002052574509794,True,False,True,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.909048,0.0016053621729812308
Al Mawşil al Jadīdah,IQ,36.33271,43.10555,2065597,0.1837698,412.71783447265625,22.247653925383418,3.827131002888901,0.0450062328482258,-1.2638,-0.001774579880605,-0.0031202558218043,-0.0004885908602784,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.065597,0.003665566877638046
Antalya,TR,36.90812,30.69556,1335002,0.2329981000000742,337.7432861328125,5.684341886080804e-14,2.047429226417349,0.2084369065286542,-0.3999,-0.0021886002904899,-0.0043491335527832,-0.0002732846968439,True,True,True,True,True,4,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.335002,0.0029217857650045975
Jiujiang,CN,29.70475,116.00206,1164268,0.09921758,478.6948852539063,1.144426642252256,4.377298825555467,0.0801261444717096,-0.9236,-0.0022378165702468,-0.0044801322025249,-0.0001805872682601,True,False,True,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.164268,0.0026054182226081016
Baghdad,IQ,33.34058,44.40088,7216000,0.080273361037564,312.2768859863281,15.10643167772946,1.939212298038724,0.0883574488893154,-0.8459,-0.0022428271673237,-0.0040484601641921,-0.0005772699298073,True,True,False,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,7.216,0.016184240839407817
Tangier,MA,35.76727,-5.79975,1035141,0.2055809999960579,265.04656982421875,2.441443503471476,3.107309122440449,0.2370975303798771,-0.385,-0.0023111798347327,-0.0038695817045767,-0.0008934101483922,True,True,True,True,True,4,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.035141,0.002392397005305042
Salé,MA,34.0531,-6.79846,972299,0.0743428500016187,375.8569946289063,23.20897230487526,2.64350922087538,0.0503858900239499,-1.5122,-0.0023555736187819,-0.0038641278465221,-0.0009695452317892,True,False,False,True,False,1,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.972299,0.0022903218739680226
Dera Ismail Khan,PK,31.83129,70.9017,763195,0.2558566188558271,201.0021514892578,18.8448920424201,6.302280692276117,0.1113616654950628,-0.7912,-0.0025807271329828,-0.0042516121400004,-0.0008994970944913,True,True,False,False,True,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.763195,0.0019695980442568078
Wuzhong,CN,37.9867,106.201,7202654,0.1972265914121957,217.73866271972656,20.73701075761045,3.640405239119404,0.1361601080334201,-0.7714,-0.0029932514957789,-0.004984272778288,-0.0011516684455915,True,True,False,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,7.202654,0.021559354859077878
Narela,IN,28.85267,77.09288,800000,0.2424865001761759,298.9594116210937,5.142290379186704,10.981015819752884,0.0415599378777003,-2.3689,-0.0030309944519241,-0.005544488407111,-0.0005864615662208,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.8,0.0024247955615392803
Zhongwei,CN,37.51129,105.19067,1174600,0.2145857,231.5487365722656,22.308690012970203,2.7071899826771264,0.1404566097692591,-0.7714,-0.0030726814569047,-0.0052376337872752,-0.0011620013187897,True,True,False,True,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.1746,0.003609171639280261
Rohini,IN,28.74322,77.06778,860000,0.2509831,226.6600799560547,3.7232013427939705,13.716744392586502,0.0427720455253444,-2.3689,-0.0031157366630228,-0.0055608427013886,-0.0005994433806034,True,True,True,False,True,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.86,0.0026795335301996077
