name,country,baseline_csr_recent_tws_cm_yr,baseline_sign,cpc_corrected_recent_gws_cm_yr,cpc_corrected_full_gws_cm_yr,csr_tws_ols_2014_2024_cm_yr,csr_tws_theilsen_2014_2024_cm_yr,csr_tws_ols_2015_2024_cm_yr,csr_tws_theilsen_2015_2024_cm_yr,csr_tws_ols_2016_2024_cm_yr,csr_tws_theilsen_2016_2024_cm_yr,csr_tws_ols_2018_2024_cm_yr,csr_tws_theilsen_2018_2024_cm_yr,n_available_driver_signs,n_available_signs_matching_baseline,available_sign_agreement_fraction,available_sign_agreement_grade,sign_drivers_used
Johannesburg,ZA,0.8554,1,1.0488,0.0326,0.47972890464400864,0.5369634473703844,0.8554446870319924,0.8997364199538207,1.1066784326058157,1.1398522860765326,1.512449504121391,1.5533463953943656,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Zarqa,JO,0.2634,1,0.2769,-0.2184,0.21739770331858704,0.2554896733921268,0.2633666700157919,0.2904129854198191,0.3353153022455001,0.3687744224624367,0.24277170500545464,0.2868378048343158,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Sanhe,CN,1.0174,1,-0.5969,-0.945,0.6116597707708281,0.7039393325881469,1.0174182237001426,1.1110166258227943,1.2532770528707018,1.3804039440781337,2.2810225751463773,2.1261887466695564,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Rājkot,IN,1.2249,1,0.0009,-0.2018,0.8672250653677035,0.7998587538675082,1.2249095968644275,1.1335196669899155,1.6486228028099705,1.5331694619537386,1.7747525334933212,1.5785005709194222,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Bandung,ID,0.1929,1,0.3897,-0.0736,0.19552847702758844,0.1858354184813122,0.192908843352257,0.19336555898189545,0.1639612369337647,0.15269231981701384,0.2750203192659147,0.20132261281310088,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Zhaotong,CN,0.3715,1,0.8705,0.004,0.3733415255558015,0.407496802780155,0.371498324865986,0.40649905644673445,0.27095590530472513,0.2793344932075009,-0.07318537300822492,0.026773430981944492,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Ashgabat,TM,1.2063,1,1.4772,0.3198,1.0995652761640238,1.0886369267885794,1.2062528723459218,1.2410801420072104,1.2965408485006868,1.301949424021905,1.5537847712566404,1.4755270773642042,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Mianyang,CN,0.4989,1,-0.0452,0.4614,0.44747175032204134,0.4174048507845295,0.4988774265741341,0.4620033975167399,0.5015407396987331,0.4165578285987342,-0.2570178996157128,-0.2833609965347226,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Dhanbad,IN,0.6117,1,-0.1191,-0.5866,0.36561667193070835,0.42333885583631004,0.6116535587101847,0.6264753253198967,1.0192008835378599,0.9453459212829819,0.2733396942709069,0.30661682171480587,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Ahmedabad,IN,1.128,1,0.0384,0.1817,0.690941242850043,0.6372621046573468,1.1279540097529774,1.1100613402592323,1.7622973436712024,1.6462152786210864,1.8846942338280481,1.7639283092229032,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Hubballi,IN,2.2387,1,0.98,-0.0502,1.7444036483049845,1.8069200538406398,2.2386894387489273,2.2656576900869356,2.7212804500781496,2.672149658203125,2.386704684095658,2.3330976023659993,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Xingtai,CN,2.0652,1,0.7031,-2.3825,0.9284604343879068,1.1277369442115746,2.0652448011176303,2.0846647469367894,2.6061669501173834,2.679075612016778,4.784248844551229,4.36600979051444,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Suzhou,CN,0.1665,1,-0.3377,-0.6892,0.31437774227434134,0.3472706512488041,0.16649260939314442,0.2048043162077872,0.45172030986891365,0.43397177168939893,1.65971106873558,1.2385562059037496,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Nairobi,KE,1.1129,1,0.67,0.4391,1.1197300449584076,0.9959170825351149,1.1128695888478721,0.9861285345951863,0.9955108682498732,0.8321660909852854,0.5234749767438399,0.39696327573755186,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Coimbatore,IN,1.76,1,-0.5332,-1.2381,1.5791407289130073,1.652203921108057,1.7599861228361506,1.8538869421717328,2.35449741182544,2.3807065749148504,2.562866047159465,2.583560001485896,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Nanyang,CN,0.1323,1,-0.6995,-0.1157,0.3372718182604263,0.15163411177086564,0.13225560554537977,-0.0395196091099613,0.305829977539632,0.1668545819329473,0.664910134059479,0.49223599133093543,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Suqian,CN,0.2545,1,-0.0163,-0.3585,0.3269517958226959,0.3683242780634969,0.2544883511073597,0.2985913115564519,0.4713173458759778,0.48432803821177695,1.1074863334545857,0.8968369002505734,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Zaozhuang,CN,0.5173,1,-0.575,-0.7125,0.5709620600031525,0.6220457212806413,0.5172799907949424,0.5697636351638752,0.9144051867294252,0.9019934725276958,2.3413357054585715,1.9455278449439686,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Bijie,CN,0.0892,1,0.3542,0.1637,0.1712602622731672,0.16728422664801385,0.08915889360428249,0.08938740047456621,0.036590912286474604,-0.00033293489715809375,-0.4659871895320667,-0.39574780772401186,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Madurai,IN,0.863,1,-0.0768,-0.0437,1.0304826359080113,1.1349591944843826,0.8630230387094386,1.0661198258883724,1.36762182612396,1.4978058365990163,2.185645857302986,2.1413940562458222,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Baoding,CN,0.7306,1,-1.1708,-1.2519,0.3764063545371606,0.42967609194208267,0.7306432794357681,0.7825180621069923,0.931195202186314,1.0358593561468525,1.8470942597040862,1.8364083994095863,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Pekanbaru,ID,0.389,1,-0.0037,0.2015,0.4206944285954605,0.3671314495317943,0.3889609340252393,0.3265009953411137,0.2525045511139182,0.21161019630184075,0.03469858566205267,0.020265670464975058,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Shangqiu,CN,0.9261,1,-0.0293,-1.2143,0.9541094323722921,0.9699117483007884,0.9261040446501474,0.9305986216201998,1.4650853397159866,1.541365157159921,3.1089072451884157,3.007514082162916,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Kigali,RW,3.3303,1,3.1017,1.9342,3.176283867592883,3.129489290712077,3.3302968054910136,3.3737510895455074,3.5563902929361633,3.6948051784346907,3.816059796785147,4.070846805109399,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Nampula,MZ,0.1819,1,0.9422,0.3181,0.21618774148310693,0.2185049192516202,0.181942577585855,0.20632455555705947,0.6869945773153465,0.4878827648252002,0.5919241598349226,0.42330634897180913,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Taiz,YE,0.3041,1,-0.0058,0.2152,0.26963754583775523,0.22299700391690253,0.30413080386258373,0.26287851588494626,0.253877019063316,0.203800331923005,0.00807174603945341,0.016153558096888426,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Changchun,CN,1.0533,1,-0.182,-0.6245,0.7543763656797129,0.7790444375955867,1.0532543674929267,0.9992958409188859,1.1638532704037123,1.1059219697647726,1.6513267998267682,1.5250554157690264,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Teni,IN,0.7001,1,-1.4451,-1.3703,0.8268919879045861,0.9009238956251024,0.7001300179876974,0.8584009823098228,1.1613638413055585,1.1888714389335642,1.6124520315957571,1.4678578425399655,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Ulan Bator,MN,0.7594,1,0.1389,-0.198,0.6044623308266008,0.4973843102837983,0.7593571890244092,0.6371502361096195,0.8443015756729876,0.7368138064852889,1.2495938693705877,1.1382594296224287,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Hyderabad,IN,2.9418,1,1.5261,0.5096,2.2132306622252593,2.141516306211792,2.9418162538468695,2.8164322392959082,3.337516400420719,3.2804024237002842,3.2429867411893003,3.2534691131344156,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Ibb,YE,0.3041,1,-0.0058,0.2152,0.26963754583775523,0.22299700391690253,0.30413080386258373,0.26287851588494626,0.253877019063316,0.203800331923005,0.00807174603945341,0.016153558096888426,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Navi Mumbai,IN,1.4173,1,0.6714,0.1536,1.1014989813466678,1.0664354352552745,1.4173226911249044,1.35480666881993,1.7206980840698376,1.6315254081618595,1.418910172904927,1.302340904523763,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Sakai,JP,0.3534,1,0.5973,0.0765,0.3280638132853388,0.3109993105115796,0.35342821062730884,0.34376151001577526,0.4710680086202992,0.4542353837721698,0.573318022202765,0.5606061386736563,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Pudong,CN,0.6576,1,1.0186,-0.1161,0.5585627842316045,0.49960353767099464,0.6575565085074072,0.538107556576366,0.7262670550941529,0.5754300057888031,0.7146300291699246,0.5109304255931776,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Kawasaki,JP,1.5877,1,1.4811,0.6262,1.367627825964611,1.1099294404442066,1.5877425228251374,1.3171582699868254,1.8772027911081646,1.6087534038345754,2.472664831957815,2.1742677213962365,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Taguig,PH,0.3367,1,-0.0749,-0.0017,0.36402454825830377,0.3715894440161791,0.3366501381225175,0.3445605442186195,0.22197004593763,0.22656793701220426,-0.5202212924084131,-0.44857753903909175,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Shubrā al Khaymah,EG,0.1375,1,0.1046,-0.2127,0.0868917190841956,0.06408537079550916,0.13749749248643098,0.1189349770731693,0.11596490397430742,0.09427363369808277,0.281341378036207,0.22762690397638374,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Yangpu,CN,0.6576,1,1.0186,-0.1161,0.5585627842316045,0.49960353767099464,0.6575565085074072,0.538107556576366,0.7262670550941529,0.5754300057888031,0.7146300291699246,0.5109304255931776,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Zamboanga,PH,0.2715,1,-0.5749,0.0829,0.27155168102050914,0.28473535579248643,0.2714533380136546,0.28870828931964854,0.22268376653038266,0.24909317900802935,0.3849084128314397,0.40167910233487614,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Rui’an,CN,0.2598,1,0.4569,0.27,0.2320330089148661,0.1907315520335729,0.25978495005748486,0.20450601117199385,0.1574726510592674,0.1191379737897532,0.17914905112105006,0.18681110354963687,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Semarang,ID,0.2262,1,-0.2368,0.2377,0.1901852890672848,0.26097579581108526,0.22623904179639154,0.28747298449343994,0.17698753873510886,0.2545594951911989,0.6752506812665079,0.6819332351537359,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
