city_row_id,name,country,is_material_hotspot,dP,fdr_sig,lat,lon,csr_recent_tws_cm_yr,gsfc_recent_tws_cm_yr,gsfc_recent_p,gsfc_recent_se_cm_yr,gsfc_recent_theilsen_cm_yr,gsfc_recent_n_months,gsfc_full_tws_cm_yr,gsfc_full_p,gsfc_full_theilsen_cm_yr,gsfc_full_n_months,gsfc_recent_dP,csr_sign,gsfc_recent_sign,gsfc_theilsen_sign,csr_gsfc_recent_sign_match,csr_gsfc_theilsen_sign_match,ghsl_matched,ghsl_match_method,ghsl_uc_id,ghsl_uc_name,distance_to_ghsl_centroid_km,hotspot_product_grade
165,Liaocheng,CN,False,2.5218804814582957e-05,True,36.45064,116.00247,1.6904,0.04065708228923476,0.8818393869218467,0.27281878563987927,-0.004972728166958887,100,-1.9465585878464937,1.3647221243417558e-68,-2.140145529387768,233,9.436131662178809e-07,1,1,-1,True,False,True,within_polygon,9481.0,Liaocheng,0.0,not-material-hotspot
166,Valencia,VE,False,2.46839178901176e-05,True,10.16153,-68.00044,1.6437,1.7565988308842082,2.2675999170592158e-08,0.2886960964652949,1.7730672434746326,100,0.04535794586302973,0.6417450436951244,0.05974144176587917,233,2.46839178901176e-05,1,1,1,True,True,True,within_polygon,3109.0,Valencia,0.0,not-material-hotspot
167,Kallakurichi,IN,False,2.4281377783598855e-05,True,11.73379,78.95925,1.7572,0.551741900764482,0.029949909279406405,0.2504690222869931,0.6256030104995469,100,-0.5600808682936571,5.378045927962018e-13,-0.526559344451491,233,7.471759449988408e-06,1,1,1,True,True,True,within_polygon,10024.0,Kallakurichi,0.0,not-material-hotspot
168,Heze,CN,False,2.251571264893885e-05,True,35.23929,115.47358,0.9261,-0.09339706677784308,0.7614635592154669,0.30681676846036476,-0.1944450038209234,100,-1.9435042723835712,3.4638609602656605e-63,-2.1560883496221432,233,-8.059430488848926e-06,1,-1,-1,False,False,True,within_polygon,9579.0,Heze,0.0,not-material-hotspot
169,Shivaji Nagar,IN,False,2.238555473123944e-05,True,18.53017,73.85263,2.5294,2.512470909925638,2.540019888878328e-07,0.45347802010875965,2.3668195165094326,100,0.4857911684913261,0.00017377190480372776,0.4467054515069303,233,2.2385554731239442e-05,1,1,1,True,True,True,within_polygon,8258.0,Pune,0.0,not-material-hotspot
170,Caracas,VE,False,2.042034761258471e-05,True,10.48801,-66.87919,1.2007,3.4742929363055235,1.7786630622188112e-09,0.523446987345412,3.535145642873717,100,0.4932552929126793,0.005043765872320766,0.5088977819902469,233,2.042034761258471e-05,1,1,1,True,True,True,within_polygon,3837.0,Caracas,0.0,not-material-hotspot
171,Baoshan,CN,False,1.8027984983073723e-05,False,25.11626,99.16366,0.4075,0.022857064141469714,0.9584653710338596,0.43776697504065526,0.05290802287571729,100,-0.022725980638159653,0.8606532688286401,-0.022252520651560248,233,1.0047609517755286e-06,1,1,1,True,True,True,within_polygon,5681.0,Baoshan,0.0,not-material-hotspot
172,Handan,CN,False,1.4961671246194909e-05,True,36.60999,114.48764,2.7657,0.15204867252403786,0.5787012205339938,0.2729086880186501,0.052456745122009193,100,-1.8666165101188033,1.8284936147385534e-69,-2.0899917079209844,233,7.872478705367632e-07,1,1,1,True,True,True,within_polygon,9107.0,Handan,0.0,not-material-hotspot
173,Indore,IN,False,1.4940004805608672e-05,True,22.71792,75.8333,2.336,3.0923456150346658,2.5675339057714475e-08,0.5105295131064427,3.0688760053488755,100,1.9836118961197893,3.1548270999645404e-32,1.972109166380779,233,1.4940004805608672e-05,1,1,1,True,True,True,within_polygon,8565.0,Indore,0.0,not-material-hotspot
174,Depok,ID,False,1.387779415677878e-05,False,-6.4,106.81861,0.2499,-0.36245677931770237,0.4079408281733552,0.43612005047366065,-0.3588684399836498,100,-0.007115757903368773,0.9551574825166933,0.018731391482238856,233,-1.992500993187223e-05,1,-1,-1,False,False,True,within_polygon,5472.0,Jakarta,0.0,not-material-hotspot
175,Kolwezi,CD,False,1.3818388655759344e-05,False,-10.71484,25.46674,0.5986,0.5367069976835643,0.3363370853455488,0.5554992042335799,0.41290385060772794,100,0.6353203086607185,8.025856725623012e-05,0.6293320377096652,233,1.2376835441293976e-05,1,1,1,True,True,True,within_polygon,5434.0,Kolwezi,0.0,not-material-hotspot
176,Taichung,TW,False,1.254850314375e-05,False,24.1469,120.6839,0.0511,-2.2869788404916633,0.00037061409725917924,0.6200536662007592,-2.6521856396658423,100,-0.6668264739994708,2.4752884817924942e-05,-0.6296172409836513,233,-0.0005405966725888769,1,-1,-1,False,False,True,within_polygon,906.0,Taichung,0.0,not-material-hotspot
177,Pune,IN,False,1.1486070368725823e-05,True,18.51957,73.85535,2.5294,2.512470909925638,2.540019888878328e-07,0.45347802010875965,2.3668195165094326,100,0.4857911684913261,0.00017377190480372776,0.4467054515069303,233,1.1486070368725825e-05,1,1,1,True,True,True,within_polygon,8258.0,Pune,0.0,not-material-hotspot
178,Aurangabad,IN,False,8.714882584437593e-06,True,19.87757,75.34226,2.7271,1.8347781072445575,3.4095414475342256e-05,0.4223220116853466,1.7445259228477916,100,0.36566934304692367,0.0023599939762366053,0.337114115044131,233,5.7757880326711724e-06,1,1,1,True,True,True,within_polygon,8672.0,Chhatrapati Sambhajinagar,0.0,not-material-hotspot
179,Shenyang,CN,False,7.412707708519327e-06,True,41.79222,123.43278,1.7943,1.0506766479637382,9.549557573716146e-12,0.1359354347206035,1.1183534484450817,100,-0.5405672156800767,2.6694754358360974e-21,-0.5404739316524856,233,5.839632479872589e-06,1,1,1,True,True,True,within_polygon,9779.0,Shenyang,0.0,not-material-hotspot
180,Kuala Lumpur,MY,False,7.280506355712159e-06,True,3.1412,101.68653,0.8591,-1.1000407909501095,5.2702079963962985e-06,0.22827310165819722,-1.2499116277516693,100,-1.0309144361229732,5.377421560925297e-35,-1.0417411792926943,233,-9.023533958168166e-06,1,-1,-1,False,False,True,within_polygon,1648.0,Kuala Lumpur,0.0,not-material-hotspot
181,Blantyre,MW,False,6.680133844755168e-06,False,-15.78499,35.00854,0.1713,0.18008993810774113,0.6427412273957336,0.38703147250632797,0.15434288471936497,100,0.08578921539554872,0.40904415763091423,0.059462375618037216,233,7.023938860221219e-06,1,1,1,True,True,True,within_polygon,873.0,Blantyre,0.0,not-material-hotspot
182,Xuchang,CN,False,3.616357162117631e-06,True,34.03189,113.86299,1.526,-0.07820516125924515,0.7949475112818863,0.30009613700993276,-0.24522446262595643,100,-1.45067450666521,1.0608693631595422e-48,-1.6196325373147458,233,-1.8042936942846836e-07,1,-1,-1,False,False,True,within_polygon,9429.0,Xuchang,0.0,not-material-hotspot
183,Anshan,CN,False,2.976771155298167e-06,True,41.12361,122.99,1.7737,1.330330619809635,5.1705775621412976e-15,0.14383923238353102,1.4077083001811328,100,-0.330233310242921,3.821743566086821e-09,-0.32738385422625005,233,2.976771155298167e-06,1,1,1,True,True,True,within_polygon,9881.0,Anshan,0.0,not-material-hotspot
184,Lubumbashi,CD,False,2.839621737117903e-06,False,-11.66089,27.47938,0.5065,0.8333981688084895,0.1565014452426782,0.583655544428926,0.6633099921346242,100,0.9184277407307139,8.559833567628698e-08,0.8967085912618902,233,4.69791730366384e-06,1,1,1,True,True,True,within_polygon,6321.0,Lubumbashi,0.0,not-material-hotspot
185,Addis Ababa,ET,False,2.8194569339276605e-06,True,9.02497,38.74689,2.3129,1.9676407002826313,9.47087866843368e-09,0.31350662701747073,1.9499456194409426,100,0.6779930005833418,6.627739156336944e-13,0.6514602691432834,233,2.384670456103968e-06,1,1,1,True,True,True,within_polygon,5862.0,Addis Ababa,0.0,not-material-hotspot
186,Comilla,BD,False,2.6682216159197027e-06,False,23.46186,91.18503,0.5728,0.10786189094208444,0.8683234385750855,0.6488963194362992,-0.18350334899062185,100,-0.7562563960139953,0.00013403651989406308,-0.752737975310974,233,4.985624224752719e-07,1,1,-1,True,False,True,within_polygon,6090.0,Dhaka,0.0,not-material-hotspot
187,Jerusalem,IL,False,1.707265361990725e-06,True,31.76904,35.21633,0.2634,-1.1680215724812764,4.848987256101661e-23,0.08988953885883595,-1.1070416287497227,100,-0.9899496561037635,4.268975684302422e-109,-0.984982686672502,233,-7.392910432647403e-06,1,-1,-1,False,False,True,within_polygon,2289.0,Jerusalem,0.0,not-material-hotspot
188,Pyongyang,KP,False,1.532334130254123e-06,True,39.03385,125.75432,1.418,1.4501716757897303,4.9975232982584636e-11,0.19628050345176323,1.6231383550762555,100,-0.0908710380521573,0.143932523074717,-0.0676475360970416,233,1.5679461099180847e-06,1,1,1,True,True,True,within_polygon,3739.0,P'yŏngyang,0.0,not-material-hotspot
189,Kyoto,JP,False,8.994660704178545e-07,True,35.02107,135.75385,0.664,0.2125150082470719,0.19557145768594397,0.1630758744429255,0.25339715803103124,100,0.21382799215937032,5.806898010174609e-05,0.21810256897353816,233,2.8571559700851036e-07,1,1,1,True,True,True,within_polygon,4399.0,Osaka,0.0,not-material-hotspot
190,Malang,ID,False,8.776195985724528e-07,False,-7.9797,112.6304,0.2774,0.3613808177805267,0.2706018685873873,0.3261752094626186,0.4451943796410317,100,0.363120804854266,0.0002624196900318396,0.3995351727503339,233,1.1449148243034024e-06,1,1,1,True,True,True,within_polygon,7468.0,Malang,0.0,not-material-hotspot
191,Medellín,CO,False,8.566869730858729e-07,True,6.245,-75.57151,0.5965,0.20532205909378928,0.3523065306128271,0.21969658318994,0.07235087678218764,100,-0.2926901743004388,2.189747613791354e-06,-0.30674434536289064,233,8.566869730858729e-07,1,1,1,True,True,True,within_polygon,2676.0,Medellín,0.0,not-material-hotspot
192,Damascus,SY,False,6.73029755562284e-07,False,33.5102,36.29128,0.1822,-0.9489444046830362,9.411078903609663e-15,0.10395105203801915,-0.9640551067942069,100,-0.5607424129914298,3.0238285776396495e-43,-0.5775872956654077,233,-3.440064163276642e-06,1,-1,-1,False,False,True,within_polygon,1619.0,Damascus,0.0,not-material-hotspot
193,Gwangju,KR,False,6.674624721634217e-07,True,35.15472,126.91556,0.3956,0.5709739854665371,0.16040500078057227,0.4036777902539087,0.9432385118661022,100,-0.2671911694984979,0.017980677732683994,-0.21437034513430692,233,6.674624721634217e-07,1,1,1,True,True,True,within_polygon,2667.0,Gwangju,0.0,not-material-hotspot
194,Amman,JO,False,6.400844697075083e-07,True,31.95522,35.94503,0.2634,-1.299005827251257,2.898032015881587e-26,0.0891642457972932,-1.2517591249629283,100,-1.1121922871525027,1.7286132268519412e-118,-1.1081903713584436,233,-3.0758768135489656e-06,1,-1,-1,False,False,True,within_polygon,992.0,Amman,0.0,not-material-hotspot
195,Puning,CN,False,6.155005010132267e-07,False,23.31072,116.16869,0.0714,-1.0547879871199564,0.00755425339145249,0.3866654544956289,-1.000459418215399,100,-0.2344899272856624,0.026410712536852232,-0.19230632093495398,233,-8.924384470942114e-06,1,-1,-1,False,False,True,within_polygon,11407.0,Shantou,0.0,not-material-hotspot
196,Qingyang,CN,False,5.39952270602856e-07,False,35.70976,107.64455,0.2095,-0.0030948614750713273,0.9801442015730638,0.1240339355513776,-0.07716773045686254,100,-0.4853861827063653,1.861029926831086e-30,-0.513519181463727,233,-7.94830717519221e-09,1,-1,-1,False,False,True,within_polygon,6409.0,Qingyang,0.0,not-material-hotspot
197,Salem,IN,False,4.997142860270237e-07,True,11.65376,78.15538,2.2328,0.7087617992666867,0.015440990299108972,0.287530272863653,0.773215584390695,100,-0.5512229048267675,3.852748673962747e-10,-0.5201381958112141,233,4.997142860270237e-07,1,1,1,True,True,True,within_polygon,9800.0,Salem,0.0,not-material-hotspot
198,Kunming,CN,False,3.356685715909279e-07,False,25.03889,102.71833,0.1242,-0.9507318125774756,0.002373411164232715,0.30469032239878713,-0.9379901222158757,100,-0.35535249275093456,4.1601314036026374e-05,-0.3553018526015,233,-2.5240232166572665e-06,1,-1,-1,False,False,True,within_polygon,8013.0,Kunming,0.0,not-material-hotspot
199,Tiruppur,IN,False,3.315665642735338e-07,True,11.11541,77.35456,1.306,0.7892500612945015,0.010884674994324722,0.30403920098308607,0.8636889390366682,100,-0.4825067614535974,1.9549199809952008e-07,-0.46019296044554286,233,1.9864785885330169e-07,1,1,1,True,True,True,within_polygon,9620.0,Tiruppur,0.0,not-material-hotspot
200,Fushun,CN,False,2.6350394759514496e-07,True,41.88669,123.94363,1.9705,1.0975024872416452,9.952520732885896e-13,0.1340031779040818,1.163697958948939,100,-0.48540941599477305,2.3135576083313173e-18,-0.4860484349768305,233,2.6350394759514496e-07,1,1,1,True,True,True,within_polygon,9879.0,Fushun,0.0,not-material-hotspot
201,Meishan,CN,False,2.3526340848704938e-07,True,30.04392,103.83696,0.7209,1.2365924629789353,2.8857919781521322e-09,0.18926722628873224,1.1842554791817501,100,1.0229268312719015,1.9770090293492737e-51,1.0138607967234816,233,4.0705688904431897e-07,1,1,1,True,True,True,within_polygon,6844.0,Meishan,0.0,not-material-hotspot
202,Tangshan,CN,False,1.5904333389553664e-07,True,39.64381,118.18319,0.9489,1.2741313072959373,1.562416487460227e-09,0.19116655445405456,1.3396430595980942,100,-0.33942024652869035,3.103373298460082e-09,-0.3983615799989646,233,1.5904333389553664e-07,1,1,1,True,True,True,within_polygon,9229.0,Tangshan,0.0,not-material-hotspot
203,Weifang,CN,False,1.348122234628772e-07,True,36.71,119.10194,1.4478,0.9164538101497539,0.0011409254078851658,0.27340319608811153,1.1284008277788584,100,-1.0641840700773586,1.3514688692746988e-29,-1.099074161497859,233,1.3481222346287719e-07,1,1,1,True,True,True,within_polygon,10073.0,Weifang,0.0,not-material-hotspot
204,Soweto,ZA,False,1.1792560651695025e-07,True,-26.26781,27.85849,0.8554,1.1284580526599994,2.1254419038277066e-08,0.18502687854378974,1.1081684863376215,100,0.10606335576188182,0.030252432929637772,0.08451596455389909,233,1.5628224073090012e-07,1,1,1,True,True,True,within_polygon,3512.0,Johannesburg,0.0,not-material-hotspot
205,Lucknow,IN,False,9.315278130211076e-08,True,26.83928,80.92313,1.095,-0.21207445398507033,0.6520032886206051,0.46880903466983936,-0.26581809508906973,100,-1.2926127274966,8.573452491271373e-19,-1.2963112567782433,233,-1.7652064123951015e-08,1,-1,-1,False,False,True,within_polygon,9346.0,Lucknow,0.0,not-material-hotspot
206,Xining,CN,False,6.044792135420331e-08,True,36.62554,101.75739,0.6531,0.19076179675867921,0.10674498492207526,0.11717867950683958,0.03754249084796488,100,0.04543871111797934,0.10288523139915551,0.02478292775804823,233,1.752032317227461e-08,1,1,1,True,True,True,within_polygon,3780.0,Xining,0.0,not-material-hotspot
207,Daejeon,KR,False,6.005393629582567e-08,True,36.34913,127.38493,0.59,0.4640955612073332,0.13533206140358342,0.3082029461015547,0.6622145688404333,100,-0.4754338366593922,4.301430780707485e-08,-0.4560796285170031,233,4.713937380912011e-08,1,1,1,True,True,True,within_polygon,2241.0,Daejeon,0.0,not-material-hotspot
208,Dodoma,TZ,False,5.6511767885969806e-08,True,-6.17221,35.73947,2.8545,2.239526623367156,3.1226574114575247e-10,0.31965639222121417,2.069760400890897,100,0.7748920002288341,1.439143629409686e-17,0.6454579940442872,233,4.387886185261679e-08,1,1,1,True,True,True,within_polygon,3079.0,Dodoma,0.0,not-material-hotspot
209,Gwalior,IN,False,4.8166977239862135e-08,True,26.22983,78.17337,1.1912,-0.812207952106226,0.06707717743745391,0.4386241195456974,-0.7037660121499281,100,-1.5802662665706926,1.3857569341467176e-28,-1.5682344398374681,233,-3.176362757539577e-08,1,-1,-1,False,False,True,within_polygon,8806.0,Gwalior,0.0,not-material-hotspot
210,Johannesburg,ZA,False,1.8602399924541268e-08,True,-26.20227,28.04363,0.8554,1.0547158468759277,9.672273322727977e-08,0.1830915348394776,1.0599353479297062,100,0.08990862155190486,0.06459298694867684,0.07754646213028679,233,2.3013575240124037e-08,1,1,1,True,True,True,within_polygon,3512.0,Johannesburg,0.0,not-material-hotspot
211,Zarqa,JO,False,1.5409152664978725e-08,True,32.07275,36.08796,0.2634,-1.1879902187581395,8.292494092625105e-25,0.0857767898019842,-1.1577146545588088,100,-0.9657524532295975,2.3561890926343208e-102,-0.9653388318236749,233,-6.784343180548504e-08,1,-1,-1,False,False,True,within_polygon,992.0,Amman,0.0,not-material-hotspot
212,Sanhe,CN,False,1.2834426076257588e-08,True,39.98049,117.06887,1.0174,0.5300238035464403,0.00036399545862963377,0.14349861114016393,0.5444730943723952,100,-0.6083005465823944,4.301305407382937e-37,-0.6658559511219067,233,6.631942385367384e-09,1,1,1,True,True,True,within_polygon,8947.0,Sanhe,0.0,not-material-hotspot
213,Rājkot,IN,False,8.910568479958237e-09,True,22.29161,70.79322,1.2249,0.7431214952425127,0.031017575052177736,0.3395754153322735,0.7157363910882856,100,-0.6560558790478098,1.1594464207714797e-09,-0.6393079265568269,233,5.362432465229429e-09,1,1,1,True,True,True,within_polygon,3823.0,Rajkot,0.0,not-material-hotspot
214,Bandung,ID,False,7.836513003651931e-09,False,-6.92222,107.60694,0.1929,-0.5580966591553603,0.08772070553439375,0.3235766406311382,-0.6520229567233358,100,-0.4245434075822829,7.824136422530138e-06,-0.40685238797789436,233,-2.239108357573289e-08,1,-1,-1,False,False,True,within_polygon,5748.0,Bandung,0.0,not-material-hotspot
215,Zhaotong,CN,False,7.738392314048773e-09,False,27.31667,103.71667,0.3715,0.1876495749345576,0.4821757868547114,0.26598282547592556,0.18837805660896295,100,0.6277403896650534,6.270441345655973e-16,0.6078991031662153,233,7.738392314048773e-09,1,1,1,True,True,True,within_polygon,7852.0,Zhaotong,0.0,not-material-hotspot
216,Ashgabat,TM,False,6.8795958355776e-09,True,37.95,58.38333,1.2063,-0.8538632512517589,5.150605655277757e-07,0.1588097647824303,-0.8861884706376675,100,-0.2937447171545385,1.9366402036213598e-10,-0.29594525529537047,233,-4.705267392966884e-09,1,-1,-1,False,False,True,within_polygon,1121.0,Ashgabat,0.0,not-material-hotspot
217,Mianyang,CN,False,4.477183212607225e-09,True,31.46784,104.68168,0.4989,1.213269416743498,7.092877431273902e-11,0.16584596385680783,1.2035096229078983,100,0.9026550116025127,1.5712122359119687e-52,0.8910023426697824,233,4.477183212607225e-09,1,1,1,True,True,True,within_polygon,6664.0,Mianyang,0.0,not-material-hotspot
218,Dhanbad,IN,False,2.6695712131150403e-09,False,23.79759,86.42992,0.6117,0.4175237408972708,0.4790409991422187,0.5875934056833412,0.40340180585094315,100,-0.6795356901540897,3.644468760946692e-05,-0.7404218054026728,233,1.816252002332261e-09,1,1,1,True,True,True,within_polygon,10998.0,Dhanbad,0.0,not-material-hotspot
219,Ahmedabad,IN,False,2.659089633979322e-09,True,23.02579,72.58727,1.128,1.315113041201345,0.002058501875785513,0.4153547194128861,1.2884041541926137,100,-0.0403117254059024,0.7381294775097031,-0.04132949033884064,233,3.109919512725921e-09,1,1,1,True,True,True,within_polygon,6143.0,Ahmedabad,0.0,not-material-hotspot
220,Hubballi,IN,False,1.7955698116368267e-09,True,15.34776,75.13378,2.2387,2.4707264375850313,7.395216413888971e-08,0.42444112816500906,2.366599966974585,100,0.410300704707148,0.0013732120456472609,0.41187445029920045,233,1.7955698116368267e-09,1,1,1,True,True,True,within_polygon,8900.0,Hubli,0.0,not-material-hotspot
221,Xingtai,CN,False,8.13152979229807e-10,True,37.06217,114.49272,2.0652,0.060384031252610174,0.8060018189683955,0.24521184138781088,0.002629681365814292,100,-1.8085760601468048,2.581752756973108e-75,-1.9872147186063946,233,2.299057896321703e-11,1,1,1,True,True,True,within_polygon,9023.0,Xingtai,0.0,not-material-hotspot
222,Suzhou,CN,False,1.9809157802246186e-10,False,33.63611,116.97889,0.1665,-0.4528239560087105,0.04014718399705325,0.21771707057602716,-0.551089642316079,100,-1.253423603066203,1.999069981893082e-58,-1.3265759391569527,233,-5.332199544280917e-10,1,-1,-1,False,False,True,within_polygon,10237.0,Suzhou,0.0,not-material-hotspot
223,Nairobi,KE,False,1.6194035317150484e-10,True,-1.28333,36.81667,1.1129,1.5907497126233623,1.663868234737172e-09,0.23915311825845667,1.4939691301570925,100,0.6892358311003152,1.9899502015081434e-23,0.6173801716351524,233,1.6194035317150484e-10,1,1,1,True,True,True,within_polygon,1717.0,Nairobi,0.0,not-material-hotspot
224,Coimbatore,IN,False,1.4726694366623784e-10,True,11.00555,76.96612,1.76,1.07144872550003,0.00272728955702409,0.34843373482374973,1.1267382677683535,100,-0.3969008632995014,0.0001487544131019206,-0.36907014668388294,233,8.862290114377711e-11,1,1,1,True,True,True,within_polygon,9510.0,Coimbatore,0.0,not-material-hotspot
225,Nanyang,CN,False,1.4083278971349363e-10,False,33.00524,112.54659,0.1323,0.003497957433231121,0.9885620299325383,0.2433787447737679,-0.16609236853637943,100,-0.7547885404801142,1.1529858250028171e-26,-0.8454120664328781,233,3.715581050714821e-12,1,1,-1,True,False,True,within_polygon,9387.0,Nanyang,0.0,not-material-hotspot
226,Suqian,CN,False,1.2165583482653268e-10,False,33.94917,118.29583,0.2545,-0.25101820418181203,0.19805210778555138,0.1937011154056299,-0.23656933832608473,100,-0.8374420564141464,3.994764471737492e-42,-0.8699609225102578,233,-1.1898574548279367e-10,1,-1,-1,False,False,True,within_polygon,10457.0,Suqian,0.0,not-material-hotspot
227,Zaozhuang,CN,False,6.208339533298919e-11,True,34.86472,117.55417,0.5173,-0.30770347027117373,0.1797352736948108,0.22772223751023118,-0.3440237020376967,100,-1.4762647128801722,1.416870138761983e-63,-1.5500344450383934,233,-3.6424726864788964e-11,1,-1,-1,False,False,True,within_polygon,10125.0,市中区,0.0,not-material-hotspot
228,Bijie,CN,False,5.496625048199433e-11,False,27.30193,105.28627,0.0892,0.3096880775034992,0.16306678509482914,0.22035695939498542,0.33066843187715655,100,0.8462449242840638,5.031087159820781e-33,0.8504769061228874,233,5.496625048199433e-11,1,1,1,True,True,True,within_polygon,8645.0,Bijie,0.0,not-material-hotspot
229,Madurai,IN,False,2.7362822284118792e-11,True,9.919,78.11953,0.863,0.41713903440034666,0.15369450716685523,0.2901360417226274,0.4859052027908908,100,-0.3417804758501309,8.538834582328374e-05,-0.31428019434844945,233,1.3127905767571092e-11,1,1,1,True,True,True,within_polygon,9880.0,Madurai,0.0,not-material-hotspot
230,Baoding,CN,False,2.4875028401400063e-11,True,38.87288,115.46246,0.7306,0.05710559087033689,0.7410695960040279,0.17232974844970594,0.0609741778000426,100,-1.3333000623585005,1.4957569958006375e-76,-1.4254252259840627,233,1.922568672965519e-12,1,1,1,True,True,True,within_polygon,8853.0,Baoding,0.0,not-material-hotspot
231,Pekanbaru,ID,False,2.2480577588317292e-11,True,0.51667,101.44167,0.389,-0.41056122952367985,2.1328682719121836e-05,0.09192191134201258,-0.4138934435787447,100,-0.32763393965638166,7.060559286498696e-26,-0.32065150518975405,233,-2.3412862545612504e-11,1,-1,-1,False,False,True,within_polygon,3586.0,Pekanbaru,0.0,not-material-hotspot
232,Shangqiu,CN,False,1.0846740032236544e-11,True,34.4143,115.65613,0.9261,-0.41732288388390104,0.11234583436954886,0.26048035204211023,-0.5821643266581469,100,-1.640671246391681,5.321100642675983e-64,-1.76612890335766,233,-9.428528188214108e-12,1,-1,-1,False,False,True,within_polygon,9761.0,Shangqiu,0.0,not-material-hotspot
233,Kigali,RW,False,8.584281793849532e-12,True,-1.94995,30.05885,3.3303,3.5638943247335364,6.857835083082642e-21,0.29766849214675006,3.6173057279383185,100,2.7282983776983696,2.0666540951590866e-91,2.6766331264841563,233,9.222886322325447e-12,1,1,1,True,True,True,within_polygon,597.0,Kigali,0.0,not-material-hotspot
234,Nampula,MZ,False,7.784971441841527e-12,False,-15.11646,39.2666,0.1819,0.46763754535270846,0.18185802130549916,0.3477890645910331,0.5570903745014636,100,0.1288506465858708,0.183157990292053,0.11370261564143355,233,2.010960731818612e-11,1,1,1,True,True,True,within_polygon,3306.0,Nampula,0.0,not-material-hotspot
235,Taiz,YE,False,4.753116036940412e-12,True,13.57952,44.02091,0.3041,0.29859490803220473,0.0014942650487156737,0.09137015179382209,0.2964105286470179,100,-0.0931984703181691,0.0007292109208263955,-0.09846314041758418,233,4.666642372940643e-12,1,1,1,True,True,True,within_polygon,4118.0,Ta'izz,0.0,not-material-hotspot
236,Changchun,CN,False,3.708277976184314e-12,True,43.88,125.32278,1.0533,0.6884050800545893,9.532489617291694e-09,0.10970916395719328,0.6903379308203804,100,-0.41015862283947896,8.731912742780902e-20,-0.4173936843294648,233,3.708277976184314e-12,1,1,1,True,True,True,within_polygon,9637.0,Changchun,0.0,not-material-hotspot
237,Teni,IN,False,1.8471710406842525e-13,True,10.01115,77.47772,0.7001,0.5434270678365802,0.034849448725754614,0.25395510416925715,0.6059483332658566,100,-0.38705448236052753,5.638724161431278e-07,-0.35962960223356855,233,1.8471710406842523e-13,1,1,1,True,True,True,within_polygon,9720.0,Theni,0.0,not-material-hotspot
238,Ulan Bator,MN,False,1.2792988126430438e-13,True,47.90771,106.88324,0.7594,0.5224925214925467,5.826577587614912e-11,0.07102508412639005,0.591201640091414,100,0.08019801530793104,0.0010606002201861559,0.08650180409141278,233,8.767228186793146e-14,1,1,1,True,True,True,within_polygon,337.0,Ulaanbaatar,0.0,not-material-hotspot
239,Hyderabad,IN,False,1.028918604337368e-13,True,17.38405,78.45636,2.9418,2.080033864588184,7.352136379569841e-07,0.39295850296181545,2.0106237152462274,100,0.258539451561802,0.026863232511239073,0.2447557187175231,233,7.361829496683263e-14,1,1,1,True,True,True,within_polygon,9524.0,Hyderabad,0.0,not-material-hotspot
240,Ibb,YE,False,3.2042659010053763e-14,True,13.96667,44.18333,0.3041,0.29859490803220473,0.0014942650487156737,0.09137015179382209,0.2964105286470179,100,-0.0931984703181691,0.0007292109208263955,-0.09846314041758418,233,3.145970540501398e-14,1,1,1,True,True,True,within_polygon,4387.0,Ibb,0.0,not-material-hotspot
241,Navi Mumbai,IN,False,4.996003610813204e-16,True,19.03681,73.01582,1.4173,3.912291789740759,1.38441123198012e-07,0.6888709846092069,3.676095366591918,100,1.0245989955099621,2.4743742940303356e-07,0.9632581033644543,233,4.996003610813204e-16,1,1,1,True,True,True,within_polygon,7599.0,Mumbai,0.0,not-material-hotspot
242,Sakai,JP,False,4.440892098500626e-16,True,34.58216,135.46653,0.3534,0.24312430320548825,0.0704027162108862,0.1329091583709721,0.26009707039507896,100,0.2516892139894124,2.8308486647995783e-08,0.2586001330237344,233,4.440892098500626e-16,1,1,1,True,True,True,within_polygon,4399.0,Osaka,0.0,not-material-hotspot
243,Pudong,CN,False,4.440892098500626e-16,True,31.23995,121.50094,0.6576,0.4153746324421804,0.054095049183715556,0.21306809552489045,0.1713294625428503,100,0.4019005057242156,1.6769477255084174e-09,0.36908505700442107,233,4.440892098500626e-16,1,1,1,True,True,True,within_polygon,11345.0,Shanghai,0.0,not-material-hotspot
244,Kawasaki,JP,False,4.440892098500626e-16,True,35.52056,139.71722,1.5877,1.1174721406074692,5.2239014463794846e-05,0.26406352191284554,1.0072191000707384,100,3.150347113732589,1.7857545716416165e-81,3.107802580136303,233,4.440892098500626e-16,1,1,1,True,True,True,within_polygon,5929.0,Tokyo,0.0,not-material-hotspot
245,Taguig,PH,False,3.8857805861880484e-16,True,14.5243,121.0792,0.3367,0.07678055564151562,0.8394659330205623,0.37801436655720483,0.07826936224146311,100,-0.31258435268854495,0.004415898178314629,-0.3124359366809934,233,3.885780586188048e-16,1,1,1,True,True,True,within_polygon,2323.0,Manila,0.0,not-material-hotspot
246,Shubrā al Khaymah,EG,False,3.8857805861880484e-16,True,30.12511,31.25053,0.1375,0.010752311804640088,0.9067870497005709,0.09159062669013979,0.018572462679870845,100,-0.019133667496687667,0.3937655983625466,-0.016277413725388084,233,3.885780586188048e-16,1,1,1,True,True,True,within_polygon,4605.0,Cairo,0.0,not-material-hotspot
