city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,dP,fdr_sig,gfz_grid_lat,gfz_grid_lon,gfz_nearest_finite_grid_distance_km,gfz_tws_cm_yr,gfz_tws_p,gfz_tws_n_months,gfz_leakage_corrected_tws_cm_yr,gfz_leakage_corrected_p,gfz_leakage_corrected_n_months,gfz_dP_sy010,gfz_leakage_corrected_dP_sy010,csr_sign,gfz_sign,gfz_leakage_corrected_sign,csr_gfz_sign_match,csr_gfz_leakage_corrected_sign_match,gfz_material_sy010,gfz_targeted_sy010,gfz_leakage_corrected_material_sy010,gfz_leakage_corrected_targeted_sy010
171,Baoshan,CN,25.11626,99.16366,935618,0.199426,1.2817578393225515,0.4075,1.8027984983073723e-05,False,25.5,99.5,0.0,0.09377908933187878,0.8051388544503008,100,0.857386158301247,0.16049052256754817,100,4.1272422264470535e-06,3.8216579137934645e-05,1,1,1,True,True,False,False,False,False
172,Handan,CN,36.60999,114.48764,1358318,0.1106007000579147,3.8147554741741487,2.7657,1.4961671246194909e-05,True,36.5,114.5,0.0,0.7397972591452658,0.011348802872816206,100,4.425303284307602,7.72399667453958e-07,100,3.868127418066709e-06,2.1006966030205707e-05,1,1,1,True,True,False,False,False,False
173,Indore,IN,22.71792,75.8333,1994397,0.0668241401186886,0.6408789196613043,2.336,1.4940004805608672e-05,True,22.5,75.5,0.0,2.5099421431159072,1.385246078954382e-06,100,2.622273439252599,0.0013769204661127335,100,1.4940004805608672e-05,1.4940004805608672e-05,1,1,1,True,True,False,False,False,False
174,Depok,ID,-6.4,106.81861,2145400,0.2647448,11.779964904249653,0.2499,1.387779415677878e-05,False,-6.5,106.5,0.0,-0.4633378275860971,0.0037203287647558252,100,-0.9693007592658724,0.06605851794957882,100,-2.542814456858223e-05,-5.2752528194198326e-05,1,-1,-1,False,False,False,False,False,False
175,Kolwezi,CD,-10.71484,25.46674,790248,0.0596853308455603,30.991073472190465,0.5986,1.3818388655759344e-05,False,-10.5,25.5,0.0,0.7260003906502406,0.20647161649645146,100,-0.38642271978856985,0.6524822858216716,100,1.679503334940007e-05,-8.775386770795983e-06,1,1,-1,True,False,False,False,False,False
176,Taichung,TW,24.1469,120.6839,2850285,0.5903575,2.3651483939879654,0.0511,1.254850314375e-05,False,23.5,120.5,74.3246329125842,-0.04341722679939789,0.7428128351338598,100,-0.5433547913995846,0.27757915793279225,100,-1.0645346039062954e-05,-0.00013213722878561984,1,-1,-1,False,False,False,False,False,False
177,Pune,IN,18.51957,73.85535,3124458,0.1458257,0.1678492408636884,2.5294,1.1486070368725823e-05,True,18.5,73.5,0.0,2.099649313227679,9.294375837016502e-10,100,2.35943948560951,4.379221790344478e-05,100,1.1486070368725825e-05,1.1486070368725825e-05,1,1,1,True,True,False,False,False,False
178,Aurangabad,IN,19.87757,75.34226,1175116,0.0945352192163259,9.796292057679125,2.7271,8.714882584437593e-06,True,19.5,75.5,0.0,2.417233535419459,3.681186066800358e-08,100,2.4745828838472406,0.00012929577441168864,100,7.684345928907796e-06,7.874274327869448e-06,1,1,1,True,True,False,False,False,False
179,Shenyang,CN,41.79222,123.43278,7050000,0.0998792262887538,1.3275349050126124,1.7943,7.412707708519327e-06,True,41.5,123.5,0.0,1.581931104771971,3.2047613439377093e-19,100,3.222143675447769,1.5253982839254231e-09,100,7.412707708519327e-06,7.412707708519327e-06,1,1,1,True,True,False,False,False,False
180,Kuala Lumpur,MY,3.1412,101.68653,1453975,0.0504047260380783,1.7395284962234427,0.8591,7.280506355712159e-06,True,3.5,101.5,0.0,0.21552309986242052,0.11739963407169986,100,2.0234657526130455,0.0014589820601334416,100,1.8069514534145657e-06,1.4960922259777776e-05,1,1,1,True,True,False,False,False,False
181,Blantyre,MW,-15.78499,35.00854,902588,0.1351129930442335,4.104676890211351,0.1713,6.680133844755168e-06,False,-15.5,35.5,0.0,0.09428719647906088,0.8311424215439912,100,2.0590071200182964,0.030459175669229163,100,3.6721849091220053e-06,8.286803017754367e-05,1,1,1,True,True,False,False,False,False
182,Xuchang,CN,34.03189,113.86299,1265536,0.0894938719935299,4.058899824521291,1.526,3.616357162117631e-06,True,34.5,113.5,0.0,0.8785096909439026,0.0027231809673145847,100,4.450081144900089,7.295894042683662e-07,100,2.0594477169592792e-06,1.0039718517563539e-05,1,1,1,True,True,False,False,False,False
183,Anshan,CN,41.12361,122.99,1450000,0.1456538782815366,0.1983672846570812,1.7737,2.976771155298167e-06,True,41.5,122.5,0.0,1.5271137709246458,2.8654810191642655e-18,100,3.030039433783278,8.559554802835849e-09,100,2.976771155298167e-06,2.976771155298167e-06,1,1,1,True,True,False,False,False,False
184,Lubumbashi,CD,-11.66089,27.47938,2221925,0.1269135000001872,43.121995880064105,0.5065,2.839621737117903e-06,False,-11.5,27.5,0.0,0.9421581699022127,0.1050802626089661,100,0.045308488631610425,0.9582285488044808,100,5.320674517837157e-06,2.5207034625807177e-07,1,1,1,True,True,False,False,False,False
185,Addis Ababa,ET,9.02497,38.74689,3860000,0.0987208442743054,16.52552071412225,2.3129,2.8194569339276605e-06,True,9.5,38.5,0.0,2.7319968463874593,6.964377177962712e-12,100,4.104488251751783,4.994499012668366e-08,100,3.3539878261039624e-06,5.157654532749328e-06,1,1,1,True,True,False,False,False,False
186,Comilla,BD,23.46186,91.18503,1030000,0.2488164092290879,3.0518043793393304,0.5728,2.6682216159197027e-06,False,23.5,91.5,0.0,0.5805657267597318,0.38859139992951985,100,0.6209626703025843,0.5806444569602414,100,2.7047467071911083e-06,2.894900901415185e-06,1,1,1,True,True,False,False,False,False
187,Jerusalem,IL,31.76904,35.21633,971800,0.2469425443693514,29.907682917525,0.2634,1.707265361990725e-06,True,31.5,35.5,0.0,-0.8335460408570039,4.244624241307721e-11,100,-0.6214556660279579,0.20032525704407492,100,-5.3051592738286545e-06,-3.969226111194752e-06,1,-1,-1,False,False,False,False,False,False
188,Pyongyang,KP,39.03385,125.75432,3222000,0.1516701309305629,29.480430304417496,1.418,1.532334130254123e-06,True,39.5,125.5,0.0,1.1234713231262108,2.9073957679853644e-11,100,-0.07994349643665069,0.8749397929224422,100,1.2080770076208672e-06,-8.425374861192002e-08,1,1,-1,True,False,False,False,False,False
189,Kyoto,JP,35.02107,135.75385,1463723,0.3363467999654756,1.022354467078685,0.664,8.994660704178545e-07,True,35.5,135.5,0.0,0.31160724402400575,0.014346230875514418,100,0.8888257919596994,0.038213104134972836,100,4.1963278193617425e-07,1.2085536705756813e-06,1,1,1,True,True,False,False,False,False
190,Malang,ID,-7.9797,112.6304,847182,0.2511457000002879,0.5798428320745188,0.2774,8.776195985724528e-07,False,-7.5,112.5,0.0,0.10159958270939563,0.5203319519684303,100,-1.2661679778749337,0.02612811451706466,100,3.204936817837909e-07,-3.904472238219932e-06,1,1,-1,True,False,False,False,False,False
191,Medellín,CO,6.245,-75.57151,1999979,0.1971214240095512,0.0152590218967247,0.5965,8.566869730858729e-07,True,6.5,284.5,0.0,0.6903013962596717,0.00835759256137031,100,1.5426061216258735,0.01570740643263121,100,8.566869730858729e-07,8.566869730858729e-07,1,1,1,True,True,False,False,False,False
192,Damascus,SY,33.5102,36.29128,1569394,0.1947431999999904,0.6561379415579722,0.1822,6.73029755562284e-07,False,33.5,36.5,0.0,-0.5169970800049021,0.0003027893290420382,100,1.6711672453099973,0.0009237902064145254,100,-1.8876605347833004e-06,2.442954032239942e-06,1,-1,1,False,True,False,False,False,False
193,Gwangju,KR,35.15472,126.91556,1401235,0.1201671,0.3356984817273769,0.3956,6.674624721634217e-07,True,35.5,126.5,0.0,0.07384949895573033,0.679591054379272,100,-2.646750110426693,9.551517774927543e-07,100,1.4619404156923182e-07,-5.009162074369766e-06,1,1,-1,True,False,False,False,False,False
194,Amman,JO,31.95522,35.94503,1275857,0.1517072145721601,2.105745021744156,0.2634,6.400844697075083e-07,True,31.5,35.5,0.0,-0.8335460408570039,4.244624241307721e-11,100,-0.6214556660279579,0.20032525704407492,100,-1.9889908431611496e-06,-1.4881289281830812e-06,1,-1,-1,False,False,False,False,False,False
195,Puning,CN,23.31072,116.16869,874954,0.0537996565096425,0.6256198977645795,0.0714,6.155005010132267e-07,False,23.5,116.5,0.0,-0.08434180197413882,0.7443474044262948,100,0.5812085746581223,0.4334336637820315,100,-7.251828551914689e-07,5.053047580224409e-06,1,-1,1,False,True,False,False,False,False
196,Qingyang,CN,35.70976,107.64455,2125400,0.0669624900083473,93.69039444571604,0.2095,5.39952270602856e-07,False,35.5,107.5,0.0,0.17215344763573093,0.27817433749718307,100,0.03947340460759265,0.9429311598142199,100,4.43421525697806e-07,1.0144854178169727e-07,1,1,1,True,True,False,False,False,False
197,Salem,IN,11.65376,78.15538,917414,0.08556316,0.1525902189670205,2.2328,4.997142860270237e-07,True,11.5,78.5,0.0,1.0954013678330043,0.00021862055161288497,100,4.106202832886739,1.4904546510732272e-06,100,4.997142860270237e-07,4.997142860270237e-07,1,1,1,True,True,False,False,False,False
198,Kunming,CN,25.03889,102.71833,3855346,0.2247326999966429,0.3204394598306521,0.1242,3.356685715909279e-07,False,25.5,102.5,0.0,-0.1886249397313932,0.5559578532824617,100,-0.58467228955865,0.35643071079589156,100,-5.071389078072135e-07,-1.5616478650945466e-06,1,-1,-1,False,False,False,False,False,False
199,Tiruppur,IN,11.11541,77.35456,963173,0.0790061099999997,6.439307240405924,1.306,3.315665642735338e-07,True,11.5,77.5,0.0,1.1549898249063708,0.00013468551247749127,100,3.780941091058712,5.0002330252731e-06,100,2.924868298163218e-07,1.0008663099184527e-06,1,1,1,True,True,False,False,False,False
200,Fushun,CN,41.88669,123.94363,1400646,0.0714560299394532,0.4730296787976158,1.9705,2.6350394759514496e-07,True,41.5,123.5,0.0,1.581931104771971,3.2047613439377093e-19,100,3.222143675447769,1.5253982839254231e-09,100,2.6350394759514496e-07,2.6350394759514496e-07,1,1,1,True,True,False,False,False,False
201,Meishan,CN,30.04392,103.83696,1107742,0.3372052999999958,9.704737926298948,0.7209,2.3526340848704938e-07,True,30.5,103.5,0.0,0.7833493727513737,0.0002274273633804217,100,0.5739136651731883,0.31812448586620834,100,2.559106187530662e-07,1.8683544395908057e-07,1,1,1,True,True,False,False,False,False
202,Tangshan,CN,39.64381,118.18319,3372102,0.3162972999999999,0.2288853284504739,0.9489,1.5904333389553664e-07,True,39.5,118.5,0.0,1.1810773754267956,5.033381795699753e-10,100,2.097876978024294,5.657874543172873e-05,100,1.5904333389553664e-07,1.5904333389553664e-07,1,1,1,True,True,False,False,False,False
203,Weifang,CN,36.71,119.10194,2044028,0.0536312100003509,0.2441443503471987,1.4478,1.348122234628772e-07,True,36.5,119.5,0.0,1.0723993392959588,5.115807736163397e-08,100,2.359909168294393,3.13714205818043e-06,100,1.3481222346287719e-07,1.3481222346287719e-07,1,1,1,True,True,False,False,False,False
204,Soweto,ZA,-26.26781,27.85849,1695047,0.108932,47.48607614251927,0.8554,1.1792560651695025e-07,True,-26.5,27.5,0.0,1.1930943581062539,6.907979548055601e-10,100,2.714546263732899,2.985614845444138e-07,100,1.654129068631911e-07,3.8611143667569764e-07,1,1,1,True,True,False,False,False,False
205,Lucknow,IN,26.83928,80.92313,2472011,0.092923407530698,1.0986495765621953,1.095,9.315278130211076e-08,True,26.5,80.5,0.0,0.04909565063493821,0.9167178356481137,100,3.8192783714438896,4.368206031596649e-05,100,4.104287897758869e-09,9.346896860413579e-08,1,1,1,True,True,False,False,False,False
206,Xining,CN,36.62554,101.75739,1677177,0.1094059,27.60357061112387,0.6531,6.044792135420331e-08,True,36.5,101.5,0.0,0.45503028134937257,0.013771207474386498,100,0.8182186075076137,0.18740752241697445,100,4.1976415258852714e-08,7.593987544652432e-08,1,1,1,True,True,False,False,False,False
207,Daejeon,KR,36.34913,127.38493,1441203,0.1340866,15.53368429083696,0.59,6.005393629582567e-08,True,36.5,127.5,0.0,0.2382239300811645,0.18659366146761375,100,-2.3747014696494895,6.802838222895724e-06,100,2.4106009754040162e-08,-2.3012670246735912e-07,1,1,-1,True,False,False,False,False,False
208,Dodoma,TZ,-6.17221,35.73947,765179,0.189315614930807,44.876783398184216,2.8545,5.6511767885969806e-08,True,-6.5,35.5,0.0,3.0967421706935845,1.0169466386660564e-12,100,6.153813873393171,7.477035848531137e-13,100,6.155941296002451e-08,1.2888626983854483e-07,1,1,1,True,True,False,False,False,False
209,Gwalior,IN,26.22983,78.17337,1054420,0.0816219629180576,44.38849469748993,1.1912,4.8166977239862135e-08,True,26.5,78.5,0.0,-0.8802939544038454,0.04593321986345759,100,0.9495236633835958,0.26775326021442986,100,-3.438749661876477e-08,3.8239531350243726e-08,1,-1,1,False,True,False,False,False,False
210,Johannesburg,ZA,-26.20227,28.04363,9418183,0.1584781514039589,70.71030746929125,0.8554,1.8602399924541268e-08,True,-26.5,28.5,0.0,1.1339455093748394,9.999101685625303e-09,100,2.681429668326048,2.7160620957947693e-06,100,2.477520153744219e-08,6.013118097798105e-08,1,1,1,True,True,False,False,False,False
211,Zarqa,JO,32.07275,36.08796,792665,0.1103541999999981,50.58365758754866,0.2634,1.5409152664978725e-08,True,32.5,36.5,0.0,-0.6936174806342141,8.034391674638993e-08,100,0.5427630209559672,0.27371384173046764,100,-3.9936601643916065e-08,3.19005246082936e-08,1,-1,1,False,True,False,False,False,False
212,Sanhe,CN,39.98049,117.06887,965075,0.1181934999923526,12.481879911497684,1.0174,1.2834426076257588e-08,True,39.5,117.5,0.0,0.9481528339079544,7.392158926786609e-07,100,1.7450181524370736,0.000988252166008948,100,1.194702052471784e-08,2.2283653899571094e-08,1,1,1,True,True,False,False,False,False
213,Rājkot,IN,22.29161,70.79322,1390640,0.1954547999956735,4.287785152971708,1.2249,8.910568479958237e-09,True,22.5,70.5,0.0,1.004416933381669,0.0015208347028211927,100,0.4638958734987275,0.47658334021243587,100,7.27971919962929e-09,3.3319362086117203e-09,1,1,1,True,True,False,False,False,False
214,Bandung,ID,-6.92222,107.60694,2444160,0.2817743936394322,0.9002822919051141,0.1929,7.836513003651931e-09,False,-6.5,107.5,0.0,-0.44690007036672347,0.00486472403801268,100,-0.6991064650679091,0.1957206397656902,100,-1.7962961115990023e-08,-2.7982913104606182e-08,1,-1,-1,False,False,False,False,False,False
215,Zhaotong,CN,27.31667,103.71667,787845,0.3048376300465372,0.0152590218967247,0.3715,7.738392314048773e-09,False,27.5,103.5,0.0,0.4587698288368704,0.08409381287839297,100,1.7608125924909208,0.005816542933063893,100,7.738392314048773e-09,7.738392314048773e-09,1,1,1,True,True,False,False,False,False
216,Ashgabat,TM,37.95,58.38333,1030063,0.2575801691258474,12.298771648737327,1.2063,6.8795958355776e-09,True,37.5,58.5,0.0,-1.1080801042804038,4.978515674382319e-10,100,1.8078430847106333,0.00020701767609587857,100,-6.080494624163945e-09,1.041488475612681e-08,1,-1,1,False,True,False,False,False,False
217,Mianyang,CN,31.46784,104.68168,1550000,0.2671537664423017,0.4882887006943406,0.4989,4.477183212607225e-09,True,31.5,104.5,0.0,0.8170109388494798,6.45390158656084e-05,100,-0.11915775018238926,0.8415718029618233,100,4.477183212607225e-09,-1.0815672859193333e-09,1,1,-1,True,False,False,False,False,False
218,Dhanbad,IN,23.79759,86.42992,1196214,0.1588235880529,16.006713969634575,0.6117,2.6695712131150403e-09,False,23.5,86.5,0.0,0.8977086540237098,0.09034203433265421,100,2.1319614877751296,0.01329228230926597,100,3.936545117137359e-09,9.544629859571074e-09,1,1,1,True,True,False,False,False,False
219,Ahmedabad,IN,23.02579,72.58727,6357693,0.0785870407568552,16.14404516670487,1.128,2.659089633979322e-09,True,23.5,72.5,0.0,1.332567036663341,0.00116981629977361,100,0.9783264718819549,0.226014876698842,100,3.152116555939657e-09,2.3004832041115733e-09,1,1,1,True,True,False,False,False,False
220,Hubballi,IN,15.34776,75.13378,943788,0.0547479081197656,1.37331197070273,2.2387,1.7955698116368267e-09,True,15.5,75.5,0.0,2.4419667290876514,3.462863755499587e-09,100,5.471588104630918,1.7945681265722528e-10,100,1.7955698116368267e-09,1.7955698116368267e-09,1,1,1,True,True,False,False,False,False
221,Xingtai,CN,37.06217,114.49272,798770,0.1481206,5.004959182116465,2.0652,8.13152979229807e-10,True,37.5,114.5,0.0,0.5748536600252151,0.027853872930958676,100,3.383251539424436,1.6987226201899126e-05,100,2.2075563328793555e-10,1.3621324646066027e-09,1,1,1,True,True,False,False,False,False
222,Suzhou,CN,33.63611,116.97889,1647642,0.0637811998549458,8.6366063935302,0.1665,1.9809157802246186e-10,False,33.5,116.5,0.0,0.6410456740998262,0.005528743592042248,100,2.078346296275684,0.0008030137226242687,100,7.687407060434612e-10,2.553173729379034e-09,1,1,1,True,True,False,False,False,False
223,Nairobi,KE,-1.28333,36.81667,4397073,0.0624027300000072,0.106813153276903,1.1129,1.6194035317150484e-10,True,-1.5,36.5,0.0,2.0218962154782485,6.110380311950023e-10,100,2.759692247002765,8.256294072056155e-05,100,1.6194035317150484e-10,1.6194035317150484e-10,1,1,1,True,True,False,False,False,False
224,Coimbatore,IN,11.00555,76.96612,2136916,0.0912118499914439,2.2125581750210017,1.76,1.4726694366623784e-10,True,11.5,76.5,0.0,1.2073905796982836,2.3000151217030515e-05,100,3.3445958817578694,1.6994550304135879e-06,100,1.0009481137141493e-10,1.8655024607090493e-10,1,1,1,True,True,False,False,False,False
225,Nanyang,CN,33.00524,112.54659,1811812,0.066139472892516,0.3509575036240449,0.1323,1.4083278971349363e-10,False,33.5,112.5,0.0,0.9116769836781504,0.0006975366273505949,100,3.812849686849097,1.98095334907831e-06,100,3.7495720530250695e-10,3.7495720530250695e-10,1,1,1,True,True,False,False,False,False
226,Suqian,CN,33.94917,118.29583,1437685,0.0827449899982909,5.844205386434737,0.2545,1.2165583482653268e-10,False,33.5,118.5,0.0,0.6308847841262286,0.0009391364230635465,100,1.4945876007248489,0.002801919551247296,100,3.034754304208248e-10,7.294191002706757e-10,1,1,1,True,True,False,False,False,False
227,Zaozhuang,CN,34.86472,117.55417,899753,0.0514844965701924,7.904173342488775,0.5173,6.208339533298919e-11,True,34.5,117.5,0.0,0.8013144586463131,0.000390728220110077,100,2.873213231470882,2.006695203056661e-06,100,9.662670835013815e-11,3.587539780798377e-10,1,1,1,True,True,False,False,False,False
228,Bijie,CN,27.30193,105.28627,1137383,0.1369299999813432,0.0152590218967247,0.0892,5.496625048199433e-11,False,27.5,105.5,0.0,0.19640488601082304,0.40262490409973833,100,0.6542400919414472,0.2733316172530147,100,5.496625048199433e-11,5.496625048199433e-11,1,1,1,True,True,False,False,False,False
229,Madurai,IN,9.919,78.11953,1465625,0.0518413650634364,12.314030670634054,0.863,2.7362822284118792e-11,True,9.5,78.5,0.0,0.43731833622193605,0.055045491079626654,100,1.9393517382214687,0.0041940205629412124,100,1.3767610438979941e-11,6.261095146846928e-11,1,1,1,True,True,False,False,False,False
230,Baoding,CN,38.87288,115.46246,2739887,0.1072925044906819,10.040436408026268,0.7306,2.4875028401400063e-11,True,38.5,115.5,0.0,0.6065164971109657,0.00697041692636492,100,2.2647231213088785,0.0004544646526300413,100,2.0607530821854348e-11,7.911967286739017e-11,1,1,1,True,True,False,False,False,False
231,Pekanbaru,ID,0.51667,101.44167,1085000,0.1002372737678649,0.6256198977645795,0.389,2.2480577588317292e-11,True,0.5,101.5,0.0,-0.23170656439950404,0.12654900346347867,100,-0.5322047998215688,0.372231116345433,100,-1.3252747133050291e-11,-3.028852073781091e-11,1,-1,-1,False,False,False,False,False,False
232,Shangqiu,CN,34.4143,115.65613,1859723,0.0612330999999998,0.4730296787976158,0.9261,1.0846740032236544e-11,True,34.5,115.5,0.0,0.8196544514517058,0.0025747853493496282,100,3.7565806513286244,2.2427204573722783e-06,100,1.0846740032236545e-11,1.0846740032236545e-11,1,1,1,True,True,False,False,False,False
233,Kigali,RW,-1.94995,30.05885,1132686,0.0795449316772242,146.8070496681163,3.3303,8.584281793849532e-12,True,-1.5,30.5,0.0,3.488019020668921,2.97846076960294e-17,100,6.0080163828243345,3.3624981209658615e-12,100,9.01491203800252e-12,1.6211224938246474e-11,1,1,1,True,True,False,False,False,False
234,Nampula,MZ,-15.11646,39.2666,770379,0.0543753599773965,31.14366369115743,0.1819,7.784971441841527e-12,False,-15.5,39.5,0.0,0.3213558910443684,0.21664780923408536,100,0.09067376601741821,0.8755844339498536,100,1.3785432772998846e-11,3.874769053510639e-12,1,1,1,True,True,False,False,False,False
235,Taiz,YE,13.57952,44.02091,940600,0.0585731727777385,90.21133745326928,0.3041,4.753116036940412e-12,True,13.5,44.5,0.0,0.39207539246824247,0.0008525854726355562,100,-0.823519751467379,0.04770541784944958,100,6.137181423218933e-12,-1.2632634977162514e-11,1,1,-1,True,False,False,False,False,False
236,Changchun,CN,43.88,125.32278,4714996,0.0634228002268415,0.0457770656901175,1.0533,3.708277976184314e-12,True,43.5,125.5,0.0,1.568834089095841,4.636772425814135e-21,100,3.633839273147744,5.8957807150172695e-12,100,3.708277976184314e-12,3.708277976184314e-12,1,1,1,True,True,False,False,False,False
237,Teni,IN,10.01115,77.47772,1034724,0.0889033836992875,0.3509575036240449,0.7001,1.8471710406842525e-13,True,10.5,77.5,0.0,0.7739100385949205,0.0026174793460963467,100,2.607321721205363,0.0002824917946773867,100,1.8471710406842523e-13,1.8471710406842523e-13,1,1,1,True,True,False,False,False,False
238,Ulan Bator,MN,47.90771,106.88324,844818,0.0670028685074193,0.9308003356985068,0.7594,1.2792988126430438e-13,True,47.5,106.5,0.0,0.4250515267168092,1.4943167287055503e-05,100,-0.024559979140616844,0.9513251272537228,100,7.120612676378115e-14,-4.083654778757508e-15,1,1,-1,True,False,False,False,False,False
239,Hyderabad,IN,17.38405,78.45636,6993262,0.0742353288629107,2.868696116578974,2.9418,1.028918604337368e-13,True,17.5,78.5,0.0,2.609404366100133,2.169679257456341e-08,100,6.431433289456294,1.0253099925613043e-11,100,9.318251359908963e-14,1.028918604337368e-13,1,1,1,True,True,False,False,False,False
240,Ibb,YE,13.96667,44.18333,771514,0.0532805400032114,90.9132524605173,0.3041,3.2042659010053763e-14,True,13.5,44.5,0.0,0.39207539246824247,0.0008525854726355562,100,-0.823519751467379,0.04770541784944958,100,4.1373198150232384e-14,-8.516165223380746e-14,1,1,-1,True,False,False,False,False,False
241,Navi Mumbai,IN,19.03681,73.01582,2600000,0.1217893695201236,5.684341886080804e-14,1.4173,4.996003610813204e-16,True,19.5,73.5,0.0,2.173770589306053,5.890212955064635e-09,100,2.3992314309475344,7.002260748820509e-05,100,4.996003610813204e-16,4.996003610813204e-16,1,1,1,True,True,False,False,False,False
242,Sakai,JP,34.58216,135.46653,826161,0.3961307725316076,5.684341886080804e-14,0.3534,4.440892098500626e-16,True,34.5,135.5,0.0,0.2225293282318638,0.0203035358866883,100,-0.23427313531609467,0.5558058775688698,100,4.440892098500626e-16,-0.001948892494699428,1,1,-1,True,False,False,False,False,False
243,Pudong,CN,31.23995,121.50094,5681512,0.0548643,5.684341886080804e-14,0.6576,4.440892098500626e-16,True,31.5,121.5,0.0,0.21687077299127308,0.16718504423176556,100,-0.42229952763216927,0.3715311523348765,100,4.440892098500626e-16,-0.003077092846228313,1,1,-1,True,False,False,False,False,False
244,Kawasaki,JP,35.52056,139.71722,1538262,0.6526173009763581,5.684341886080804e-14,1.5877,4.440892098500626e-16,True,35.5,139.5,0.0,1.051378506493669,9.603496664444573e-15,100,0.9864803341780951,0.016199585253151905,100,4.440892098500626e-16,4.440892098500626e-16,1,1,1,True,True,False,False,False,False
245,Taguig,PH,14.5243,121.0792,1308085,0.3682486999999998,5.684341886080804e-14,0.3367,3.8857805861880484e-16,True,14.5,121.5,0.0,0.1358844541940611,0.3491664101714155,100,-0.3525971155469815,0.4591578121433882,100,3.885780586188048e-16,-0.0021077421754419345,1,1,-1,True,False,False,False,False,False
246,Shubrā al Khaymah,EG,30.12511,31.25053,1240289,0.2214394999999993,5.684341886080804e-14,0.1375,3.8857805861880484e-16,True,30.5,31.5,0.0,-0.15888071132618495,0.12533555216230116,100,-0.46888116340457575,0.26579816983285476,100,-0.0011237035248355398,-0.0033095611172041517,1,-1,-1,False,False,False,False,False,False
247,Yangpu,CN,31.26193,121.51904,1210800,0.0545040442712518,5.684341886080804e-14,0.6576,3.8857805861880484e-16,True,31.5,121.5,0.0,0.21687077299127308,0.16718504423176556,100,-0.42229952763216927,0.3715311523348765,100,3.885780586188048e-16,-0.00292247502811277,1,1,-1,True,False,False,False,False,False
248,Zamboanga,PH,6.91028,122.07389,1018849,0.2637117133536004,5.684341886080804e-14,0.2715,3.8857805861880484e-16,True,8.5,123.5,236.51647656169908,0.05865207596997213,0.6673908217491143,100,-0.6559093025723989,0.20619022995877145,100,3.885780586188048e-16,-0.005381001450333434,1,1,-1,True,False,False,False,False,True
249,Rui’an,CN,27.77605,120.65859,927383,0.0790537299212845,5.684341886080804e-14,0.2598,3.8857805861880484e-16,True,27.5,120.5,0.0,-0.2742054670721012,0.15781258106921908,100,-0.5410319474568733,0.302216411388242,100,-0.0020658624880065535,-0.004070520903897201,1,-1,-1,False,False,False,False,False,False
250,Semarang,ID,-6.99306,110.42083,1653524,0.1518648833245408,5.684341886080804e-14,0.2262,3.6082248300317592e-16,False,-7.5,110.5,57.041697778337706,-0.10305104719858066,0.5424959495246064,100,-0.3929704698256441,0.5251295190015133,100,-0.0006065564969327808,-0.002306970735814401,1,-1,-1,False,False,False,False,False,False
251,Padang,ID,-0.94924,100.35427,909040,0.4070697,5.684341886080804e-14,0.1255,3.3306690738754696e-16,False,-0.5,100.5,0.0,0.004384347572682794,0.9769680380974585,100,-0.5389199776470072,0.30604927917707325,100,3.3306690738754696e-16,-0.004086783521356385,1,1,-1,True,False,False,False,False,False
252,Osaka,JP,34.69379,135.50107,2753862,0.3697804212391887,5.684341886080804e-14,0.3534,3.05311331771918e-16,True,34.5,135.5,0.0,0.2225293282318638,0.0203035358866883,100,-0.23427313531609467,0.5558058775688698,100,3.0531133177191805e-16,-0.0011102196040874701,1,1,-1,True,False,False,False,False,False
253,Ra’s Bayrūt,LB,33.9,35.48333,1251739,0.4060524820209177,5.684341886080804e-14,0.1491,2.7755575615628914e-16,False,33.5,35.5,0.0,-0.3712488767431836,0.008476878503241497,100,1.8832212541387354,0.0003211451144272477,100,-0.0017125688390402793,2.7755575615628914e-16,1,-1,1,False,True,False,False,False,False
254,Cairo,EG,30.06263,31.24967,9606916,0.2230294118225173,5.684341886080804e-14,0.1375,2.498001805406602e-16,True,30.5,31.5,0.0,-0.15888071132618495,0.12533555216230116,100,-0.46888116340457575,0.26579816983285476,100,-0.0006956254730438594,-0.0020456106503384253,1,-1,-1,False,False,False,False,False,False
255,Huludao,CN,40.75243,120.83552,944495,0.0637216438575618,5.684341886080804e-14,1.2492,1.8041124150158796e-16,True,40.5,120.5,0.0,1.4046320493951754,1.0347789918599388e-15,100,2.2492089889721387,4.6840284501010765e-06,100,1.8041124150158794e-16,1.8041124150158794e-16,1,1,1,True,True,False,False,False,False
256,Yichang,CN,30.71444,111.28472,1350150,0.0836621915854064,5.684341886080804e-14,0.1956,1.3877787807814454e-16,False,30.5,111.5,0.0,0.16158290870028247,0.5387872668890206,100,-0.18124657594556648,0.7992700001995983,100,1.3877787807814457e-16,-0.00048240756461120915,1,1,-1,True,False,False,False,False,False
257,Wanzhou,CN,30.76451,108.39586,1545900,0.0686881409288709,5.684341886080804e-14,0.8416,1.249000902703301e-16,True,30.5,108.5,0.0,0.5020148564228614,0.021529401885932636,100,0.14817947274067036,0.8087426257923764,100,1.249000902703301e-16,1.249000902703301e-16,1,1,1,True,True,False,False,False,False
