name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig
Aleppo,SY,36.20124,37.16117,2098210,0.1731152907777781,22.247653925383418,-1.1913,False,-3.5505559854338794e-10,-6.163774325166101e-10,-1.1900178343148768e-10,0.0,True,True
Kathmandu,NP,27.70169,85.3206,1442271,0.4388813174745403,1.3122758831159445,-0.9247,False,-4.0030911038414537e-10,-8.512326512034342e-10,-1.0249504305628315e-12,0.099,True,False
Córdoba,AR,-31.40648,-64.18853,2106734,0.0992516499400665,0.0152590218967247,-2.4175,False,-1.090670243149346e-09,-1.7742840873830092e-09,-4.564029508342452e-10,0.0,True,True
Arequipa,PE,-16.39899,-71.53747,1008290,0.5941330976280723,0.8239871824216607,-0.0667,True,-1.160156761248708e-09,-3.976255588502072e-09,1.401945356049413e-09,0.5285,False,False
Bannu,PK,32.98527,70.60403,1357890,0.2527685959281018,15.640497444113862,-1.1579,False,-1.3855644289717992e-09,-2.32415339828662e-09,-5.359865970471607e-10,0.0,True,True
Jaipur,IN,26.91962,75.78781,3046163,0.0645149268963529,11.810482948043044,-4.5934,False,-2.020510392213274e-09,-3.2127902133875254e-09,-8.36645331352179e-10,0.0,True,True
Hohhot,CN,40.81056,111.65222,2350000,0.1767671363819321,3.204394598306294,-1.0557,False,-2.173099577262619e-09,-3.587872826139794e-09,-8.519759310205308e-10,0.0,True,True
Eskişehir,TR,39.77667,30.52056,921630,0.2589663756735736,0.8545052262150534,-2.8862,False,-2.6101603665541626e-09,-4.1759406656902e-09,-1.0735410134495811e-09,0.0,True,True
Almaty,KZ,43.25249,76.9115,1977011,0.3968644310264769,5.684341886080803e-14,-1.4642,False,-3.1209875317509502e-09,-5.208718728128001e-09,-1.2010825904420874e-09,0.0,True,True
Homs,SY,34.72405,36.72559,775404,0.2051711999995663,3.616388189517068,-0.3894,False,-3.827970111359048e-09,-7.48365188095234e-09,-5.81271080193037e-10,0.0315,True,True
Meizhou,CN,24.28859,116.11768,992351,0.0582796099993988,12.49713893339441,-0.4666,True,-6.1828303432702285e-09,-1.4109715695160974e-08,1.0597768003116761e-09,0.1965,False,False
León de los Aldama,MX,21.12183,-101.68253,1579803,0.0725108399999994,4.27252613107504,-3.2531,False,-8.334039205856399e-09,-1.3708384369227337e-08,-3.310893265787154e-09,0.0,True,True
Santiago,CL,-33.45694,-70.64827,4837295,0.4173637999999916,2.395666437781358,-0.5445,False,-8.392798256101334e-09,-1.5448759357344206e-08,-1.939793797648604e-09,0.0065,True,True
Chuzhou,CN,32.32194,118.29778,782671,0.0542267150809773,2.075226977950763,-0.0253,True,-1.8183707722217105e-08,-2.1132455168281304e-07,1.734286735266995e-07,0.892,False,False
Mexicali,MX,32.62781,-115.45446,1032686,0.6835515193668443,19.577325093461525,-0.0592,False,-2.532261139990073e-08,-9.14874438590039e-08,3.634128271638822e-08,0.5755,False,False
Kabul,AF,34.52813,69.17233,4434550,0.3410787,2.441443503471476,-1.1962,False,-2.7802184407922655e-08,-4.5537881891663734e-08,-1.028001900619313e-08,0.0,True,True
Erbil,IQ,36.19117,44.00943,1612700,0.1994300000000405,1.4190890363927906,-1.313,False,-3.4498440596081335e-08,-6.191109863237112e-08,-1.018387188205456e-08,0.0025,True,True
Tashkent,UZ,41.26465,69.21627,1978028,0.170258,15.182726787212973,-1.8495,False,-1.6091052581911514e-07,-2.6697115943213396e-07,-6.315944253534602e-08,0.0,True,True
Santiago de Querétaro,MX,20.58806,-100.38806,1594212,0.1017961999998979,0.3356984817273769,-3.1198,False,-2.7608675705370773e-07,-4.498423934873231e-07,-1.1020909837811637e-07,0.0,True,True
Ankara,TR,39.91987,32.85427,3517182,0.1666255618933042,9.079118028534424,-2.1996,False,-5.260375942224583e-07,-8.558670136731087e-07,-2.076114534365986e-07,0.0,True,True
Çankaya,TR,39.9179,32.86268,792189,0.1666255618933042,0.5340657663844013,-2.1996,False,-7.44889846432645e-07,-1.2259773281186703e-06,-2.970004881385722e-07,0.0,True,True
Peshawar,PK,34.008,71.57849,4758762,0.2901222617456738,8.209353780422703,-2.2067,False,-9.310823135779051e-07,-1.5141309844905847e-06,-3.556942186080514e-07,0.0,True,True
Ciudad Nezahualcoyotl,MX,19.40061,-99.01483,1077208,0.2175630999998143,5.684341886080803e-14,-2.4499,False,-1.0381060441043847e-06,-1.7119991033606754e-06,-4.0824295255614915e-07,0.0,True,True
Tijuana,MX,32.5027,-117.00371,1922523,0.1454692999529328,62.3941405355917,-0.0297,False,-1.151200746594928e-06,-8.61807277024217e-06,6.229961109227143e-06,0.812,False,False
Ecatepec de Morelos,MX,19.60492,-99.06064,1645352,0.1769872000143959,16.510261692225583,-2.4499,False,-1.2880656269815139e-06,-2.104704539939585e-06,-4.990809217931159e-07,0.0,True,True
Lusaka,ZM,-15.40669,28.28713,2212301,0.0653223858044363,16.60181582360576,-1.4279,False,-1.2905227307220937e-06,-2.2945342255049898e-06,-3.150152492160321e-07,0.0045,True,True
Gustavo Adolfo Madero,MX,19.49392,-99.11075,1185772,0.208636099855132,14.023041123064049,-2.4499,False,-1.6414762387937892e-06,-2.708910760907068e-06,-6.398349213374255e-07,0.0,True,True
Los Angeles,US,34.05223,-118.24368,3820914,0.4290697,27.450980392156907,-0.0272,False,-1.9865934709393206e-06,-2.124800784483157e-05,1.7076949560803635e-05,0.891,False,False
Rawalpindi,PK,33.59733,73.0479,3357612,0.3984775999894386,6.500343327992709,-1.9647,False,-2.0238826459298396e-06,-3.374196933001512e-06,-7.959856320249399e-07,0.0,True,True
Gaziantep,TR,37.05944,37.3825,2222415,0.192733631962112,0.1220721751736277,-2.1107,False,-2.0395743919534905e-06,-3.30829799412355e-06,-7.805590673588195e-07,0.0,True,True
Chaozhou,CN,23.65396,116.62262,1750945,0.0802770209793662,0.7171740291447577,-0.022,True,-2.0551410850402907e-06,-4.102121911110196e-05,3.3756054715947356e-05,0.9235,False,False
Culiacán,MX,24.80209,-107.39421,808416,0.1008736010758394,19.94354161898224,-0.5729,False,-2.0974711869263264e-06,-3.849334304154958e-06,-6.063913344336484e-07,0.0015,True,True
Iztapalapa,MX,19.35529,-99.06224,1835486,0.2343617999998143,5.684341886080803e-14,-2.4499,False,-3.7128006164988185e-06,-5.999057356772325e-06,-1.4438530159135777e-06,0.0,True,True
Alīgarh,IN,27.88145,78.07464,753207,0.1183113748902241,6.424048218509199,-0.726,False,-4.293349599803528e-06,-1.1549577945672411e-05,1.993952718682647e-06,0.3225,False,False
Ahvaz,IR,31.31901,48.6842,841145,0.2630809,14.328221560997974,-0.1475,False,-4.5536664083144045e-06,-1.4402410702187776e-05,4.714191225658201e-06,0.499,False,False
Santa Cruz de la Sierra,BO,-17.78629,-63.18117,1831434,0.2547707,1.5106431677729688,-0.9932,True,-4.5691481460386255e-06,-7.594745089395625e-06,-1.6824034094716379e-06,0.0,True,True
Maoming,CN,21.66625,110.91364,1307802,0.0668608739610053,11.230640115968583,-0.0184,True,-6.469737210338181e-06,-0.00013121360009717568,0.0001279543872335202,0.9515,False,False
San Pedro Sula,HN,15.50585,-88.02588,801259,0.3644254999999999,14.0993362325475,-0.041,False,-9.045056744078246e-06,-3.6048466342922894e-05,1.6166682733552284e-05,0.6065,False,False
Mexico City,MX,19.42847,-99.12766,12294193,0.2219640727916876,5.684341886080803e-14,-2.4499,False,-9.498860505506256e-06,-1.5587775004513678e-05,-3.7989064044121164e-06,0.0,True,True
Yerevan,AM,40.17765,44.5126,1144700,0.2668403281842528,13.778896772716903,-0.2119,False,-1.0340446264539603e-05,-2.9803519389473283e-05,8.19946965215963e-06,0.4405,False,False
Guatemala City,GT,14.64072,-90.51327,994938,0.7158972990198481,28.61066605630583,-0.2942,False,-1.2242415083635631e-05,-3.765156383778279e-05,1.1850376584762966e-05,0.458,False,False
Sargodha,PK,32.08586,72.67418,975886,0.184708032842362,16.69336995498594,-1.1823,False,-1.3383785385165869e-05,-2.3378780716511515e-05,-4.683958086746289e-06,0.0,True,True
Faisalabad,PK,31.41554,73.08969,3800193,0.2352902999999999,16.174563210498263,-2.1694,False,-1.6148091151211018e-05,-2.5942869941373197e-05,-6.1884437098143036e-06,0.0,True,True
Lüliang,CN,37.5192,111.14436,3346500,0.08261043,0.1831082627604132,-1.9793,False,-1.640366162603918e-05,-2.6952506599491925e-05,-6.610182891997799e-06,0.0,True,True
Naucalpan de Juárez,MX,19.47851,-99.23963,834434,0.2131674108778622,19.699397268635096,-2.4499,False,-1.7247795541052162e-05,-2.8743298789274497e-05,-6.756428245433805e-06,0.0,True,True
Meerut,IN,28.98002,77.70636,1223184,0.1854663015917488,7.84313725490199,-2.3689,False,-2.9525356371625216e-05,-5.579846699585178e-05,-5.8031591312143475e-06,0.0215,True,True
Chandigarh,IN,30.73629,76.7884,970602,0.2426430999999998,5.61532005798432,-5.6908,False,-3.082547473202998e-05,-4.6989156038011776e-05,-1.262234826974209e-05,0.0,True,True
Bucharest,RO,44.43225,26.10626,1877155,0.3229623135362622,0.2899214160372594,-2.1168,False,-3.198525018772758e-05,-5.194403491787572e-05,-1.3047401301552487e-05,0.0,True,True
Anshun,CN,26.25,105.93333,765313,0.101610587258357,0.1831082627604132,-0.2598,True,-3.289734126340777e-05,-8.37086298092159e-05,1.622475776468685e-05,0.3335,False,False
Datong,CN,40.09361,113.29139,1850000,0.2004275999999999,4.1809719996948616,-0.7504,False,-3.378351124176497e-05,-5.7123486451394006e-05,-1.2431503136114845e-05,0.0,True,True
Gujranwala,PK,32.15567,74.18705,2511118,0.1442940429027946,17.807278553444746,-3.8148,False,-3.533074269846222e-05,-5.579101306513858e-05,-1.4867690872729043e-05,0.0,True,True
Amritsar,IN,31.62234,74.87534,1159227,0.2266374003158889,14.450293736171544,-6.1073,False,-5.011482914793282e-05,-7.79040712043593e-05,-2.1809871164705218e-05,0.0,True,True
Nanjing,CN,32.06167,118.77778,9314685,0.058399089010373,8.865491721980675,-0.0253,True,-6.38610302273468e-05,-0.0007661967354288611,0.0006612420659628155,0.9035,False,False
Qujing,CN,25.48333,103.78333,1408500,0.1917821182272825,5.684341886080803e-14,-0.1679,True,-7.425047756744359e-05,-0.00027806492575594024,2.42861286636753e-17,0.6225,False,False
Cochabamba,BO,-17.38195,-66.15995,841276,0.2752713000102564,0.0152590218967247,-1.3577,False,-0.00010749898580862671,-0.00018041658873030436,-4.060396653719591e-05,0.0,True,True
San Diego,US,32.71571,-117.16472,1404452,0.2093355109849011,13.656824597543334,-0.0297,False,-0.0001126293165470138,-0.0008413409075963856,0.0005773998155393033,0.783,False,False
Putian,CN,25.43944,119.01028,1539389,0.0725754700111157,1.6937514305333252,-0.1389,True,-0.0001160814337147105,-0.0003430863121956826,9.601594607911772e-05,0.4285,False,False
Milan,IT,45.46427,9.18951,1371498,0.0906286899990103,10.055695429922991,-1.7761,False,-0.00011630088481940585,-0.0001946314980619063,-4.3637031731898985e-05,0.0,True,True
Karbala,IQ,32.61603,44.02488,1218732,0.1316135122730927,3.93682764934772,-0.5238,False,-0.00012791463624384734,-0.0002407945510793871,-3.165225261132366e-05,0.0065,True,True
Gurugram,IN,28.4601,77.02635,886519,0.245183804485506,5.706874189364498,-2.3689,False,-0.0001415826789553517,-0.00027138242113509096,-2.7497169690217418e-05,0.013,True,True
Abū Ghurayb,IQ,33.30563,44.18477,900000,0.0786549269613512,20.73701075761045,-0.8459,False,-0.0001523367858627814,-0.0002689665148605259,-4.045294125252053e-05,0.004,True,True
Xinyang,CN,32.12278,114.06556,1230042,0.05836012,0.686655985351365,-0.1653,False,-0.0001533313902071752,-0.0004598741479754449,0.0001338049415957143,0.4405,False,False
Jalandhar,IN,31.32556,75.57917,868929,0.2688223032851797,8.682383459220318,-6.1073,False,-0.00015590919380083538,-0.0002427801923025081,-6.756998820772736e-05,0.0,True,True
Bursa,TR,40.19559,29.06013,3101833,0.4104262999848779,2.1362630655375483,-1.8334,False,-0.00020963258661456938,-0.0003562723065775958,-7.945096041619885e-05,0.0,True,True
Jinjiang,CN,24.81978,118.57415,1416151,0.071012860000007,10.009918364232874,-0.1389,True,-0.00022185692166488274,-0.0006651719334536093,0.00018788331030891871,0.4365,False,False
Huainan,CN,32.62639,116.99694,1666826,0.0631583100000002,11.459525444419056,-0.1504,False,-0.000230897793575692,-0.0006613655522774333,0.000179960373129104,0.403,False,False
İzmir,TR,38.41273,27.13838,2938292,0.7108020999973488,90.42496375982302,-1.1472,False,-0.00027034224801196233,-0.0004684167380123305,-9.227558934960866e-05,0.0,True,True
Bahawalpur,PK,29.39779,71.6752,903795,0.1190218000000238,22.384985122453656,-0.1318,False,-0.0002729492771905706,-0.0012489901208316944,0.0006687955105099588,0.679,False,False
Trujillo,PE,-8.11599,-79.02998,919899,0.6669608730816291,18.76859693293665,-0.166,True,-0.00029821858466557577,-0.0005774184386381817,-3.3486568258275434e-05,0.0475,True,True
Algiers,DZ,36.73225,3.08746,2364230,0.360220200010265,52.33844510566877,-0.3448,False,-0.00030503984418289026,-0.000514357043571306,-0.00011202051044850137,0.0,True,True
Malatya,TR,38.35018,38.31667,750491,0.2950226995043289,0.8850232700084462,-1.8667,False,-0.00031260919033710907,-0.0005327654926493876,-0.00010680753625198121,0.0,True,True
Sofia,BG,42.69751,23.32415,1152556,0.2816335999999533,12.61921110856798,-2.487,False,-0.00032940004068898873,-0.0005440296769141911,-0.00013282042515816932,0.0,True,True
Bengbu,CN,32.94083,117.36083,972784,0.0847586799999958,6.927595941100208,-0.0756,False,-0.0003342250636843569,-0.0013091394337331544,0.0005748197452756448,0.606,False,False
Kayseri,TR,38.73222,35.48528,1452458,0.1602327415417343,0.671396963454697,-3.4303,False,-0.00033888400986059435,-0.000538448226456231,-0.00014061848764564325,0.0,True,True
Huizhou,CN,23.11147,114.41523,2900113,0.0866846999999999,18.49393453879611,-0.0666,True,-0.0003771200649233253,-0.002343319650333543,0.0015858234163735627,0.8125,False,False
Lima,PE,-12.04318,-77.02824,7737002,0.5729318000000077,8.041504539559014,-0.2668,True,-0.00043070300931994515,-0.0008481933934658577,-7.231655320688636e-05,0.0245,True,True
Tbilisi,GE,41.69143,44.83412,1049498,0.2589542,43.32036316472119,-0.59,False,-0.0004822627548510608,-0.0009315776647431483,-6.32724690076167e-05,0.0375,True,True
Adana,TR,36.98615,35.32531,1816750,0.244605180957939,12.268253604943936,-3.1756,False,-0.0005665372238081359,-0.0009055858770178491,-0.00022899275603836003,0.0,True,True
Budapest,HU,47.49835,19.04045,1741041,0.0753313029959833,39.71923399710079,-0.5819,False,-0.0006089050159503798,-0.001058194383547115,-0.00017690509942648835,0.001,True,True
Quanzhou,CN,24.91389,118.58583,1469157,0.0701559140831337,5.935759517814915,-0.1389,True,-0.000621647906274253,-0.0018348755505674288,0.00048700465079801886,0.4245,False,False
Guayaquil,EC,-2.19616,-79.88621,2723665,0.6265439059161264,10.299839780270132,-0.2419,True,-0.0006497006440756292,-0.0013736761939493053,5.753163707841513e-06,0.104,False,False
Yinchuan,CN,38.46806,106.27306,1487579,0.1974322000193669,13.992523079270654,-1.7919,False,-0.0006979767837894703,-0.0011318619419471616,-0.00028574987331562627,0.0,True,True
Najafgarh,IN,28.60922,76.97982,1365000,0.2602816118756782,3.7079423208972457,-6.5892,False,-0.0007532157173897013,-0.0011857467973317526,-0.000320976853265247,0.0,True,True
Baotou,CN,40.6516,109.84389,2150000,0.1640915259445369,6.62241550316628,-1.46,False,-0.0007702065404044285,-0.001279485201562752,-0.0003061238705990835,0.0,True,True
Sialkot,PK,32.49268,74.53134,911817,0.2226351088871861,6.042572671091818,-3.8148,False,-0.0007796467880671863,-0.0012732168507318972,-0.000323032488550838,0.0,True,True
Erzurum,TR,39.90861,41.27694,767848,0.3338670945674483,0.5798428320745188,-0.781,False,-0.000892005823507222,-0.0017476022308302527,-9.38045852690119e-05,0.049,True,True
Wuhu,CN,31.35259,118.42947,1598165,0.0523950000000047,0.0610360875868423,-0.3578,True,-0.0009051439761154911,-0.0021274305292400867,0.00015530589669437989,0.206,False,False
Köln,DE,50.93333,6.95,1024621,0.071448900103232,20.40131227588313,-0.2829,False,-0.0009606448421492497,-0.0021828353392496624,0.00010666571073553436,0.1635,False,False
Vienna,AT,48.20849,16.37208,1691468,0.0797164551533543,11.062790875104952,-0.538,False,-0.0009995313420966268,-0.001849321055795394,-0.00027428040089597214,0.001,True,True
Fes,MA,34.03313,-5.00028,1191905,0.217885838432581,22.09506370641645,-1.5972,False,-0.0011678201209472626,-0.0018875402084058198,-0.0004854730630471563,0.0,True,True
Oran,DZ,35.69906,-0.63588,803329,0.35129380212298,32.42542153047992,-0.9452,False,-0.001189211403174184,-0.0019511476856671605,-0.00048256351138661543,0.0,True,True
Sadr City,IQ,33.3889,44.4583,1211849,0.08109344,14.05355916685744,-0.8459,False,-0.0012193354934096484,-0.0022528382921374614,-0.0003308124415848104,0.0015,True,True
Rome,IT,41.89193,12.51133,2318895,0.1219487,22.308690012970203,-0.4269,False,-0.0013312110117336545,-0.0025592423348869547,-0.0002556384910843297,0.0185,True,True
Rabat,MA,34.01325,-6.83255,1655753,0.0716719748318391,40.05493247882811,-1.5122,False,-0.0013672601883325565,-0.002268302397263433,-0.0005635135417278846,0.0,True,True
Ghāziābād,IN,28.66535,77.43915,1199191,0.2054343120910291,5.188067444876822,-2.3689,False,-0.001502717428833955,-0.002687097345408101,-0.0002799456369703624,0.019,True,True
Zapopan,MX,20.72111,-103.38742,1476491,0.1116775796298197,25.78774700541697,-1.65,False,-0.0015278527572131738,-0.0026180225730679093,-0.0005501823259167545,0.0,True,True
Callao,PE,-12.05162,-77.13452,1300000,0.5972655999999986,5.684341886080803e-14,-0.2668,True,-0.0015812622489771722,-0.003170095727217614,-0.00028948205568456767,0.0245,True,True
Belgrade,RS,44.80401,20.46513,1273651,0.1254296751815343,41.76394293125816,-1.5542,False,-0.0015988441037686485,-0.002641070083610217,-0.0006020328219734881,0.0,True,True
Valencia,ES,39.47391,-0.37966,824340,0.0695070899995153,9.674219882505554,-0.483,False,-0.0017649770510182045,-0.0030276464699829767,-0.0005990059938588838,0.0,True,True
Naples,IT,40.85216,14.26811,909048,0.1617050012910862,0.5951018539711868,-0.3455,False,-0.0017659817446177284,-0.003490998625897652,-0.0002052574509794264,0.04,True,True
Al Mawşil al Jadīdah,IQ,36.33271,43.10555,2065597,0.1837698,22.247653925383418,-1.2638,False,-0.0017745798806050248,-0.003120255821804319,-0.0004885908602784785,0.001,True,True
Istanbul,TR,41.01384,28.94966,15701602,0.4327548,2.6398107881285,-0.273,False,-0.0017871685276213412,-0.004068013833883974,0.0003848638543282068,0.219,False,False
Fuzhou,CN,26.06139,119.30611,3740000,0.051719552891057,6.744487678339851,-0.3311,True,-0.00194312390354065,-0.004746248091700165,0.0005248478189355002,0.2345,False,False
Fuyang,CN,32.9,115.81667,1768947,0.06560592,3.8452735179675415,-0.3122,False,-0.0020405435224123414,-0.004374364646277074,7.37581042206112e-06,0.1015,False,False
Rajshahi,BD,24.374,88.60114,763580,0.127690699939077,5.684341886080803e-14,-0.5335,False,-0.002150313470416554,-0.006859290540866935,2.220446049250313e-16,0.4295,False,False
Antalya,TR,36.90812,30.69556,1335002,0.2329981000000742,5.684341886080803e-14,-0.3999,False,-0.0021886002904899227,-0.004349133552783208,-0.00027328469684393373,0.0465,True,True
Jiujiang,CN,29.70475,116.00206,1164268,0.09921758,1.144426642252256,-0.9236,True,-0.0022378165702468117,-0.0044801322025249364,-0.00018058726826015312,0.062,True,True
Baghdad,IQ,33.34058,44.40088,7216000,0.080273361037564,15.10643167772946,-0.8459,False,-0.0022428271673237687,-0.004048460164192169,-0.000577269929807327,0.0015,True,True
Tangier,MA,35.76727,-5.79975,1035141,0.2055809999960579,2.441443503471476,-0.385,False,-0.002311179834732724,-0.0038695817045767467,-0.0008934101483922278,0.0,True,True
Salé,MA,34.0531,-6.79846,972299,0.0743428500016187,23.20897230487526,-1.5122,False,-0.0023555736187819906,-0.0038641278465221525,-0.0009695452317892532,0.0,True,True
Dera Ismail Khan,PK,31.83129,70.9017,763195,0.2558566188558271,18.8448920424201,-0.7912,False,-0.002580727132982852,-0.004251612140000476,-0.0008994970944913702,0.0,True,True
Wuzhong,CN,37.9867,106.201,7202654,0.1972265914121957,20.73701075761045,-0.7714,False,-0.0029932514957789758,-0.0049842727782880595,-0.0011516684455915348,0.0,True,True
Narela,IN,28.85267,77.09288,800000,0.2424865001761759,5.142290379186704,-2.3689,False,-0.003030994451924174,-0.005544488407111029,-0.000586461566220848,0.016,True,True
Zhongwei,CN,37.51129,105.19067,1174600,0.2145857,22.308690012970203,-0.7714,False,-0.003072681456904758,-0.005237633787275234,-0.0011620013187897656,0.0,True,True
Rohini,IN,28.74322,77.06778,860000,0.2509831,3.7232013427939705,-2.3689,False,-0.003115736663022818,-0.005560842701388666,-0.0005994433806034004,0.0185,True,True
Anqing,CN,30.51365,117.04723,804493,0.0734550466256087,5.684341886080803e-14,-0.6228,True,-0.003225073479099949,-0.006960326621516893,3.3306690738754696e-16,0.124,False,False
Niigata,JP,37.92259,139.04125,797591,0.2601448673891304,5.684341886080803e-14,-0.4162,False,-0.0034359910290833184,-0.006170470822857532,-0.0010020278703774146,0.001,True,True
San Francisco,US,37.77493,-122.41942,827526,0.414144,6.530861371786102,-0.6298,False,-0.0037395549434221242,-0.007836022901830284,-0.00018593307559587453,0.074,True,True
Guadalajara,MX,20.67738,-103.34749,1385629,0.1157240041523691,0.106813153276903,-1.65,False,-0.0037921671925452427,-0.0063788784594663965,-0.0013566773495619986,0.0,True,True
Mosul,IQ,36.335,43.11889,1683000,0.1837698,15.73205157549404,-1.2638,False,-0.0038235206284280704,-0.006730394394081247,-0.0010362661211535474,0.0025,True,True
Pest,HU,47.5,19.08333,1001748,0.07254013,6.62241550316628,-0.5819,False,-0.003886310911746238,-0.006880978777887031,-0.0011959561149553904,0.0015,True,True
Bayan Nur,CN,40.74143,107.38599,1760000,0.1635738308048777,9.277485313191448,-1.1558,False,-0.004241133767442409,-0.007211927596032311,-0.0016960185757149073,0.0,True,True
Rangpur,BD,25.74664,89.25166,1031388,0.2707102941607577,2.4719615472648684,-1.0354,False,-0.005141119801918975,-0.011223908068643722,0.0005236888568471251,0.1485,False,False
Diyarbakır,TR,37.91363,40.21721,1833684,0.1193813,6.530861371786102,-1.6686,False,-0.005573027809166783,-0.00980537161232817,-0.001765352178209604,0.0,True,True
Turin,IT,45.07049,7.68682,847287,0.114485601526381,18.58548867017629,-1.5459,False,-0.0058121023331525745,-0.00970194500211205,-0.0021619729666763595,0.0,True,True
Puebla,MX,19.04778,-98.20723,1692181,0.2727666710441241,12.4208438239109,-1.7035,False,-0.006715498408346093,-0.011241653041673834,-0.0023980009057791075,0.0,True,True
Seattle,US,47.60621,-122.33207,780995,0.3056356000013193,6.8513008316166975,-1.0623,True,-0.006724594370431269,-0.012028303329277481,-0.001760324267374539,0.0035,True,True
Srinagar,IN,34.08565,74.80555,1206419,0.3927438,3.006027313649213,-2.9142,False,-0.008628593242718821,-0.013873612663999012,-0.0035178658510327415,0.0,True,True
Faridabad,IN,28.41124,77.31316,1414050,0.2051115996711991,0.686655985351365,-2.3689,False,-0.009648313525336932,-0.018133999194760008,-0.001834111580730311,0.0205,True,True
Delhi,IN,28.65195,77.23149,11034555,0.2294909887507435,15.228503852903032,-2.3689,False,-0.011376660800613142,-0.021540401533063934,-0.0021241040234326438,0.0175,True,True
Lahore,PK,31.558,74.35071,13004135,0.177375700015881,8.545052262150023,-4.3053,False,-0.01402764954348884,-0.022652766530235922,-0.005876148967195607,0.0,True,True
Ludhiana,IN,30.91204,75.85379,1618879,0.2378727929457269,10.421911955443704,-7.7419,False,-0.01535332120388333,-0.023770587834595416,-0.006686032712180156,0.0,True,True
